Время, с;Обороты;Нагрузка (ось карт);Наполнение мгновенное;Дроссель открытие;Впрыск, мс;Мёртвое время форсунки;Обогащение ускорения;УОЗ сырьё;УОЗ из карты;Поправка угла по детонации, °;Давление, кПа;Расход (прослойка);VE (ДАД);Ktps (ДАД);Коррекция по лямбде;Живая карта;Состояние указателя;Индекс температурных таблиц;РХХ / контур холостого;УОЗ, градусы;Нагрузка TP;Газ, %;Впрыск расчётный, мс;Загрузка форсунок, %;K форсунок;КМ (ДАД);AFR цель;AFR факт (ШДК);AFR возраст, с;Поправка VE (факт/цель);ФЛАГ Отсечка;ФЛАГ Впрыск разрешён;ФЛАГ Замкнутый цикл;ФЛАГ Крэнк;ФЛАГ Нейтраль;ФЛАГ Холостой ход;ФЛАГ Стартер;ФЛАГ Неисправность TPS;ФЛАГ $0053.08 гейт наката;ФЛАГ $0053.40 гейт наката;ФЛАГ $0053.80 не разобран;АЦП Расходомер/ДАД;АЦП Дроссель;АЦП Напряжение борта;АЦП Температура ОЖ;АЦП Лямбда;АЦП канал 9 (свободный)
1677.81;999;17;17;0;2.52;72;0;50;20;0;45;3;0.38;1.0;1.0;0;0;215;0;20;2.12;0.0;1.37;2.1;345;128;14.7;15.5;0.78;1.054;0;1;0;0;0;1;0;0;0;1;0;291;;163;46;65;82
1678.22;717;16;16;0;2.47;74;0;50;20;0;47;2;0.38;1.0;1.0;0;0;215;0;20;2.0;0.0;1.36;1.5;345;128;14.7;11.7;0.17;0.796;0;1;0;0;0;1;0;0;0;1;0;303;;160;46;65;83
1678.62;602;22;22;0;3.05;78;0;50;20;0;52;3;0.45;1.0;1.0;0;0;215;0;20;2.75;0.0;1.61;1.5;345;128;14.7;11.7;0.58;0.796;0;1;0;0;0;1;0;0;0;1;0;342;;155;46;65;86
1679.03;730;24;24;0;3.26;77;0;50;20;0;54;3;0.45;1.0;1.0;0;0;215;0;20;3.0;0.0;1.69;2.0;345;128;14.47;11.7;0.98;0.809;0;1;0;0;0;1;0;0;0;1;0;358;;156;46;64;89
1679.22;679;22;22;0;3.05;78;0;50;20;0;53;3;0.44;1.0;1.0;0;0;215;0;20;2.75;0.0;1.61;1.7;345;128;14.7;12.7;0.17;0.864;0;1;0;0;0;1;0;0;0;1;0;348;;155;46;64;88
1679.63;679;24;24;0;3.27;78;0;50;20;0;54;3;0.45;1.0;1.0;0;0;215;0;20;3.0;0.0;1.7;1.9;345;128;14.47;12.7;0.58;0.878;0;1;0;0;0;1;0;0;0;1;0;356;;155;46;65;89
1680.04;666;26;26;0;3.48;79;0;50;20;0;56;3;0.46;1.0;1.0;0;0;215;0;20;3.25;0.0;1.79;1.9;345;128;14.7;12.7;0.99;0.864;0;1;0;0;0;1;0;0;0;1;0;371;;153;46;64;90
1680.43;679;28;28;0;3.61;79;0;50;20;0;58;4;0.48;1.0;1.0;0;0;215;0;20;3.5;0.0;1.84;2.0;345;128;14.47;13.7;0.37;0.947;0;1;0;0;0;1;0;0;0;1;0;386;;153;46;64;54
1680.84;653;25;25;0;3.3;78;0;50;20;0;56;3;0.47;1.0;1.0;0;0;215;0;20;3.12;0.0;1.71;1.8;345;128;14.7;13.7;0.78;0.932;0;1;0;0;0;1;0;0;0;1;0;369;;155;45;63;90
1681.25;666;23;23;0;3.17;78;0;50;20;0;54;3;0.45;1.0;1.0;0;0;215;0;20;2.88;0.0;1.66;1.8;345;128;14.7;12.5;0.19;0.85;0;1;0;0;0;1;0;0;0;1;0;356;;155;45;64;89
1681.64;679;24;24;0;3.23;79;0;50;20;0;54;3;0.45;1.0;1.0;0;0;215;0;20;3.0;0.0;1.69;1.8;345;128;14.47;12.5;0.57;0.864;0;1;0;0;0;1;0;0;0;1;0;358;;154;45;64;89
1682.05;628;24;24;0;3.21;79;0;50;20;0;55;3;0.46;1.0;1.0;0;0;215;0;20;3.0;0.0;1.68;1.7;345;128;14.7;12.5;0.98;0.85;0;1;0;0;0;1;0;0;0;1;0;363;;153;45;64;89
1682.44;704;28;28;0;3.61;79;0;50;20;0;58;4;0.48;1.0;1.0;0;0;215;0;20;3.5;0.0;1.84;2.1;345;128;14.47;11.9;0.37;0.822;0;1;0;0;0;1;0;0;0;1;0;387;;153;45;63;91
1682.86;653;27;27;0;3.53;79;0;50;20;0;58;4;0.48;1.0;1.0;0;0;215;0;20;3.38;0.0;1.81;1.9;345;128;14.7;11.9;0.79;0.81;0;1;0;0;0;1;0;0;0;1;0;390;;154;45;61;92
1683.27;704;26;26;0;3.46;79;0;50;20;0;57;4;0.47;1.0;1.0;0;0;215;0;20;3.25;0.0;1.78;2.0;345;128;14.47;13.7;0.19;0.947;0;1;0;0;0;1;0;0;0;1;0;382;;154;45;62;90
1683.65;717;27;27;0;3.5;78;0;50;20;0;58;4;0.47;1.0;1.0;0;0;215;0;20;3.38;0.0;1.79;2.1;345;128;14.47;13.7;0.58;0.947;0;1;0;0;0;1;0;0;0;1;0;385;;155;45;62;41
1684.08;704;26;26;0;3.48;79;0;50;20;0;58;4;0.48;1.0;1.0;0;0;215;0;20;3.25;0.0;1.79;2.0;345;128;14.47;14.0;0.0;0.968;0;1;0;0;0;1;0;0;0;1;0;386;;154;45;60;91
1684.47;756;26;26;0;3.42;76;0;50;20;0;58;4;0.47;1.0;1.0;0;0;215;0;20;3.25;0.0;1.75;2.2;345;128;14.47;14.0;0.39;0.968;0;1;0;0;0;1;0;0;0;1;0;385;;157;45;59;91
1684.68;717;26;26;0;3.4;76;0;50;20;0;57;4;0.47;1.0;1.0;0;0;215;0;20;3.25;0.0;1.74;2.0;345;128;14.47;14.0;0.6;0.968;0;1;0;0;0;1;0;0;0;1;0;383;;158;45;58;91
1685.08;679;26;26;0;3.42;76;0;50;20;0;58;4;0.48;1.0;1.0;0;0;215;0;20;3.25;0.0;1.75;1.9;345;128;14.47;14.0;1.0;0.968;0;1;0;0;0;1;0;0;0;1;0;387;;157;45;55;91
1685.49;756;27;27;0;3.46;77;0;50;20;0;58;4;0.47;1.0;1.0;0;0;215;0;20;3.38;0.0;1.77;2.2;345;128;14.47;16.5;0.4;1.14;0;1;0;0;0;1;0;0;0;1;0;390;;156;45;55;92
1685.9;768;27;27;0;3.47;76;0;50;20;0;58;4;0.46;1.0;1.0;0;0;215;0;20;3.38;0.0;1.77;2.2;345;128;14.47;16.5;0.81;1.14;0;1;0;0;0;1;0;0;0;1;0;388;;158;45;56;91
1686.3;781;27;27;0;3.55;76;0;50;20;0;59;4;0.47;1.0;1.0;0;0;215;0;20;3.38;0.0;1.8;2.3;345;128;14.47;14.0;0.21;0.968;0;1;0;0;0;1;0;0;0;1;0;394;;159;45;53;83
1686.7;717;26;26;0;3.4;74;0;50;20;0;58;4;0.47;1.0;1.0;0;0;215;0;20;3.25;0.0;1.73;2.0;345;128;14.47;14.0;0.6;0.968;0;1;0;0;0;1;0;0;0;1;0;390;;160;45;48;92
1687.08;730;26;26;0;3.4;74;0;50;20;0;58;4;0.47;1.0;1.0;0;0;215;0;20;3.25;0.0;1.73;2.1;345;128;14.47;14.0;0.99;0.968;0;1;0;0;0;1;0;0;0;1;0;387;;160;45;42;91
1687.48;820;27;27;0;3.45;76;0;50;20;0;58;4;0.45;1.0;1.0;0;0;215;0;20;3.38;0.0;1.76;2.4;345;128;14.47;13.7;0.38;0.947;0;1;0;0;0;1;0;0;0;1;0;390;;157;45;51;92
1687.9;768;28;28;0;3.53;75;0;50;20;0;59;4;0.47;1.0;1.0;0;0;215;0;20;3.5;0.0;1.79;2.3;345;128;14.47;13.7;0.8;0.947;0;1;0;0;0;1;0;0;0;1;0;394;;159;45;42;92
1688.31;756;27;27;0;3.52;74;0;50;20;0;59;4;0.48;1.0;1.0;0;0;215;0;20;3.38;0.0;1.78;2.2;345;128;14.47;15.9;0.2;1.099;0;1;0;0;0;1;0;0;0;1;0;393;;160;45;39;92
1688.71;768;26;26;0;3.45;76;0;50;20;0;58;4;0.46;1.0;1.0;0;0;215;0;20;3.25;0.0;1.76;2.2;345;128;14.47;15.9;0.6;1.099;0;1;0;0;0;1;0;0;0;1;0;391;;158;45;25;99
1689.1;832;27;27;0;3.45;74;0;50;20;0;59;4;0.45;1.0;1.0;0;0;215;0;20;3.38;0.0;1.75;2.4;345;128;14.47;15.9;0.99;1.099;0;1;0;0;0;1;0;0;0;1;0;392;;160;45;25;92
1689.53;756;26;26;0;3.37;74;0;50;20;0;58;4;0.47;1.0;1.0;0;0;215;0;20;3.25;0.0;1.72;2.1;345;128;14.47;14.6;0.42;1.009;0;1;0;0;0;1;0;0;0;1;0;389;;160;45;24;92
1689.92;768;26;26;0;3.42;74;0;50;20;0;58;4;0.46;1.0;1.0;0;0;215;0;20;3.25;0.0;1.74;2.2;345;128;14.47;14.6;0.81;1.009;0;1;0;0;0;1;0;0;0;1;0;390;;160;45;28;91
1690.31;768;27;27;0;3.47;74;0;50;20;0;59;4;0.47;1.0;1.0;0;0;215;0;20;3.38;0.0;1.76;2.2;345;128;14.47;14.2;0.2;0.981;0;1;0;0;0;1;0;0;0;1;0;395;;160;45;17;92
1690.53;820;26;26;0;3.37;74;0;50;20;0;58;4;0.45;1.0;1.0;0;0;215;0;20;3.25;0.0;1.72;2.3;345;128;14.47;14.2;0.42;0.981;0;1;0;0;0;1;0;0;0;1;0;388;;160;45;18;91
1690.94;756;26;26;0;3.37;74;0;50;20;0;58;4;0.47;1.0;1.0;0;0;215;0;20;3.25;0.0;1.72;2.1;345;128;14.47;14.2;0.83;0.981;0;1;0;0;0;1;0;0;0;1;0;387;;161;45;16;91
1691.34;781;26;26;0;3.45;74;0;50;20;0;59;4;0.47;1.0;1.0;0;0;215;0;20;3.25;0.0;1.75;2.2;345;128;14.47;13.9;0.23;0.961;0;1;0;0;0;1;0;0;0;1;0;392;;161;45;12;91
1691.72;768;26;26;0;3.42;74;0;50;20;0;58;4;0.46;1.0;1.0;0;0;215;0;20;3.25;0.0;1.74;2.2;345;128;14.47;13.9;0.61;0.961;0;1;0;0;0;1;0;0;0;1;0;390;;160;45;7;91
1692.12;845;26;26;0;3.38;73;0;50;20;0;58;4;0.45;1.0;1.0;0;0;215;0;20;3.25;0.0;1.72;2.4;345;128;14.47;14.3;0.01;0.988;0;1;0;0;0;1;0;0;0;1;0;389;;162;45;6;91
1692.55;781;26;26;0;3.36;73;0;50;20;0;58;4;0.46;1.0;1.0;0;0;215;0;20;3.25;0.0;1.71;2.2;345;128;14.47;14.3;0.44;0.988;0;1;0;0;0;1;0;0;0;1;0;385;;162;45;5;91
1692.94;832;26;26;0;3.43;73;0;50;20;0;59;4;0.45;1.0;1.0;0;0;215;0;20;3.25;0.0;1.74;2.4;345;128;14.47;14.3;0.83;0.988;0;1;0;0;0;1;0;0;0;1;0;392;;162;45;4;92
1693.34;781;26;26;0;3.36;73;0;50;20;0;58;4;0.46;1.0;1.0;0;0;215;0;20;3.25;0.0;1.71;2.2;345;128;14.47;14.8;0.23;1.023;0;1;0;0;0;1;0;0;0;1;0;387;;162;45;4;91
1693.76;820;26;26;0;3.37;74;0;50;20;0;58;4;0.45;1.0;1.0;0;0;215;0;20;3.25;0.0;1.72;2.3;345;128;14.47;14.8;0.64;1.023;0;1;0;0;0;1;0;0;0;1;0;391;;161;45;6;92
1694.14;768;26;26;0;3.41;75;0;50;20;0;58;4;0.46;1.0;1.0;0;0;215;0;20;3.25;0.0;1.74;2.2;345;128;14.47;16.4;0.03;1.133;0;1;0;0;0;1;0;0;0;1;0;389;;159;45;3;92
1694.56;845;27;27;0;3.47;74;0;50;20;0;59;5;0.45;1.0;1.0;0;0;215;0;20;3.38;0.0;1.76;2.4;345;128;14.47;16.4;0.45;1.133;0;1;0;0;0;1;0;0;0;1;0;394;;161;45;2;92
1694.96;781;26;26;0;3.37;74;0;50;20;0;58;4;0.46;1.0;1.0;0;0;215;0;20;3.25;0.0;1.72;2.2;345;128;14.47;16.4;0.85;1.133;0;1;0;0;0;1;0;0;0;1;0;387;;162;45;1;91
1695.35;768;27;27;0;3.47;74;0;50;20;0;59;4;0.47;1.0;1.0;0;0;215;0;20;3.38;0.0;1.76;2.2;345;128;14.47;14.4;0.23;0.995;0;1;0;0;0;1;0;0;0;1;0;392;;161;45;2;91
1695.77;807;26;26;0;3.37;74;0;50;20;0;58;4;0.45;1.0;1.0;0;0;215;0;20;3.25;0.0;1.72;2.3;345;128;14.47;14.4;0.66;0.995;0;1;0;0;0;1;0;0;0;1;0;390;;160;45;2;92
1695.96;768;26;26;0;3.4;74;0;50;20;0;58;4;0.46;1.0;1.0;0;0;215;0;20;3.25;0.0;1.73;2.2;345;128;14.47;14.4;0.84;0.995;0;1;0;0;0;1;0;0;0;1;0;388;;161;45;1;41
1696.36;832;26;26;0;3.37;74;0;50;20;0;58;4;0.45;1.0;1.0;0;0;215;0;20;3.25;0.0;1.72;2.3;345;128;14.47;15.5;0.24;1.071;0;1;0;0;0;1;0;0;0;1;0;391;;161;45;2;92
1696.78;756;26;26;0;3.37;74;0;50;20;0;58;4;0.47;1.0;1.0;0;0;215;0;20;3.25;0.0;1.72;2.1;345;128;14.47;15.5;0.66;1.071;0;1;0;0;0;1;0;0;0;1;0;388;;160;45;5;92
1697.19;807;27;27;0;3.47;74;0;50;20;0;59;5;0.46;1.0;1.0;0;0;215;0;20;3.38;0.0;1.76;2.3;345;128;14.47;14.9;0.07;1.03;0;1;0;0;0;1;0;0;0;1;0;392;;160;45;3;92
1697.57;807;26;26;0;3.37;74;0;50;20;0;58;4;0.45;1.0;1.0;0;0;215;0;20;3.25;0.0;1.72;2.3;345;128;14.47;14.9;0.46;1.03;0;1;0;0;0;1;0;0;0;1;0;388;;160;45;4;92
1697.97;781;26;26;0;3.37;74;0;50;20;0;58;4;0.46;1.0;1.0;0;0;215;0;20;3.25;0.0;1.72;2.2;345;128;14.47;14.9;0.85;1.03;0;1;0;0;0;1;0;0;0;1;0;388;;160;45;6;91
1698.39;832;26;26;0;3.4;74;0;50;20;0;58;4;0.45;1.0;1.0;0;0;215;0;20;3.25;0.0;1.73;2.4;345;128;14.47;15.7;0.26;1.085;0;1;0;0;0;1;0;0;0;1;0;390;;160;45;5;91
1698.77;768;26;26;0;3.36;73;0;50;20;0;58;4;0.46;1.0;1.0;0;0;215;0;20;3.25;0.0;1.71;2.2;345;128;14.47;15.7;0.65;1.085;0;1;0;0;0;1;0;0;0;1;0;387;;162;45;2;91
1699.19;832;26;26;0;3.37;74;0;50;20;0;58;4;0.45;1.0;1.0;0;0;215;0;20;3.25;0.0;1.72;2.3;345;128;14.47;14.5;0.06;1.002;0;1;0;0;0;1;0;0;0;1;0;391;;161;45;2;91
1699.58;768;26;26;0;3.37;74;0;50;20;0;58;4;0.46;1.0;1.0;0;0;215;0;20;3.25;0.0;1.72;2.2;345;128;14.47;14.5;0.45;1.002;0;1;0;0;0;1;0;0;0;1;0;389;;161;45;2;90
1700.01;768;26;26;0;3.42;74;0;50;20;0;58;4;0.46;1.0;1.0;0;0;215;0;20;3.25;0.0;1.74;2.2;345;128;14.47;14.5;0.88;1.002;0;1;0;0;0;1;0;0;0;1;0;391;;161;45;1;91
1700.39;845;26;26;0;3.38;73;0;50;20;0;58;4;0.45;1.0;1.0;0;0;215;0;20;3.25;0.0;1.72;2.4;345;128;14.47;15.0;0.25;1.037;0;1;0;0;0;1;0;0;0;1;0;390;;162;45;1;92
1700.79;768;26;26;0;3.38;73;0;50;20;0;58;4;0.46;1.0;1.0;0;0;215;0;20;3.25;0.0;1.72;2.2;345;128;14.47;15.0;0.65;1.037;0;1;0;0;0;1;0;0;0;1;0;389;;162;45;0;90
1701.21;871;27;27;0;3.45;72;0;50;20;0;59;5;0.46;1.0;1.0;0;0;215;0;20;3.38;0.0;1.74;2.5;345;128;14.47;14.7;0.07;1.016;0;1;0;0;0;1;0;0;0;1;0;392;;162;45;0;72
1701.41;781;26;26;0;3.36;73;0;50;20;0;58;4;0.46;1.0;1.0;0;0;215;0;20;3.25;0.0;1.71;2.2;345;128;14.47;14.7;0.27;1.016;0;1;0;0;0;1;0;0;0;1;0;387;;162;45;0;91
1701.8;807;27;27;0;3.51;73;0;50;20;0;59;5;0.46;1.0;1.0;0;0;215;0;20;3.38;0.0;1.77;2.4;345;128;14.47;14.7;0.66;1.016;0;1;0;0;0;1;0;0;0;1;0;395;;162;45;0;92
1702.23;820;26;26;0;3.36;73;0;50;20;0;58;4;0.45;1.0;1.0;0;0;215;0;20;3.25;0.0;1.71;2.3;345;128;14.47;14.3;0.07;0.988;0;1;0;0;0;1;0;0;0;1;0;389;;162;45;0;91
1702.62;768;26;26;0;3.33;73;0;50;20;0;58;4;0.46;1.0;1.0;0;0;215;0;20;3.25;0.0;1.7;2.1;345;128;14.47;14.3;0.47;0.988;0;1;0;0;0;1;0;0;0;1;0;385;;162;45;0;91
1703.02;820;26;26;0;3.37;74;0;50;20;0;58;4;0.45;1.0;1.0;0;0;215;0;20;3.25;0.0;1.72;2.3;345;128;14.47;14.3;0.87;0.988;0;1;0;0;0;1;0;0;0;1;0;391;;161;45;0;41
1703.42;781;26;26;0;3.37;74;0;50;20;0;58;4;0.46;1.0;1.0;0;0;215;0;20;3.25;0.0;1.72;2.2;345;128;14.47;15.3;0.26;1.057;0;1;0;0;0;1;0;0;0;1;0;388;;161;45;0;41
1703.82;768;26;26;0;3.42;74;0;50;20;0;58;4;0.46;1.0;1.0;0;0;215;0;20;3.25;0.0;1.74;2.2;345;128;14.47;15.3;0.67;1.057;0;1;0;0;0;1;0;0;0;1;0;391;;161;45;0;92
1704.23;871;26;26;0;3.45;74;0;50;20;0;58;5;0.45;1.0;1.0;0;0;215;0;20;3.25;0.0;1.75;2.5;345;128;14.47;15.6;0.07;1.078;0;1;0;0;0;1;0;0;0;1;0;388;;161;45;0;92
1704.64;768;26;26;0;3.36;73;0;50;20;0;58;4;0.46;1.0;1.0;0;0;216;0;20;3.25;0.0;1.71;2.2;345;128;14.47;15.6;0.48;1.078;0;1;0;0;0;1;0;0;0;1;0;386;;162;44;0;91
1705.04;832;27;27;0;3.45;74;0;50;20;0;59;4;0.45;1.0;1.0;0;0;216;0;20;3.38;0.0;1.75;2.4;345;128;14.47;15.6;0.88;1.078;0;1;0;0;0;1;0;0;0;1;0;395;;160;45;0;98
1705.44;756;26;26;0;3.37;74;0;50;20;0;58;4;0.47;1.0;1.0;0;0;216;0;20;3.25;0.0;1.72;2.1;345;128;14.47;15.6;0.28;1.078;0;1;0;0;0;1;0;0;0;1;0;390;;160;44;0;91
1705.84;781;27;27;0;3.47;74;0;50;20;0;59;5;0.47;1.0;1.0;0;0;216;0;20;3.38;0.0;1.76;2.3;345;128;14.47;15.6;0.68;1.078;0;1;0;0;0;1;0;0;0;1;0;392;;161;44;0;91
1706.25;845;26;26;0;3.37;74;0;50;20;0;58;4;0.45;1.0;1.0;0;0;216;0;20;3.25;0.0;1.72;2.4;345;128;14.47;14.3;0.08;0.988;0;1;0;0;0;1;0;0;0;1;0;389;;161;44;4;92
1706.64;807;26;26;0;3.37;74;0;50;20;0;58;4;0.45;1.0;1.0;0;0;216;0;20;3.25;0.0;1.72;2.3;345;128;14.47;14.3;0.47;0.988;0;1;0;0;0;1;0;0;0;1;0;386;;161;44;1;91
1707.04;832;27;27;0;3.47;74;0;50;20;0;59;5;0.45;1.0;1.0;0;0;216;0;20;3.38;0.0;1.76;2.4;345;128;14.47;14.3;0.87;0.988;0;1;0;0;0;1;0;0;0;1;0;394;;161;44;1;91
1707.24;768;26;26;0;3.41;75;0;50;20;0;58;4;0.46;1.0;1.0;0;0;216;0;20;3.25;0.0;1.74;2.2;345;128;14.47;14.1;0.07;0.974;0;1;0;0;0;1;0;0;0;1;0;390;;159;44;4;92
1707.64;768;26;26;0;3.42;74;0;50;20;0;58;4;0.46;1.0;1.0;0;0;216;0;20;3.25;0.0;1.74;2.2;345;128;14.47;14.1;0.47;0.974;0;1;0;0;0;1;0;0;0;1;0;390;;161;44;2;91
1708.05;845;26;26;0;3.4;74;0;50;20;0;58;4;0.45;1.0;1.0;0;0;216;0;20;3.25;0.0;1.73;2.4;345;128;14.47;14.1;0.87;0.974;0;1;0;0;0;1;0;0;0;1;0;390;;161;44;1;92
1708.45;768;26;26;0;3.36;73;0;50;20;0;58;4;0.46;1.0;1.0;0;0;216;0;20;3.25;0.0;1.71;2.2;345;128;14.47;15.9;0.27;1.099;0;1;0;0;0;1;0;0;0;1;0;386;;162;44;0;146
1708.86;807;27;27;0;3.5;74;0;50;20;0;59;5;0.46;1.0;1.0;0;0;216;0;20;3.38;0.0;1.77;2.4;345;128;14.47;15.9;0.68;1.099;0;1;0;0;0;1;0;0;0;1;0;393;;160;44;2;92
1709.25;781;26;26;0;3.37;74;0;50;20;0;58;4;0.46;1.0;1.0;0;0;216;0;20;3.25;0.0;1.72;2.2;345;128;14.47;14.7;0.06;1.016;0;1;0;0;0;1;0;0;0;1;0;389;;161;44;1;42
1709.68;807;26;26;0;3.4;74;0;50;20;0;58;4;0.45;1.0;1.0;0;0;216;0;20;3.25;0.0;1.73;2.3;345;128;14.47;14.7;0.49;1.016;0;1;0;0;0;1;0;0;0;1;0;390;;161;44;1;92
1710.07;845;26;26;0;3.37;74;0;50;20;0;58;4;0.45;1.0;1.0;0;0;216;0;20;3.25;0.0;1.72;2.4;345;128;14.47;14.7;0.88;1.016;0;1;0;0;0;1;0;0;0;1;0;390;;160;44;0;92
1710.47;768;27;27;0;3.43;73;0;50;20;0;58;4;0.46;1.0;1.0;0;0;216;0;20;3.38;0.0;1.74;2.2;345;128;14.47;15.8;0.28;1.092;0;1;0;0;0;1;0;0;0;1;0;391;;162;44;0;99
1710.88;832;27;27;0;3.43;73;0;50;20;0;59;4;0.45;1.0;1.0;0;0;216;0;20;3.38;0.0;1.74;2.4;345;128;14.47;15.8;0.69;1.092;0;1;0;0;0;1;0;0;0;1;0;394;;162;44;0;99
1711.28;820;25;25;0;3.33;73;0;50;20;0;58;4;0.45;1.0;1.0;0;0;216;0;20;3.12;0.0;1.7;2.3;345;128;14.47;14.3;0.08;0.988;0;1;0;0;0;1;0;0;0;1;0;387;;162;44;0;90
1711.69;781;26;26;0;3.36;73;0;50;20;0;58;4;0.46;1.0;1.0;0;0;216;0;20;3.25;0.0;1.71;2.2;345;128;14.47;14.3;0.49;0.988;0;1;0;0;0;1;0;0;0;1;0;389;;162;44;0;99
1712.09;845;26;26;0;3.38;73;0;50;20;0;58;4;0.45;1.0;1.0;0;0;216;0;20;3.25;0.0;1.72;2.4;345;128;14.47;14.3;0.9;0.988;0;1;0;0;0;1;0;0;0;1;0;391;;162;44;0;91
1712.49;807;26;26;0;3.37;74;0;50;20;0;58;4;0.45;1.0;1.0;0;0;216;0;20;3.25;0.0;1.72;2.3;345;128;14.47;13.6;0.29;0.94;0;1;0;0;0;1;0;0;0;1;0;387;;161;44;1;99
1712.89;820;27;27;0;3.5;74;0;50;20;0;59;5;0.45;1.0;1.0;0;0;216;0;20;3.38;0.0;1.77;2.4;345;128;14.47;13.6;0.69;0.94;0;1;0;0;0;1;0;0;0;1;0;392;;160;44;1;92
1713.1;845;26;26;0;3.41;75;0;50;20;0;58;4;0.45;1.0;1.0;0;0;216;0;20;3.25;0.0;1.74;2.4;345;128;14.47;13.6;0.9;0.94;0;1;0;0;0;1;0;0;0;1;0;388;;159;44;3;91
1713.5;756;26;26;0;3.37;74;0;50;20;0;58;4;0.47;1.0;1.0;0;0;216;0;20;3.25;0.0;1.72;2.1;345;128;14.47;16.6;0.29;1.147;0;1;0;0;0;1;0;0;0;1;0;388;;161;44;4;91
1713.89;820;26;26;0;3.42;74;0;50;20;0;59;4;0.45;1.0;1.0;0;0;216;0;20;3.25;0.0;1.74;2.3;345;128;14.47;16.6;0.68;1.147;0;1;0;0;0;1;0;0;0;1;0;393;;161;44;1;92
1714.29;756;26;26;0;3.37;74;0;50;20;0;58;4;0.47;1.0;1.0;0;0;216;0;20;3.25;0.0;1.72;2.1;345;128;14.47;14.9;0.08;1.03;0;1;0;0;0;1;0;0;0;1;0;387;;161;44;1;91
1714.71;807;26;26;0;3.37;74;0;50;20;0;58;4;0.45;1.0;1.0;0;0;216;0;20;3.25;0.0;1.72;2.3;345;128;14.47;14.9;0.5;1.03;0;1;0;0;0;1;0;0;0;1;0;390;;162;44;2;42
1715.11;781;26;26;0;3.4;74;0;50;20;0;58;4;0.46;1.0;1.0;0;0;216;0;20;3.25;0.0;1.73;2.2;345;128;14.47;14.9;0.9;1.03;0;1;0;0;0;1;0;0;0;1;0;389;;160;44;3;92
1715.51;756;26;26;0;3.4;74;0;50;20;0;58;4;0.47;1.0;1.0;0;0;216;0;20;3.25;0.0;1.73;2.1;345;128;14.47;15.4;0.3;1.064;0;1;0;0;0;1;0;0;0;1;0;391;;161;44;2;92
1715.92;820;26;26;0;3.4;74;0;50;20;0;58;4;0.45;1.0;1.0;0;0;216;0;20;3.25;0.0;1.73;2.3;345;128;14.47;15.4;0.71;1.064;0;1;0;0;0;1;0;0;0;1;0;391;;161;44;1;85
1716.31;768;26;26;0;3.36;73;0;50;20;0;58;4;0.46;1.0;1.0;0;0;216;0;20;3.25;0.0;1.71;2.2;345;128;14.47;14.8;0.1;1.023;0;1;0;0;0;1;0;0;0;1;0;387;;162;44;0;92
1716.72;871;27;27;0;3.55;74;0;50;20;0;59;5;0.46;1.0;1.0;0;0;216;0;20;3.38;0.0;1.79;2.6;345;128;14.47;14.8;0.51;1.023;0;1;0;0;0;1;0;0;0;1;0;392;;161;44;1;72
1717.13;781;26;26;0;3.38;75;0;50;20;0;58;4;0.46;1.0;1.0;0;0;216;0;20;3.25;0.0;1.73;2.2;345;128;14.47;14.8;0.92;1.023;0;1;0;0;0;1;0;0;0;1;0;387;;159;44;4;91
1717.54;781;27;27;0;3.47;74;0;50;20;0;59;4;0.47;1.0;1.0;0;0;216;0;20;3.38;0.0;1.76;2.3;345;128;14.47;15.1;0.33;1.044;0;1;0;0;0;1;0;0;0;1;0;392;;160;44;5;92
1717.95;781;26;26;0;3.4;74;0;50;20;0;58;4;0.46;1.0;1.0;0;0;216;0;20;3.25;0.0;1.73;2.2;345;128;14.47;15.1;0.74;1.044;0;1;0;0;0;1;0;0;0;1;0;388;;160;44;6;92
1718.33;807;27;27;0;3.47;74;0;50;20;0;59;4;0.46;1.0;1.0;0;0;216;0;20;3.38;0.0;1.76;2.3;345;128;14.47;14.4;0.12;0.995;0;1;0;0;0;1;0;0;0;1;0;392;;161;44;3;91
1718.53;768;26;26;0;3.4;74;0;50;20;0;58;4;0.46;1.0;1.0;0;0;216;0;20;3.25;0.0;1.73;2.2;345;128;14.47;14.4;0.32;0.995;0;1;0;0;0;1;0;0;0;1;0;390;;160;44;4;98
1718.94;832;27;27;0;3.45;74;0;50;20;0;59;4;0.45;1.0;1.0;0;0;216;0;20;3.38;0.0;1.75;2.4;345;128;14.47;14.4;0.72;0.995;0;1;0;0;0;1;0;0;0;1;0;393;;161;44;3;92
1719.34;730;25;25;0;3.32;74;0;50;20;0;58;4;0.47;1.0;1.0;0;0;216;0;20;3.12;0.0;1.7;2.0;345;128;14.47;14.4;0.13;0.995;0;1;0;0;0;1;0;0;0;1;0;388;;161;44;2;92
1719.76;807;27;27;0;3.46;73;0;50;20;0;59;4;0.46;1.0;1.0;0;0;216;0;20;3.38;0.0;1.75;2.3;345;128;14.47;14.4;0.55;0.995;0;1;0;0;0;1;0;0;0;1;0;393;;162;44;2;92
1720.15;756;26;26;0;3.37;74;0;50;20;0;58;4;0.47;1.0;1.0;0;0;216;0;20;3.25;0.0;1.72;2.1;345;128;14.47;14.4;0.94;0.995;0;1;0;0;0;1;0;0;0;1;0;388;;160;44;5;92
