время_с;Обороты;Нагрузка (сглаж.);Расход мгновенный;ALPHA;Впрыск расчёт;Впрыск РЕАЛ (форс);Указатель карты hi;Указатель карты lo;Карта топлива вернула;TPS дроссель;TPS открытие;Обогащ. ускорения;Флаг TPS;VE выбранное;Ktps выбранное;Флаг ХХ/газ;Банк концевиков;Флаги угла;Замкнутый цикл;УОЗ финал сырьё;УОЗ карта;Цель ХХ;АЦП ch0 MAF;АЦП ch1 напряжение;АЦП ch2 темп ОЖ;АЦП ch3 O2;peek ($1600);УОЗ_°BTDC;TP_%8;AFR_цель;AFR_факт;поправка_VE;давление_кПа;Загрузка_форс_%;Газ_%;K_форс;КМ
248.85;3304;76;76;1.0;3.0;6.94;22;0;64;138;50;0;0;0.0;0.0;140;95;64;8;45;25;91;629;159;55;1;;25;9.5;13.94;;;;19.1;29.1;345;63
249.27;3381;74;74;1.0;2.94;6.77;22;0;64;138;50;0;0;0.0;0.0;140;95;64;40;42;28;91;632;159;55;1;;28;9.25;13.94;;;;19.1;29.1;345;63
249.7;3471;73;73;1.0;2.89;6.66;22;0;64;136;49;0;0;0.0;0.0;140;95;64;24;40;30;91;633;159;55;1;;30;9.12;13.94;;;;19.2;28.5;345;63
250.12;2715;80;80;1.0;3.19;7.4;22;0;64;136;49;0;0;0.0;0.0;140;95;64;56;49;21;92;604;158;55;1;;21;10.0;13.54;;;;16.7;28.5;345;63
250.53;2754;78;78;1.0;3.1;7.19;22;0;64;136;49;0;0;0.0;0.0;140;95;64;40;47;23;92;599;158;55;1;;23;9.75;13.54;;;;16.5;28.5;345;63
250.74;2856;81;81;1.0;3.25;7.54;22;0;64;148;55;0;0;0.0;0.0;140;95;64;24;49;21;91;609;159;55;1;;21;10.12;13.54;;;;17.9;32.0;345;63
251.13;2882;81;81;1.0;3.24;7.53;22;0;64;152;57;0;0;0.0;0.0;140;95;64;24;49;21;92;613;157;55;1;;21;10.12;13.54;;;;18.1;33.1;345;63
251.52;2907;80;80;1.0;3.21;7.46;22;0;64;152;57;0;0;0.0;0.0;140;95;64;40;48;21;90;613;160;55;1;;22;10.0;13.54;;;;18.1;33.1;345;63
251.95;2830;80;80;1.0;3.21;7.45;22;0;64;152;57;0;0;0.0;0.0;140;95;64;8;48;21;90;612;160;55;1;;22;10.0;13.54;;;;17.6;33.1;345;63
252.36;2971;80;80;1.0;3.21;7.46;22;0;64;152;57;0;0;0.0;0.0;140;95;64;56;48;21;90;617;160;55;1;;22;10.0;13.54;;;;18.5;33.1;345;63
252.75;2984;80;80;1.0;3.21;7.46;22;0;64;152;57;0;0;0.0;0.0;140;95;64;56;48;21;90;619;160;55;1;;22;10.0;13.54;;;;18.6;33.1;345;63
253.18;3048;79;79;1.0;3.17;7.35;22;0;64;152;57;0;0;0.0;0.0;140;95;64;40;48;21;90;619;160;55;1;;22;9.88;13.54;;;;18.7;33.1;345;63
253.58;3022;79;79;1.0;3.12;7.25;22;0;64;152;57;0;0;0.0;0.0;140;95;64;8;48;22;90;622;160;55;1;;22;9.88;13.54;;;;18.3;33.1;345;63
253.98;3138;79;79;1.0;3.13;7.26;22;0;64;152;57;0;0;0.0;0.0;140;94;64;8;49;21;90;624;160;55;1;;21;9.88;13.63;;;;19.0;33.1;345;63
254.42;3086;78;78;1.0;3.08;7.15;22;0;64;152;57;0;0;0.0;0.0;140;95;64;24;47;23;90;625;160;55;1;;23;9.75;13.63;;;;18.4;33.1;345;63
254.61;3151;80;80;1.0;3.17;7.36;22;0;64;152;57;0;0;0.0;0.0;140;95;64;24;49;21;90;633;160;55;1;;21;10.0;13.63;;;;19.3;33.1;345;63
255.02;3202;78;78;1.0;3.1;7.19;22;0;64;152;57;0;0;0.0;0.0;140;95;64;24;49;21;90;630;160;55;1;;21;9.75;13.63;;;;19.2;33.1;345;63
255.43;3253;78;78;1.0;3.1;7.19;22;0;64;152;57;0;0;0.0;0.0;140;95;64;8;48;22;90;633;160;55;1;;22;9.75;13.63;;;;19.5;33.1;345;63
255.86;3151;79;79;1.0;3.14;7.28;22;0;64;152;57;0;0;0.0;0.0;140;95;64;56;48;21;90;631;160;55;1;;22;9.88;13.63;;;;19.1;33.1;345;63
256.25;2664;80;80;1.0;3.21;7.45;22;0;64;152;57;0;0;0.0;0.0;140;95;64;24;49;21;92;598;158;54;1;;21;10.0;13.54;;;;16.5;33.1;345;63
256.65;2689;79;79;1.0;3.16;7.33;22;0;64;152;57;0;0;0.0;0.0;140;95;64;24;47;21;91;595;160;54;1;;23;9.88;13.54;;;;16.4;33.1;345;63
257.09;2638;77;77;1.0;3.02;7.0;22;0;64;138;50;0;0;0.0;0.0;140;95;64;8;45;24;90;587;160;54;1;;25;9.62;13.54;;;;15.4;29.1;345;63
257.49;2651;76;76;1.0;3.0;6.94;22;0;64;126;44;0;0;0.0;0.0;156;95;64;24;46;25;92;583;158;55;1;;24;9.5;14.04;;;;15.3;25.6;345;63
257.9;2587;76;76;1.0;2.98;6.88;22;0;64;126;44;0;0;0.0;0.0;140;95;64;24;45;25;92;582;158;54;1;;25;9.5;14.04;;;;14.8;25.6;345;63
258.33;2523;68;68;1.0;2.65;6.04;22;0;63;107;34;0;0;0.0;0.0;140;95;64;24;38;32;92;556;158;54;1;;32;8.5;14.82;;;;12.7;20.1;345;63
258.52;2549;66;66;1.0;2.56;5.83;22;0;63;107;34;0;0;0.0;0.0;140;95;64;24;38;32;91;551;159;54;1;;32;8.25;14.82;;;;12.4;20.1;345;63
258.91;2587;65;65;1.0;2.53;5.75;22;0;64;102;32;0;0;0.0;0.0;140;95;64;40;36;34;92;548;158;54;1;;34;8.12;14.82;;;;12.4;18.6;345;63
259.32;2574;63;63;1.0;2.44;5.54;22;0;64;101;31;0;0;0.0;0.0;140;95;64;8;36;35;91;542;159;54;1;;34;7.88;14.82;;;;11.9;18.3;345;63
259.75;2497;65;65;1.0;2.52;5.74;22;0;64;101;31;0;0;0.0;0.0;140;95;64;24;37;33;91;547;159;54;1;;33;8.12;14.82;;;;11.9;18.3;345;63
260.13;2549;60;60;1.0;2.32;5.23;22;0;63;95;28;0;0;0.0;0.0;140;95;64;40;33;37;91;530;159;54;1;;37;7.5;14.82;;;;11.1;16.6;345;63
260.56;2574;59;59;1.0;2.31;5.19;22;0;63;95;28;0;0;0.0;0.0;140;95;64;40;32;38;92;528;158;54;1;;38;7.38;14.82;;;;11.1;16.6;345;63
260.96;2536;58;58;1.0;2.27;5.11;22;0;64;95;28;0;0;0.0;0.0;140;95;64;40;32;38;90;523;160;54;1;;38;7.25;14.82;;;;10.8;16.6;345;63
261.38;2587;60;60;1.0;2.31;5.23;22;0;63;95;28;0;0;0.0;0.0;140;95;64;40;33;37;90;531;160;54;1;;37;7.5;14.82;;;;11.3;16.6;345;63
261.81;2446;50;50;1.0;2.01;4.46;22;0;62;84;23;0;0;0.0;0.0;140;95;64;40;29;41;90;494;160;54;1;;41;6.25;14.93;;;;9.1;13.4;345;63
262.02;2523;50;50;1.0;2.0;4.44;22;0;62;84;23;0;0;0.0;0.0;140;95;64;40;29;41;91;493;159;54;1;;41;6.25;14.93;;;;9.3;13.4;345;63
262.41;2433;50;50;1.0;2.0;4.45;22;0;62;84;23;0;0;0.0;0.0;140;95;64;24;29;41;90;493;160;54;1;;41;6.25;14.93;;;;9.0;13.4;345;63
262.84;2497;51;51;1.0;2.05;4.56;22;0;63;84;23;0;0;0.0;0.0;156;95;64;56;29;41;90;497;161;54;1;;41;6.38;14.93;;;;9.5;13.4;345;63
263.24;2421;46;46;1.0;1.89;4.14;22;0;62;80;21;0;0;0.0;0.0;140;95;64;56;27;43;91;478;159;54;1;;43;5.75;14.93;;;;8.4;12.2;345;63
263.68;2433;45;45;1.0;1.86;4.08;22;0;62;80;21;0;0;0.0;0.0;140;95;64;40;27;43;90;474;160;54;1;;43;5.62;14.93;;;;8.3;12.2;345;63
264.08;2472;46;46;1.0;1.86;4.09;22;0;62;80;21;0;0;0.0;0.0;140;95;64;40;27;43;89;475;162;54;1;;43;5.75;14.93;;;;8.4;12.2;345;63
264.49;2472;47;47;1.0;1.91;4.21;22;0;62;80;21;0;0;0.0;0.0;140;95;64;40;27;42;91;480;160;54;1;;43;5.88;14.93;;;;8.7;12.2;345;63
264.91;2497;46;46;1.0;1.89;4.16;22;0;62;80;21;0;0;0.0;0.0;140;95;64;56;27;43;90;479;161;54;1;;43;5.75;14.93;;;;8.7;12.2;345;63
265.32;2433;48;48;1.0;1.94;4.28;22;0;62;80;21;0;0;0.0;0.0;140;95;64;24;28;42;91;485;159;54;1;;42;6.0;14.93;;;;8.7;12.2;345;63
265.52;2485;48;48;1.0;1.94;4.28;22;0;62;80;21;0;0;0.0;0.0;140;95;64;40;28;42;90;485;160;54;1;;42;6.0;14.93;;;;8.9;12.2;345;63
265.95;2421;37;37;1.0;1.6;3.45;22;0;62;69;15;0;0;0.0;0.0;140;95;64;56;22;48;90;439;161;53;1;;48;4.62;14.93;;;;7.0;9.0;345;63
266.38;2318;36;36;1.0;1.58;3.39;22;0;62;68;15;0;0;0.0;0.0;140;95;64;8;23;49;89;433;162;53;1;;47;4.5;14.93;;;;6.5;8.7;345;63
266.78;2139;14;14;1.0;0.91;1.71;22;0;63;43;2;0;0;0.0;0.0;140;95;64;40;33;37;89;299;162;53;1;;37;1.75;14.82;;;;3.0;1.5;345;63
267.19;2062;13;13;1.0;0.85;1.58;22;0;63;43;2;0;0;0.0;0.0;140;95;64;56;33;37;87;283;164;53;1;;37;1.62;14.82;;;;2.7;1.5;345;63
267.6;2036;14;14;1.0;0.89;1.66;22;0;63;43;2;0;0;0.0;0.0;140;95;64;24;34;37;88;289;163;53;1;;36;1.75;14.82;;;;2.8;1.5;345;63
268.03;2100;14;14;1.0;0.88;1.66;22;0;63;43;2;0;0;0.0;0.0;140;95;64;40;33;37;87;288;164;53;1;;37;1.75;14.82;;;;2.9;1.5;345;63
268.42;2049;14;14;1.0;0.88;1.66;22;0;63;43;2;0;0;0.0;0.0;140;95;64;40;33;37;87;286;164;53;1;;37;1.75;14.82;;;;2.8;1.5;345;63
268.63;2036;14;14;1.0;0.89;1.67;22;0;63;43;2;0;0;0.0;0.0;140;95;64;40;33;37;87;287;165;53;1;;37;1.75;14.82;;;;2.8;1.5;345;63
269.05;1972;14;14;1.0;0.9;1.69;22;0;63;43;2;0;0;0.0;0.0;140;95;64;40;35;34;87;288;164;53;1;;35;1.75;14.82;;;;2.8;1.5;345;63
269.45;1947;14;14;1.0;0.89;1.68;22;0;63;43;2;0;0;0.0;0.0;140;95;64;24;37;35;87;285;165;53;1;;33;1.75;14.82;;;;2.7;1.5;345;63
269.85;1857;14;14;1.0;0.89;1.68;22;0;63;43;2;0;0;0.0;0.0;140;95;64;8;36;35;87;285;165;53;1;;34;1.75;14.82;;;;2.6;1.5;345;63
270.27;1895;14;14;1.0;0.9;1.69;22;0;63;43;2;0;0;0.0;0.0;140;95;64;40;35;33;87;285;165;53;1;;35;1.75;14.82;;;;2.7;1.5;345;63
270.68;1934;15;15;1.0;0.9;1.71;22;0;64;43;2;0;0;0.0;0.0;140;95;64;40;35;35;87;286;165;53;1;;35;1.88;14.82;;;;2.7;1.5;345;63
271.09;1870;15;15;1.0;0.9;1.69;22;0;63;43;2;0;0;0.0;0.0;156;95;64;40;36;34;87;284;164;53;1;;34;1.88;14.82;;;;2.6;1.5;345;63
271.49;1806;15;15;1.0;0.92;1.74;22;0;64;43;2;0;0;0.0;0.0;140;95;64;24;38;32;87;285;164;53;1;;32;1.88;14.7;;;;2.6;1.5;345;63
271.9;1947;20;20;1.0;1.07;2.14;22;0;63;45;3;0;0;0.0;0.0;140;95;64;8;30;40;87;322;164;53;1;;40;2.5;14.82;;;;3.5;2.0;345;63
272.11;1972;20;20;1.0;1.06;2.12;22;0;63;45;3;0;0;0.0;0.0;156;95;64;40;28;41;87;327;164;53;1;;42;2.5;14.82;;;;3.5;2.0;345;63
272.54;1934;21;21;1.0;1.1;2.21;22;0;63;47;4;0;0;0.0;0.0;140;95;64;24;28;41;87;333;164;53;1;;42;2.62;14.82;;;;3.6;2.6;345;63
272.96;1972;22;22;1.0;1.12;2.27;22;0;63;47;4;0;0;0.0;0.0;140;95;64;24;28;42;87;337;164;53;1;;42;2.75;14.82;;;;3.7;2.6;345;63
273.38;1985;24;24;1.0;1.18;2.41;22;0;63;48;5;0;0;0.0;0.0;140;95;64;24;27;43;87;348;164;53;1;;43;3.0;14.82;;;;4.0;2.9;345;63
273.78;2036;24;24;1.0;1.21;2.46;22;0;63;50;6;0;0;0.0;0.0;140;95;64;24;25;44;87;355;164;53;1;;45;3.0;14.82;;;;4.2;3.5;345;63
274.22;2113;37;37;1.0;1.58;3.41;22;0;63;63;12;0;0;0.0;0.0;140;95;64;24;24;46;87;418;164;53;1;;46;4.62;14.82;;;;6.0;7.3;345;63
274.64;2152;37;37;1.0;1.6;3.45;22;0;63;63;12;0;0;0.0;0.0;140;95;64;24;23;47;88;420;164;53;1;;47;4.62;14.82;;;;6.2;7.3;345;63
275.03;2190;37;37;1.0;1.6;3.45;22;0;63;63;12;0;0;0.0;0.0;140;95;64;40;23;47;88;422;163;53;1;;47;4.62;14.82;;;;6.3;7.3;345;63
275.25;2062;38;38;1.0;1.64;3.54;22;0;63;64;13;0;0;0.0;0.0;140;95;64;24;24;47;89;425;162;53;1;;46;4.75;14.82;;;;6.1;7.6;345;63
275.65;2228;38;38;1.0;1.63;3.52;22;0;63;63;12;0;0;0.0;0.0;140;95;64;40;23;46;88;427;163;53;1;;47;4.75;14.82;;;;6.5;7.3;345;63
276.07;2062;39;39;1.0;1.66;3.58;22;0;63;64;13;0;0;0.0;0.0;140;95;64;24;24;47;89;427;162;53;1;;46;4.88;14.82;;;;6.2;7.6;345;63
276.46;2228;37;37;1.0;1.61;3.46;22;0;63;64;13;0;0;0.0;0.0;140;95;64;8;23;47;89;425;162;53;1;;47;4.62;14.82;;;;6.4;7.6;345;63
276.88;2100;40;40;1.0;1.69;3.67;22;0;63;64;13;0;0;0.0;0.0;140;95;64;56;24;46;89;431;162;53;1;;46;5.0;14.82;;;;6.4;7.6;345;63
277.28;2228;39;39;1.0;1.66;3.58;22;0;63;64;13;0;0;0.0;0.0;140;95;64;8;24;46;89;432;162;53;1;;46;4.88;14.82;;;;6.6;7.6;345;63
277.71;2088;37;37;1.0;1.61;3.46;22;0;63;65;13;0;0;0.0;0.0;140;95;64;56;24;46;89;419;162;53;1;;46;4.62;14.82;;;;6.0;7.8;345;63
278.11;1985;27;27;1.0;1.28;2.64;22;0;63;54;8;0;0;0.0;0.0;140;95;64;56;25;45;89;363;162;53;1;;45;3.38;14.82;;;;4.4;4.7;345;63
278.52;2024;25;25;1.0;1.23;2.52;22;0;63;54;8;0;0;0.0;0.0;140;95;64;56;26;44;88;357;163;53;1;;44;3.12;14.82;;;;4.3;4.7;345;63
278.93;2100;25;25;1.0;1.23;2.52;22;0;63;54;8;0;0;0.0;0.0;140;95;64;8;25;46;88;362;163;53;1;;45;3.12;14.82;;;;4.4;4.7;345;63
279.14;2049;29;29;1.0;1.35;2.83;22;0;63;54;8;0;0;0.0;0.0;140;95;64;8;24;46;88;379;163;53;1;;46;3.62;14.82;;;;4.8;4.7;345;63
279.54;2139;31;31;1.0;1.41;2.96;22;0;63;54;8;0;0;0.0;0.0;140;95;64;24;24;46;89;389;162;53;1;;46;3.88;14.82;;;;5.3;4.7;345;63
279.98;2024;33;33;1.0;1.47;3.11;22;0;63;55;8;0;0;0.0;0.0;140;95;64;56;24;46;88;394;163;53;1;;46;4.12;14.82;;;;5.2;4.9;345;63
280.36;2088;32;32;1.0;1.45;3.06;22;0;63;56;9;0;0;0.0;0.0;140;95;64;56;23;47;89;397;162;53;1;;47;4.0;14.82;;;;5.3;5.2;345;63
280.77;2113;34;34;1.0;1.52;3.23;22;0;63;60;11;0;0;0.0;0.0;140;95;64;24;24;46;88;405;163;53;1;;46;4.25;14.82;;;;5.7;6.4;345;63
281.22;2062;36;36;1.0;1.57;3.39;22;0;63;62;12;0;0;0.0;0.0;140;95;64;8;24;46;88;412;163;53;1;;46;4.5;14.82;;;;5.8;7.0;345;63
281.63;2164;39;39;1.0;1.66;3.6;22;0;63;64;13;0;0;0.0;0.0;140;95;64;8;24;46;88;427;163;53;1;;46;4.88;14.82;;;;6.5;7.6;345;63
282.02;2190;40;40;1.0;1.68;3.65;22;0;63;65;13;0;0;0.0;0.0;140;95;64;24;24;46;88;433;163;53;1;;46;5.0;14.82;;;;6.7;7.8;345;63
282.44;2203;42;42;1.0;1.74;3.8;22;0;63;67;14;0;0;0.0;0.0;140;95;64;56;25;45;88;440;163;53;1;;45;5.25;14.82;;;;7.0;8.4;345;63
282.65;2203;44;44;1.0;1.8;3.96;22;0;63;68;15;0;0;0.0;0.0;140;95;64;40;26;44;88;448;163;53;1;;44;5.5;14.82;;;;7.3;8.7;345;63
283.06;2254;44;44;1.0;1.81;3.98;22;0;63;68;15;0;0;0.0;0.0;140;95;64;40;26;44;89;450;162;53;1;;44;5.5;14.82;;;;7.5;8.7;345;63
283.46;2139;47;47;1.0;1.91;4.21;22;0;63;70;16;0;0;0.0;0.0;140;95;64;24;28;42;89;461;162;53;1;;42;5.88;14.82;;;;7.5;9.3;345;63
283.87;2152;48;48;1.0;1.95;4.3;22;0;63;71;16;0;0;0.0;0.0;140;95;64;24;28;42;90;466;161;53;1;;42;6.0;14.82;;;;7.7;9.6;345;63
284.29;2203;49;49;1.0;1.98;4.38;22;0;63;72;17;0;0;0.0;0.0;140;95;64;24;28;42;90;471;162;53;1;;42;6.12;14.82;;;;8.0;9.9;345;63
284.69;2318;50;50;1.0;1.99;4.4;22;0;63;77;19;0;0;0.0;0.0;140;95;64;40;28;42;90;476;161;53;1;;42;6.25;14.93;;;;8.5;11.3;345;63
285.09;2254;55;55;1.0;2.17;4.86;22;0;63;81;21;0;0;0.0;0.0;140;95;64;8;31;39;90;496;160;53;1;;39;6.88;14.82;;;;9.1;12.5;345;63
285.52;2267;55;55;1.0;2.18;4.88;22;0;63;81;21;0;0;0.0;0.0;140;95;64;40;31;38;90;498;161;53;1;;39;6.88;14.82;;;;9.2;12.5;345;63
285.96;2318;56;56;1.0;2.21;4.95;22;0;63;83;22;0;0;0.0;0.0;140;95;64;40;31;39;90;503;161;53;1;;39;7.0;14.82;;;;9.6;13.1;345;63
286.14;2216;50;50;1.0;2.01;4.46;22;0;62;82;22;0;0;0.0;0.0;140;95;64;24;29;41;90;481;161;53;1;;41;6.25;14.82;;;;8.2;12.8;345;63
286.56;2267;52;52;1.0;2.06;4.58;22;0;63;82;22;0;0;0.0;0.0;140;95;64;40;29;41;90;485;161;53;1;;41;6.5;14.93;;;;8.6;12.8;345;63
286.96;2369;52;52;1.0;2.08;4.63;22;0;63;82;22;0;0;0.0;0.0;140;95;64;40;30;39;90;489;161;53;1;;40;6.5;14.93;;;;9.2;12.8;345;63
287.4;2408;50;50;1.0;2.0;4.45;22;0;62;82;22;0;0;0.0;0.0;140;95;64;56;29;41;90;483;161;53;1;;41;6.25;14.93;;;;8.9;12.8;345;63
287.83;2305;49;49;1.0;1.96;4.33;22;0;62;80;21;0;0;0.0;0.0;140;95;64;24;28;42;90;475;161;53;1;;42;6.12;14.93;;;;8.3;12.2;345;63
288.23;2190;46;46;1.0;1.86;4.1;22;0;62;77;19;0;0;0.0;0.0;140;95;64;40;27;43;90;461;160;53;1;;43;5.75;14.82;;;;7.5;11.3;345;63
288.65;2267;45;45;1.0;1.84;4.05;22;0;63;77;19;0;0;0.0;0.0;140;95;64;24;27;43;89;459;162;53;1;;43;5.62;14.93;;;;7.7;11.3;345;63
289.06;2305;46;46;1.0;1.87;4.12;22;0;63;77;19;0;0;0.0;0.0;140;95;64;40;27;43;89;463;162;53;1;;43;5.75;14.93;;;;7.9;11.3;345;63
289.26;2228;47;47;1.0;1.91;4.21;22;0;62;77;19;0;0;0.0;0.0;140;95;64;24;28;42;89;467;162;53;1;;42;5.88;14.82;;;;7.8;11.3;345;63
289.7;2280;47;47;1.0;1.9;4.18;22;0;62;77;19;0;0;0.0;0.0;140;95;64;40;27;43;89;467;162;53;1;;43;5.88;14.93;;;;7.9;11.3;345;63
290.11;2318;46;46;1.0;1.86;4.09;22;0;62;77;19;0;0;0.0;0.0;140;95;64;24;27;43;89;465;162;53;1;;43;5.75;14.93;;;;7.9;11.3;345;63
290.52;2228;47;47;1.0;1.92;4.24;22;0;62;77;19;0;0;0.0;0.0;140;95;64;24;28;42;89;469;162;53;1;;42;5.88;14.82;;;;7.9;11.3;345;63
290.92;2305;47;47;1.0;1.91;4.21;22;0;62;77;19;0;0;0.0;0.0;140;95;64;40;28;42;89;470;162;53;1;;42;5.88;14.93;;;;8.1;11.3;345;63
291.33;2318;44;44;1.0;1.82;3.99;22;0;62;77;19;0;0;0.0;0.0;140;95;64;40;26;44;89;460;162;53;1;;44;5.5;14.93;;;;7.7;11.3;345;63
291.75;2267;44;44;1.0;1.81;3.98;22;0;62;77;19;0;0;0.0;0.0;140;95;64;24;26;44;89;457;162;53;1;;44;5.5;14.93;;;;7.5;11.3;345;63
292.17;2216;44;44;1.0;1.82;3.99;22;0;62;77;19;0;0;0.0;0.0;140;95;64;40;26;44;89;459;162;53;1;;44;5.5;14.82;;;;7.4;11.3;345;63
292.35;2318;45;45;1.0;1.84;4.04;22;0;62;77;19;0;0;0.0;0.0;140;95;64;40;26;44;90;462;161;53;1;;44;5.62;14.93;;;;7.8;11.3;345;63
292.8;2088;21;21;1.0;1.1;2.2;22;0;63;49;5;0;0;0.0;0.0;140;95;64;24;26;44;88;341;163;53;1;;44;2.62;14.82;;;;3.8;3.2;345;63
293.19;2024;20;20;1.0;1.08;2.16;22;0;63;49;5;0;0;0.0;0.0;140;95;64;40;29;41;89;332;162;53;1;;41;2.5;14.82;;;;3.6;3.2;345;63
293.62;1985;21;21;1.0;1.1;2.21;22;0;63;49;5;0;0;0.0;0.0;140;95;64;24;28;43;87;336;164;53;1;;42;2.62;14.82;;;;3.6;3.2;345;63
294.02;2100;21;21;1.0;1.09;2.19;22;0;63;49;5;0;0;0.0;0.0;140;95;64;40;27;43;87;336;164;53;1;;43;2.62;14.82;;;;3.8;3.2;345;63
294.45;2024;22;22;1.0;1.13;2.28;22;0;63;49;5;0;0;0.0;0.0;140;95;64;24;27;43;87;342;163;53;1;;43;2.75;14.82;;;;3.8;3.2;345;63
294.83;1870;15;15;1.0;0.92;1.74;22;0;63;43;2;0;0;0.0;0.0;140;95;64;24;37;35;87;291;165;53;1;;33;1.88;14.82;;;;2.7;1.5;345;63
295.27;1819;15;15;1.0;0.92;1.74;22;0;63;43;2;0;0;0.0;0.0;140;95;64;24;38;35;87;289;164;53;1;;32;1.88;14.7;;;;2.6;1.5;345;63
295.67;1831;15;15;1.0;0.91;1.73;22;0;63;43;2;0;0;0.0;0.0;140;95;64;24;38;35;87;287;164;53;1;;32;1.88;14.7;;;;2.6;1.5;345;63
295.88;1883;15;15;1.0;0.92;1.74;22;0;63;43;2;0;0;0.0;0.0;140;95;64;24;38;33;87;287;165;53;1;;32;1.88;14.82;;;;2.7;1.5;345;63
296.29;1934;15;15;1.0;0.92;1.76;22;0;64;43;2;0;0;0.0;0.0;140;95;64;40;37;32;87;288;165;53;1;;33;1.88;14.82;;;;2.8;1.5;345;63
296.68;1806;17;17;1.0;0.97;1.88;22;0;63;43;2;0;0;0.0;0.0;140;95;64;8;37;35;88;297;163;53;1;;33;2.12;14.7;;;;2.8;1.5;345;63
297.1;1831;22;22;1.0;1.12;2.27;22;0;63;47;4;0;0;0.0;0.0;140;95;64;24;30;40;87;332;164;53;1;;40;2.75;14.7;;;;3.5;2.6;345;63
297.52;2036;24;24;1.0;1.21;2.46;22;0;63;51;6;0;0;0.0;0.0;140;95;64;40;26;44;88;353;163;53;1;;44;3.0;14.82;;;;4.2;3.8;345;63
297.92;2024;28;28;1.0;1.32;2.77;22;0;63;53;7;0;0;0.0;0.0;140;95;64;8;24;46;87;376;164;53;1;;46;3.5;14.82;;;;4.7;4.4;345;63
298.33;2100;30;30;1.0;1.38;2.89;22;0;63;55;8;0;0;0.0;0.0;140;95;64;40;23;47;87;385;164;53;1;;47;3.75;14.82;;;;5.1;4.9;345;63
298.74;2036;32;32;1.0;1.44;3.04;22;0;63;55;8;0;0;0.0;0.0;140;95;64;24;24;47;87;394;164;53;1;;46;4.0;14.82;;;;5.2;4.9;345;63
299.16;2088;34;34;1.0;1.52;3.24;22;0;63;60;11;0;0;0.0;0.0;140;95;64;24;23;47;87;407;164;53;1;;47;4.25;14.82;;;;5.6;6.4;345;63
299.38;2088;35;35;1.0;1.54;3.3;22;0;63;61;11;0;0;0.0;0.0;140;95;64;24;23;47;88;411;163;53;1;;47;4.38;14.82;;;;5.7;6.7;345;63
299.77;2164;36;36;1.0;1.57;3.38;22;0;63;62;12;0;0;0.0;0.0;140;95;64;24;24;46;89;416;162;53;1;;46;4.5;14.82;;;;6.1;7.0;345;63
300.19;2164;30;30;1.0;1.4;2.94;22;0;63;61;11;0;0;0.0;0.0;140;95;64;40;24;46;88;390;163;53;1;;46;3.75;14.82;;;;5.3;6.7;345;63
300.6;2049;25;25;1.0;1.22;2.5;22;0;63;53;7;0;0;0.0;0.0;140;95;64;8;24;45;88;358;163;53;1;;46;3.12;14.82;;;;4.3;4.4;345;63
301.01;1831;15;15;1.0;0.93;1.77;22;0;63;43;2;0;0;0.0;0.0;140;95;64;24;37;33;89;290;162;53;1;;33;1.88;14.7;;;;2.7;1.5;345;63
301.41;1819;15;15;1.0;0.94;1.79;22;0;63;43;2;0;0;0.0;0.0;140;95;64;24;39;31;88;288;163;53;1;;31;1.88;14.7;;;;2.7;1.5;345;63
301.81;1870;16;16;1.0;0.96;1.86;22;0;64;43;2;0;0;0.0;0.0;140;95;64;40;35;35;88;295;163;53;1;;35;2.0;14.82;;;;2.9;1.5;345;63
302.22;1806;20;20;1.0;1.07;2.12;22;0;63;45;3;0;0;0.0;0.0;140;95;64;24;32;38;88;318;163;53;1;;38;2.5;14.7;;;;3.2;2.0;345;63
302.63;1895;21;21;1.0;1.1;2.21;22;0;63;46;4;0;0;0.0;0.0;140;95;64;8;29;41;87;330;164;53;1;;41;2.62;14.82;;;;3.5;2.3;345;63
303.03;2024;27;27;1.0;1.29;2.69;22;0;63;53;7;0;0;0.0;0.0;140;95;64;40;25;45;87;366;164;53;1;;45;3.38;14.82;;;;4.5;4.4;345;63
303.43;1998;27;27;1.0;1.28;2.65;22;0;63;53;7;0;0;0.0;0.0;140;95;64;24;25;45;88;367;163;53;1;;45;3.38;14.82;;;;4.4;4.4;345;63
303.65;2036;27;27;1.0;1.28;2.66;22;0;63;53;7;0;0;0.0;0.0;140;95;64;40;25;46;87;368;164;53;1;;45;3.38;14.82;;;;4.5;4.4;345;63
304.06;2049;22;22;1.0;1.11;2.24;22;0;63;51;6;0;0;0.0;0.0;140;95;64;40;27;41;87;336;164;53;1;;43;2.75;14.82;;;;3.8;3.8;345;63
304.47;1985;23;23;1.0;1.16;2.34;22;0;63;51;6;0;0;0.0;0.0;140;95;64;8;27;43;87;343;164;53;1;;43;2.88;14.82;;;;3.9;3.8;345;63
304.87;1985;25;25;1.0;1.22;2.5;22;0;63;51;6;0;0;0.0;0.0;140;95;64;24;25;45;87;356;164;53;1;;45;3.12;14.82;;;;4.1;3.8;345;63
305.28;2113;32;32;1.0;1.45;3.06;22;0;63;59;10;0;0;0.0;0.0;140;95;64;40;23;47;89;393;162;53;1;;47;4.0;14.82;;;;5.4;6.1;345;63
