Время, с;Обороты;Нагрузка (ось карт);Наполнение мгновенное;Дроссель открытие;Впрыск, мс;Мёртвое время форсунки;Обогащение ускорения;УОЗ сырьё;УОЗ из карты;Поправка угла по детонации, °;Давление, кПа;Расход (прослойка);VE (ДАД);Ktps (ДАД);Коррекция по лямбде;Живая карта;Состояние указателя;Индекс температурных таблиц;РХХ / контур холостого;УОЗ, градусы;Нагрузка TP;Газ, %;Впрыск расчётный, мс;Загрузка форсунок, %;K форсунок;КМ (ДАД);AFR цель;AFR факт (ШДК);Поправка VE (факт/цель);ФЛАГ Отсечка;ФЛАГ Впрыск разрешён;ФЛАГ Замкнутый цикл;ФЛАГ Крэнк;ФЛАГ Нейтраль;ФЛАГ Холостой ход;ФЛАГ Стартер;ФЛАГ Неисправность TPS;ФЛАГ $0053.08 гейт наката;ФЛАГ $0053.40 гейт наката;ФЛАГ $0053.80 не разобран;АЦП Расходомер/ДАД;АЦП Дроссель;АЦП Напряжение борта;АЦП Температура ОЖ;АЦП Лямбда;АЦП канал 9 (свободный)
30.17;0.0;0;0;0;5.0;85;0;50;20;0;55;0;0.32;1.0;1.0;0;0;205;0;20;0.0;0.0;2.43;;345;128;14.7;;;0;0;0;0;1;1;0;0;0;1;0;289;;145;53;0;82
30.56;0.0;0;0;0;5.0;85;0;50;20;0;55;0;0.32;1.0;1.0;0;0;205;0;20;0.0;0.0;2.43;;345;128;14.7;;;0;0;0;0;1;1;0;0;0;1;0;289;;145;53;0;82
30.96;0.0;0;0;0;5.0;85;0;50;20;0;55;0;0.32;1.0;1.0;0;0;205;0;20;0.0;0.0;2.43;;345;128;14.7;;;0;0;0;0;1;1;0;0;0;1;0;289;;145;53;0;82
31.36;0.0;0;0;0;5.0;85;0;50;20;0;55;0;0.32;1.0;1.0;0;0;205;0;20;0.0;0.0;2.43;;345;128;14.7;;;0;0;0;0;1;1;0;0;0;1;0;289;;145;53;0;82
31.78;0.0;0;0;0;5.0;85;0;50;20;0;55;0;0.32;1.0;1.0;0;0;205;0;20;0.0;0.0;2.43;;345;128;14.7;;;0;0;0;0;1;1;0;0;0;1;0;289;;145;53;0;82
32.18;0.0;0;0;0;5.0;85;0;50;20;0;55;0;0.32;1.0;1.0;0;0;205;0;20;0.0;0.0;2.43;;345;128;14.7;;;0;0;0;0;1;1;0;0;0;1;0;289;;145;53;0;89
32.57;0.0;0;0;0;5.0;85;0;50;20;0;55;0;0.32;1.0;1.0;0;0;205;0;20;0.0;0.0;2.43;;345;128;14.7;;;0;0;0;0;1;1;0;0;0;1;0;289;;145;53;0;89
32.97;0.0;0;0;0;5.0;85;0;50;20;0;55;0;0.32;1.0;1.0;0;0;205;0;20;0.0;0.0;2.43;;345;128;14.7;;;0;0;0;0;1;1;0;0;0;1;0;289;;145;53;0;89
33.37;0.0;0;0;0;5.0;85;0;50;20;0;55;0;0.32;1.0;1.0;0;0;205;0;20;0.0;0.0;2.43;;345;128;14.7;;;0;0;0;0;1;1;0;0;0;1;0;289;;145;53;0;89
33.79;0.0;0;0;0;5.0;85;0;50;20;0;55;0;0.32;1.0;1.0;0;0;205;0;20;0.0;0.0;2.43;;345;128;14.7;;;0;0;0;0;1;1;0;0;0;1;0;289;;145;53;0;89
33.99;0.0;0;0;0;5.0;85;0;50;20;0;55;0;0.32;1.0;1.0;0;0;205;0;20;0.0;0.0;2.43;;345;128;14.7;;;0;0;0;0;1;1;0;0;0;1;0;289;;145;53;0;89
34.39;0.0;0;0;0;5.0;85;0;50;20;0;55;0;0.32;1.0;1.0;0;0;205;0;20;0.0;0.0;2.43;;345;128;14.7;;;0;0;0;0;1;1;0;0;0;1;0;289;;145;53;0;89
34.78;0.0;0;0;0;5.0;85;0;50;20;0;55;0;0.32;1.0;1.0;0;0;205;0;20;0.0;0.0;2.43;;345;128;14.7;;;0;0;0;0;1;1;0;0;0;1;0;289;;145;53;0;82
35.18;0.0;0;0;0;5.0;85;0;50;20;0;55;0;0.32;1.0;1.0;0;0;205;0;20;0.0;0.0;2.43;;345;128;14.7;;;0;0;0;0;1;1;0;0;0;1;0;289;;145;53;0;82
35.59;0.0;0;0;0;5.0;85;0;50;20;0;55;0;0.32;1.0;1.0;0;0;205;0;20;0.0;0.0;2.43;;345;128;14.7;;;0;0;0;0;1;1;0;0;0;1;0;289;;145;53;0;82
35.99;0.0;0;0;0;5.0;85;0;50;20;0;55;0;0.32;1.0;1.0;0;0;205;0;20;0.0;0.0;2.43;;345;128;14.7;;;0;0;0;0;1;1;0;0;0;1;0;289;;145;53;0;82
36.4;0.0;0;0;0;5.0;85;0;50;20;0;55;0;0.32;1.0;1.0;0;0;205;0;20;0.0;0.0;2.43;;345;128;14.7;;;0;0;0;0;1;1;0;0;0;1;0;289;;145;53;0;82
36.8;0.0;0;0;0;5.0;85;0;50;20;0;55;0;0.32;1.0;1.0;0;0;205;0;20;0.0;0.0;2.43;;345;128;14.7;;;0;0;0;0;1;1;0;0;0;1;0;289;;145;53;0;82
37.2;0.0;0;0;0;5.0;85;0;50;20;0;55;0;0.32;1.0;1.0;0;0;205;0;20;0.0;0.0;2.43;;345;128;14.7;;;0;0;0;0;1;1;0;0;0;1;0;289;;145;53;0;82
37.6;0.0;0;0;0;5.0;85;0;50;20;0;55;0;0.32;1.0;1.0;0;0;205;0;20;0.0;0.0;2.43;;345;128;14.7;;;0;0;0;0;1;1;0;0;0;1;0;289;;145;53;0;82
38.0;0.0;0;0;0;5.0;85;0;50;20;0;55;0;0.32;1.0;1.0;0;0;205;0;20;0.0;0.0;2.43;;345;128;14.7;;;0;0;0;0;1;1;0;0;0;1;0;289;;145;53;0;82
38.4;0.0;0;0;0;5.0;85;0;50;20;0;55;0;0.32;1.0;1.0;0;0;205;0;20;0.0;0.0;2.43;;345;128;14.7;;;0;0;0;0;1;1;0;0;0;1;0;289;;145;53;0;82
38.8;0.0;0;0;0;5.0;85;0;50;20;0;55;0;0.32;1.0;1.0;0;0;205;0;20;0.0;0.0;2.43;;345;128;14.7;;;0;0;0;0;1;1;0;0;0;1;0;289;;145;53;0;82
39.22;0.0;0;0;0;5.0;85;0;50;20;0;55;0;0.32;1.0;1.0;0;0;205;0;20;0.0;0.0;2.43;;345;128;14.7;;;0;0;0;0;1;1;0;0;0;1;0;289;;145;53;0;82
39.61;0.0;0;0;0;5.0;85;0;50;20;0;55;0;0.32;1.0;1.0;0;0;205;0;20;0.0;0.0;2.43;;345;128;14.7;;;0;0;0;0;1;1;0;0;0;1;0;289;;145;53;0;82
40.03;0.0;0;0;0;5.0;85;0;50;20;0;55;0;0.32;1.0;1.0;0;0;205;0;20;0.0;0.0;2.43;;345;128;14.7;;;0;0;0;0;1;1;0;0;0;1;0;289;;145;53;0;76
40.21;0.0;0;0;0;5.0;85;0;50;20;0;55;0;0.32;1.0;1.0;0;0;205;0;20;0.0;0.0;2.43;;345;128;14.7;;;0;0;0;0;1;1;0;0;0;1;0;289;;145;53;0;75
40.62;0.0;0;0;0;5.0;85;0;50;20;0;55;0;0.32;1.0;1.0;0;0;205;0;20;0.0;0.0;2.43;;345;128;14.7;;;0;0;0;0;1;1;0;0;0;1;0;289;;145;53;0;75
41.03;0.0;0;0;0;5.0;85;0;50;20;0;55;0;0.32;1.0;1.0;0;0;205;0;20;0.0;0.0;2.43;;345;128;14.7;;;0;0;0;0;1;1;0;0;0;1;0;289;;145;53;0;89
41.42;0.0;0;0;0;5.0;85;0;50;20;0;55;0;0.32;1.0;1.0;0;0;205;0;20;0.0;0.0;2.43;;345;128;14.7;;;0;0;0;0;1;1;0;0;0;1;0;289;;145;53;0;89
41.83;0.0;0;0;0;5.0;85;0;50;20;0;55;0;0.32;1.0;1.0;0;0;205;0;20;0.0;0.0;2.43;;345;128;14.7;;;0;0;0;0;1;1;0;0;0;1;0;289;;145;53;0;89
42.23;0.0;0;0;0;5.0;85;0;50;20;0;55;0;0.32;1.0;1.0;0;0;205;0;20;0.0;0.0;2.43;;345;128;14.7;;;0;0;0;0;1;1;0;0;0;1;0;289;;145;53;0;89
