Время, с;Обороты;Нагрузка (ось карт);Наполнение мгновенное;Дроссель открытие;Впрыск, мс;Мёртвое время форсунки;Обогащение ускорения;Смесь из карты (сырьё);УОЗ сырьё;УОЗ из карты;Откат по детонации, °;Давление, кПа;VE (ДАД);Ktps (ДАД);Коррекция по лямбде;Живая карта;Состояние указателя;УОЗ, градусы;Нагрузка TP;Газ, %;Впрыск расчётный, мс;Загрузка форсунок, %;K форсунок;КМ (ДАД);AFR цель;AFR факт (ШДК);Поправка VE (факт/цель);ФЛАГ Отсечка;ФЛАГ Впрыск разрешён;ФЛАГ Замкнутый цикл;ФЛАГ Крэнк;ФЛАГ Нейтраль;ФЛАГ Холостой ход;ФЛАГ Стартер;ФЛАГ Неисправность TPS;ФЛАГ $0053.08 гейт наката;ФЛАГ $0053.40 гейт наката;ФЛАГ $0053.80 не разобран;АЦП Расходомер/ДАД;АЦП Дроссель;АЦП Напряжение борта;АЦП Температура ОЖ;АЦП Лямбда;АЦП канал 9 (свободный)
339.02;2779;79;79;45;15;87;0;64;49;21;0;0;0.0;0.0;1.0;0;0;21;9.88;26.5;6.32;34.1;345;128;13.54;;;0;1;0;0;0;0;0;0;0;1;0;597;133;157;56;1;
339.42;2856;75;75;38;14;86;0;64;44;25;-1;0;0.0;0.0;1.0;0;0;26;9.38;22.4;5.93;32.7;345;128;14.04;;;0;1;0;0;0;0;0;0;0;1;0;589;119;159;56;1;
339.87;2741;74;74;37;13;87;0;64;42;29;0;0;0.0;0.0;1.0;0;0;28;9.25;21.8;5.74;30.3;345;128;14.04;;;0;1;0;0;0;0;0;0;0;1;0;583;117;157;56;1;
340.08;2536;77;77;37;14;86;0;64;47;23;0;0;0.0;0.0;1.0;0;0;23;9.62;21.8;6.01;29.5;345;128;13.54;;;0;1;0;0;0;0;0;0;0;1;0;568;117;160;56;1;
340.46;2587;75;75;36;14;86;0;64;46;24;0;0;0.0;0.0;1.0;0;0;24;9.38;21.2;5.85;29.2;345;128;14.04;;;0;1;0;0;0;0;0;0;0;1;0;562;115;159;56;1;
340.89;2472;75;75;36;14;86;0;64;45;24;0;0;0.0;0.0;1.0;0;0;25;9.38;20.9;5.87;28.0;345;128;14.04;;;0;1;0;0;0;0;0;0;0;1;0;561;114;159;56;1;
341.29;2536;74;74;36;13;86;0;64;46;25;0;0;0.0;0.0;1.0;0;0;24;9.25;20.9;5.81;28.4;345;128;14.04;;;0;1;0;0;0;0;0;0;0;1;0;561;114;159;57;1;
341.7;2408;75;75;36;14;86;0;64;45;25;0;0;0.0;0.0;1.0;0;0;25;9.38;20.9;5.87;27.3;345;128;14.04;;;0;1;0;0;0;0;0;0;0;1;0;558;114;159;57;1;
342.12;2472;76;76;36;14;86;0;64;45;24;0;0;0.0;0.0;1.0;0;0;25;9.5;20.9;5.9;28.2;345;128;14.04;;;0;1;0;0;0;0;0;0;0;1;0;560;114;159;57;1;
342.35;2523;74;74;36;14;86;0;64;45;25;0;0;0.0;0.0;1.0;0;0;25;9.25;20.9;5.83;28.4;345;128;14.04;;;0;1;0;0;0;0;0;0;0;1;0;560;114;159;57;1;
342.74;2433;71;71;31;13;86;0;64;44;26;0;0;0.0;0.0;1.0;0;0;26;8.88;18.0;5.53;25.9;345;128;14.04;;;0;1;0;0;0;0;0;0;0;1;0;549;104;159;57;1;
343.15;2331;65;65;26;11;86;0;63;35;35;0;0;0.0;0.0;1.0;0;0;35;8.12;15.4;4.93;21.9;345;128;14.82;;;0;1;0;0;0;0;0;0;0;1;0;524;95;159;57;1;
343.56;2356;65;65;26;11;86;0;63;37;32;0;0;0.0;0.0;1.0;0;0;33;8.12;15.4;5.0;22.4;345;128;14.82;;;0;1;0;0;0;0;0;0;0;1;0;522;95;159;57;1;
343.98;2421;61;61;23;11;86;0;63;34;36;0;0;0.0;0.0;1.0;0;0;36;7.62;13.7;4.67;21.4;345;128;14.82;;;0;1;0;0;0;0;0;0;0;1;0;515;89;159;57;1;
344.21;2267;57;57;21;10;86;0;63;32;38;0;0;0.0;0.0;1.0;0;0;38;7.12;12.2;4.45;19.0;345;128;14.82;;;0;1;0;0;0;0;0;0;0;1;0;498;84;159;57;1;
344.61;2408;57;57;21;9.97;86;0;63;32;37;0;0;0.0;0.0;1.0;0;0;38;7.12;12.2;4.42;20.0;345;128;14.82;;;0;1;0;0;0;0;0;0;0;1;0;498;84;159;57;1;
345.06;2318;58;58;21;10;86;0;63;33;38;0;0;0.0;0.0;1.0;0;0;37;7.25;12.2;4.52;19.7;345;128;14.82;;;0;1;0;0;0;0;0;0;0;1;0;504;84;159;57;1;
345.46;2369;66;66;26;11;86;0;63;35;35;0;0;0.0;0.0;1.0;0;0;35;8.25;15.4;4.96;22.3;345;128;14.82;;;0;1;0;0;0;0;0;0;0;1;0;528;95;159;57;1;
345.87;2549;67;67;27;12;86;0;64;42;30;0;0;0.0;0.0;1.0;0;0;28;8.38;15.7;5.21;25.4;345;128;14.82;;;0;1;0;0;0;0;0;0;0;1;0;541;96;159;57;0;
346.28;2331;50;50;18;8.86;85;0;62;28;42;0;0;0.0;0.0;1.0;0;0;42;6.25;10.5;3.97;17.2;345;128;14.93;;;0;1;0;0;0;0;0;0;0;1;0;474;78;160;56;1;
346.47;2280;50;50;18;8.81;85;0;62;29;42;0;0;0.0;0.0;1.0;0;0;41;6.25;10.5;3.95;16.7;345;128;14.93;;;0;1;0;0;0;0;0;0;0;1;0;472;78;160;56;1;
346.9;2318;50;50;18;8.93;85;0;62;29;41;0;0;0.0;0.0;1.0;0;0;41;6.25;10.5;4.0;17.2;345;128;14.93;;;0;1;0;0;0;0;0;0;0;1;0;476;78;160;56;1;
347.31;2267;53;53;18;9.45;84;0;63;30;40;0;0;0.0;0.0;1.0;0;0;40;6.62;10.5;4.2;17.9;345;128;14.82;;;0;1;0;0;0;0;0;0;0;1;0;487;78;162;56;1;
347.71;2382;53;53;18;9.42;84;0;63;30;40;0;0;0.0;0.0;1.0;0;0;40;6.62;10.5;4.19;18.7;345;128;14.82;;;0;1;0;0;0;0;0;0;0;1;0;489;78;162;56;1;
348.15;2421;54;54;18;9.55;84;0;63;31;39;0;0;0.0;0.0;1.0;0;0;39;6.75;10.5;4.24;19.3;345;128;14.82;;;0;1;0;0;0;0;0;0;0;1;0;493;78;162;56;1;
348.55;2382;49;49;18;8.71;83;0;62;28;42;0;0;0.0;0.0;1.0;0;0;42;6.12;10.5;3.9;17.3;345;128;14.93;;;0;1;0;0;0;0;0;0;0;1;0;474;78;163;56;1;
348.75;2356;49;49;18;8.7;82;0;62;28;41;0;0;0.0;0.0;1.0;0;0;42;6.12;10.5;3.89;17.1;345;128;14.93;;;0;1;0;0;0;0;0;0;0;1;0;473;78;164;56;1;
349.16;2305;40;40;12;7.36;83;0;62;24;46;0;0;0.0;0.0;1.0;0;0;46;5.0;7.3;3.36;14.1;345;128;14.93;;;0;1;0;0;0;0;0;0;0;1;0;438;67;163;56;1;
349.58;2254;39;39;12;7.22;82;0;62;23;47;0;0;0.0;0.0;1.0;0;0;47;4.88;7.3;3.3;13.6;345;128;14.82;;;0;1;0;0;0;0;0;0;0;1;0;430;67;165;56;1;
350.0;2318;40;40;12;7.3;82;0;63;23;47;0;0;0.0;0.0;1.0;0;0;47;5.0;7.3;3.33;14.1;345;128;14.93;;;0;1;0;0;0;0;0;0;0;1;0;432;67;164;56;1;
350.41;2305;37;37;12;6.92;82;0;63;23;47;0;0;0.0;0.0;1.0;0;0;47;4.62;7.0;3.18;13.3;345;128;14.93;;;0;1;0;0;0;0;0;0;0;1;0;422;66;164;56;1;
350.83;2216;36;36;10;6.8;82;0;63;23;47;0;0;0.0;0.0;1.0;0;0;47;4.5;6.1;3.13;12.6;345;128;14.82;;;0;1;0;0;0;0;0;0;0;1;0;417;63;164;56;1;
351.04;2088;23;23;3;4.62;82;0;63;25;43;0;0;0.0;0.0;1.0;0;0;45;2.88;2.0;2.26;8.0;345;128;14.82;;;0;1;0;0;0;0;0;0;0;1;0;343;49;165;56;1;
351.46;2139;22;22;3;4.62;82;0;63;27;43;0;0;0.0;0.0;1.0;0;0;43;2.75;2.0;2.26;8.2;345;128;14.82;;;0;1;0;0;0;0;0;0;0;1;0;341;49;165;56;0;
351.84;2062;22;22;3;4.55;82;0;63;27;43;0;0;0.0;0.0;1.0;0;0;43;2.75;2.0;2.23;7.8;345;128;14.82;;;0;1;0;0;0;0;0;0;0;1;0;337;49;165;56;0;
352.26;2139;23;23;3;4.65;82;0;63;27;43;0;0;0.0;0.0;1.0;0;0;43;2.88;2.0;2.27;8.3;345;128;14.82;;;0;1;0;0;0;0;0;0;0;1;0;342;49;165;56;1;
352.68;2139;23;23;3;4.65;82;0;63;27;43;0;0;0.0;0.0;1.0;0;0;43;2.88;2.0;2.27;8.3;345;128;14.82;;;0;1;0;0;0;0;0;0;0;1;0;341;49;164;56;0;
353.09;2024;23;23;3;4.65;82;0;63;26;43;0;0;0.0;0.0;1.0;0;0;44;2.88;2.0;2.27;7.8;345;128;14.82;;;0;1;0;0;0;0;0;0;0;1;0;340;49;164;56;0;
353.51;1985;23;23;3;4.7;82;0;63;26;44;0;0;0.0;0.0;1.0;0;0;44;2.88;2.0;2.29;7.8;345;128;14.82;;;0;1;0;0;0;0;0;0;0;1;0;341;49;164;56;0;
353.71;1947;23;23;3;4.67;82;0;63;26;44;0;0;0.0;0.0;1.0;0;0;44;2.88;2.0;2.28;7.6;345;128;14.82;;;0;1;0;0;0;0;0;0;0;1;0;339;49;164;56;0;
354.11;1895;17;17;0;3.72;82;0;63;50;20;0;0;0.0;0.0;1.0;0;0;20;2.12;0.0;1.9;5.9;345;128;14.82;;;0;1;0;0;0;1;0;0;0;1;0;297;42;164;56;0;
354.51;1537;21;21;0;4.3;82;0;64;67;20;0;0;0.0;0.0;1.0;0;0;3;2.62;0.0;2.13;5.5;345;128;14.7;;;0;1;0;0;0;1;0;0;0;1;0;294;42;165;56;0;
354.95;1447;21;21;0;4.35;82;0;64;70;20;0;0;0.0;0.0;1.0;0;0;0;2.62;0.0;2.15;5.2;345;128;14.7;;;0;1;0;0;0;1;0;0;0;1;0;289;42;165;56;0;
355.36;1447;22;22;0;4.55;82;0;64;70;20;0;0;0.0;0.0;1.0;0;0;0;2.75;0.0;2.23;5.5;345;128;14.7;;;0;1;0;0;0;1;0;0;0;1;0;291;42;165;56;0;
355.77;1101;28;28;0;5.42;82;0;65;65;20;0;0;0.0;0.0;1.0;0;0;5;3.5;0.0;2.58;5.0;345;128;14.7;;;0;1;0;0;0;1;0;0;0;1;0;286;42;165;56;0;
355.96;1537;19;19;0;4.1;82;0;64;59;20;0;0;0.0;0.0;1.0;0;0;11;2.38;0.0;2.05;5.3;345;128;14.7;;;0;1;0;0;0;1;0;0;0;1;0;284;42;164;56;0;
356.4;2036;14;14;0;3.27;82;0;63;67;25;0;0;0.0;0.0;1.0;0;0;3;1.75;0.0;1.72;5.5;345;128;14.82;;;0;1;0;0;0;1;0;0;0;1;0;282;41;165;56;0;
356.83;2088;13;13;0;3.15;82;0;63;65;25;0;0;0.0;0.0;1.0;0;0;5;1.62;0.3;1.67;5.5;345;128;14.82;;;0;1;0;0;0;1;0;0;0;1;0;283;42;164;56;0;
357.22;2100;13;13;0;3.12;82;0;63;65;23;0;0;0.0;0.0;1.0;0;0;5;1.62;0.3;1.66;5.5;345;128;14.82;;;0;1;0;0;0;1;0;0;0;1;0;278;42;164;56;0;
357.61;1972;14;14;0;3.25;82;0;63;69;21;0;0;0.0;0.0;1.0;0;0;1;1.75;0.3;1.71;5.3;345;128;14.82;;;0;1;0;0;0;1;0;0;0;1;0;278;42;164;56;0;
358.03;1755;15;15;0;3.35;82;0;63;70;20;0;0;0.0;0.0;1.0;0;0;0;1.88;0.3;1.75;4.9;345;128;14.7;;;0;1;0;0;0;1;0;0;0;1;0;276;42;164;55;0;
358.23;1665;16;16;0;3.52;82;0;64;70;20;0;0;0.0;0.0;1.0;0;0;0;2.0;0.3;1.82;4.9;345;128;14.7;;;0;1;0;0;0;1;0;0;0;1;0;276;42;164;55;0;
358.65;1652;16;16;0;3.6;82;0;64;70;20;0;0;0.0;0.0;1.0;0;0;0;2.0;0.3;1.85;5.0;345;128;14.7;;;0;1;0;0;0;1;0;0;0;1;0;272;42;164;55;0;
359.04;1537;16;16;0;3.6;82;0;64;70;20;0;0;0.0;0.0;1.0;0;0;0;2.0;0.3;1.85;4.6;345;128;14.7;;;0;1;0;0;0;1;0;0;0;1;0;264;42;164;55;0;
359.46;1281;18;18;0;3.95;82;0;64;70;20;0;0;0.0;0.0;1.0;0;0;0;2.25;0.3;1.99;4.2;345;128;14.7;;;0;1;0;0;0;1;0;0;0;1;0;266;42;164;55;0;
359.88;1178;19;19;0;4.12;82;0;64;63;20;0;0;0.0;0.0;1.0;0;0;7;2.38;0.0;2.06;4.0;345;128;14.7;;;0;1;0;0;0;1;0;0;0;1;0;262;41;164;55;0;
360.28;1114;19;19;0;4.12;84;0;64;56;20;0;0;0.0;0.0;1.0;0;0;14;2.38;0.3;2.07;3.8;345;128;14.7;;;0;1;0;0;0;1;0;0;0;1;0;259;42;161;55;0;
360.7;1178;18;18;0;3.98;85;0;64;50;20;0;0;0.0;0.0;1.0;0;0;20;2.25;0.3;2.02;3.9;345;128;14.7;;;0;1;0;0;0;1;0;0;0;1;0;255;42;162;55;0;
360.9;1153;18;18;0;3.96;83;0;64;50;20;0;0;0.0;0.0;1.0;0;0;20;2.25;0.3;2.0;3.8;345;128;14.7;;;0;1;0;0;0;1;0;0;0;1;0;250;42;163;55;0;
361.33;999;20;20;0;4.25;84;0;64;50;20;0;0;0.0;0.0;1.0;0;0;20;2.5;0.3;2.12;3.5;345;128;14.7;;;0;1;0;0;0;1;0;0;0;1;0;247;42;162;55;0;
361.73;973;20;20;0;4.26;83;0;64;50;20;0;0;0.0;0.0;1.0;0;0;20;2.5;0.3;2.12;3.5;345;128;14.7;;;0;1;0;0;0;1;0;0;0;1;0;242;42;163;55;0;
362.14;884;21;21;0;4.38;83;0;65;50;20;0;0;0.0;0.0;1.0;0;0;20;2.62;0.3;2.17;3.2;345;128;14.7;;;0;1;0;0;0;1;0;0;0;1;0;239;42;163;55;0;
362.54;871;21;21;0;4.46;83;0;65;50;20;0;0;0.0;0.0;1.0;0;0;20;2.62;0.3;2.2;3.2;345;128;14.7;;;0;1;0;0;0;1;0;0;0;1;0;236;42;163;55;0;
362.96;781;23;23;0;4.81;83;0;66;50;20;0;0;0.0;0.0;1.0;0;0;20;2.88;0.0;2.34;3.1;345;128;14.47;;;0;1;0;0;0;1;0;0;0;1;0;239;41;163;55;0;
363.16;704;24;24;0;4.9;84;0;65;50;20;0;0;0.0;0.0;1.0;0;0;20;3.0;0.3;2.38;2.9;345;128;14.47;;;0;1;0;0;0;1;0;0;0;1;0;235;42;162;55;0;
363.56;679;28;28;0;5.46;85;0;65;50;20;0;0;0.0;0.0;1.0;0;0;20;3.5;0.0;2.61;3.1;345;128;14.47;;;0;1;0;0;0;1;0;0;0;1;0;241;41;160;55;0;
363.97;653;31;31;0;5.91;85;0;64;50;20;0;0;0.0;0.0;1.0;0;0;20;3.88;0.3;2.79;3.2;345;128;14.7;;;0;1;0;0;0;1;0;0;0;1;0;249;42;160;55;0;
364.42;756;31;31;0;5.93;85;0;65;50;20;0;0;0.0;0.0;1.0;0;0;20;3.88;0.3;2.8;3.7;345;128;14.59;;;0;1;0;0;0;1;0;0;0;1;0;254;42;161;55;0;
364.79;807;26;26;0;5.18;83;0;66;50;20;0;0;0.0;0.0;1.0;0;0;20;3.25;0.3;2.49;3.5;345;128;14.47;;;0;1;0;0;0;1;0;0;0;1;0;246;42;163;55;0;
365.21;807;27;27;0;5.35;82;0;66;50;20;0;0;0.0;0.0;1.0;0;0;20;3.38;0.3;2.55;3.6;345;128;14.47;;;0;1;0;0;0;1;0;0;0;1;0;252;42;166;55;0;
365.45;781;31;31;0;5.97;82;0;65;50;20;0;0;0.0;0.0;1.0;0;0;20;3.88;0.3;2.8;3.9;345;128;14.59;;;0;1;0;0;0;1;0;0;0;1;0;258;42;165;55;0;
365.86;756;30;30;0;5.87;82;0;65;50;20;0;0;0.0;0.0;1.0;0;0;20;3.75;0.3;2.76;3.7;345;128;14.47;;;0;1;0;0;0;1;0;0;0;1;0;260;42;164;55;0;
366.24;820;30;30;0;5.8;84;0;65;50;20;0;0;0.0;0.0;1.0;0;0;20;3.75;0.3;2.74;4.0;345;128;14.47;;;0;1;0;0;0;1;0;0;0;1;0;261;42;162;55;0;
366.67;832;31;31;0;5.98;83;0;65;50;20;0;0;0.0;0.0;1.0;0;0;20;3.88;0.0;2.81;4.1;345;128;14.59;;;0;1;0;0;0;1;0;0;0;1;0;264;41;163;55;0;
367.09;807;30;30;0;5.77;82;0;66;50;20;0;0;0.0;0.0;1.0;0;0;20;3.75;0.3;2.72;3.9;345;128;14.47;;;0;1;0;0;0;1;0;0;0;1;0;262;42;165;55;0;
367.5;730;31;31;0;5.97;82;0;65;50;20;0;0;0.0;0.0;1.0;0;0;20;3.88;0.3;2.8;3.6;345;128;14.59;;;0;1;0;0;0;1;0;0;0;1;0;263;42;165;55;0;
367.7;730;31;31;0;6.0;82;0;65;50;20;0;0;0.0;0.0;1.0;0;0;20;3.88;0.3;2.81;3.6;345;128;14.59;;;0;1;0;0;0;1;0;0;0;1;0;263;42;164;55;0;
368.12;756;32;32;0;6.05;82;0;65;50;20;0;0;0.0;0.0;1.0;0;0;20;4.0;0.3;2.83;3.8;345;128;14.59;;;0;1;0;0;0;1;0;0;0;1;0;265;42;164;55;0;
368.54;781;31;31;0;6.0;82;0;65;50;20;0;0;0.0;0.0;1.0;0;0;20;3.88;0.3;2.81;3.9;345;128;14.59;;;0;1;0;0;0;1;0;0;0;1;0;265;42;165;55;0;
368.94;820;30;30;0;5.75;82;0;65;50;20;0;0;0.0;0.0;1.0;0;0;20;3.75;0.3;2.71;3.9;345;128;14.47;;;0;1;0;0;0;1;0;0;0;1;0;262;42;164;55;0;
369.36;756;31;31;0;6.0;82;0;65;50;20;0;0;0.0;0.0;1.0;0;0;20;3.88;0.3;2.81;3.8;345;128;14.59;;;0;1;0;0;0;1;0;0;0;1;0;265;42;164;55;0;
369.77;756;31;31;0;6.02;83;0;65;50;20;0;0;0.0;0.0;1.0;0;0;20;3.88;0.3;2.82;3.8;345;128;14.59;;;0;1;0;0;0;1;0;0;0;1;0;266;42;163;55;0;
370.0;717;33;33;0;6.21;83;0;65;50;20;0;0;0.0;0.0;1.0;0;0;20;4.12;0.3;2.9;3.7;345;128;14.59;;;0;1;0;0;0;1;0;0;0;1;0;266;42;163;55;0;
370.41;845;32;32;0;6.05;82;0;65;50;20;0;0;0.0;0.0;1.0;0;0;20;4.0;0.3;2.83;4.3;345;128;14.59;;;0;1;0;0;0;1;0;0;0;1;0;269;42;164;55;0;
370.81;807;30;30;0;5.87;82;0;65;50;20;0;0;0.0;0.0;1.0;0;0;20;3.75;0.3;2.76;3.9;345;128;14.47;;;0;1;0;0;0;1;0;0;0;1;0;266;42;164;55;0;
371.23;768;32;32;0;6.16;83;0;65;50;20;0;0;0.0;0.0;1.0;0;0;20;4.0;0.3;2.88;3.9;345;128;14.59;;;0;1;0;0;0;1;0;0;0;1;0;269;42;163;55;0;
371.63;845;30;30;0;5.81;83;0;65;50;20;0;0;0.0;0.0;1.0;0;0;20;3.75;0.3;2.74;4.1;345;128;14.47;;;0;1;0;0;0;1;0;0;0;1;0;266;42;163;55;0;
372.05;768;31;31;0;6.02;82;0;65;50;20;0;0;0.0;0.0;1.0;0;0;20;3.88;0.3;2.82;3.9;345;128;14.59;;;0;1;0;0;0;1;0;0;0;1;0;268;42;164;55;0;
372.27;820;30;30;0;5.75;82;0;65;50;20;0;0;0.0;0.0;1.0;0;0;20;3.75;0.3;2.71;3.9;345;128;14.47;;;0;1;0;0;0;1;0;0;0;1;0;262;42;164;55;0;
372.67;807;31;31;0;5.98;83;0;65;50;20;0;0;0.0;0.0;1.0;0;0;20;3.88;0.3;2.81;4.0;345;128;14.59;;;0;1;0;0;0;1;0;0;0;1;0;266;42;163;55;0;
373.09;756;31;31;0;5.95;82;0;65;50;20;0;0;0.0;0.0;1.0;0;0;20;3.88;0.0;2.79;3.7;345;128;14.59;;;0;1;0;0;0;1;0;0;0;1;0;266;41;164;55;0;
373.51;781;31;31;0;6.02;82;0;65;50;20;0;0;0.0;0.0;1.0;0;0;20;3.88;0.3;2.82;3.9;345;128;14.59;;;0;1;0;0;0;1;0;0;0;1;0;266;42;164;55;0;
373.91;832;31;31;0;5.96;83;0;65;50;20;0;0;0.0;0.0;1.0;0;0;20;3.88;0.3;2.8;4.1;345;128;14.59;;;0;1;0;0;0;1;0;0;0;1;0;267;42;163;55;0;
374.34;781;30;30;0;5.87;82;0;65;50;20;0;0;0.0;0.0;1.0;0;0;20;3.75;0.3;2.76;3.8;345;128;14.47;;;0;1;0;0;0;1;0;0;0;1;0;265;42;164;55;0;
374.54;820;31;31;0;6.0;82;0;65;50;20;0;0;0.0;0.0;1.0;0;0;20;3.88;0.3;2.81;4.1;345;128;14.59;;;0;1;0;0;0;1;0;0;0;1;0;267;42;165;55;0;
374.94;832;30;30;0;5.87;82;0;65;50;20;0;0;0.0;0.0;1.0;0;0;20;3.75;0.3;2.76;4.1;345;128;14.47;;;0;1;0;0;0;1;0;0;0;1;0;265;42;164;55;0;
375.34;756;31;31;0;6.02;82;0;65;50;20;0;0;0.0;0.0;1.0;0;0;20;3.88;0.3;2.82;3.8;345;128;14.59;;;0;1;0;0;0;1;0;0;0;1;0;267;42;164;55;0;
375.77;781;31;31;0;5.92;82;0;65;50;20;0;0;0.0;0.0;1.0;0;0;20;3.88;0.3;2.78;3.9;345;128;14.59;;;0;1;0;0;0;1;0;0;0;1;0;264;42;164;55;0;
376.2;832;31;31;0;5.92;82;0;65;50;20;0;0;0.0;0.0;1.0;0;0;20;3.88;0.0;2.78;4.1;345;128;14.59;;;0;1;0;0;0;1;0;0;0;1;0;266;41;164;55;0;
376.59;756;31;31;0;5.95;82;0;65;50;20;0;0;0.0;0.0;1.0;0;0;20;3.88;0.3;2.79;3.7;345;128;14.59;;;0;1;0;0;0;1;0;0;0;1;0;265;42;165;55;0;
376.81;756;31;31;0;5.9;82;0;65;50;20;0;0;0.0;0.0;1.0;0;0;20;3.88;0.3;2.77;3.7;345;128;14.59;;;0;1;0;0;0;1;0;0;0;1;0;264;42;164;55;0;
377.22;781;31;31;0;5.97;82;0;65;50;20;0;0;0.0;0.0;1.0;0;0;20;3.88;0.3;2.8;3.9;345;128;14.59;;;0;1;0;0;0;1;0;0;0;1;0;265;42;164;55;0;
377.6;820;31;31;0;6.0;82;0;65;50;20;0;0;0.0;0.0;1.0;0;0;20;3.88;0.0;2.81;4.1;345;128;14.59;;;0;1;0;0;0;1;0;0;0;1;0;266;41;164;55;0;
378.03;781;31;32;0;6.06;83;0;65;50;20;0;0;0.0;0.0;1.0;0;0;20;3.88;0.3;2.84;3.9;345;128;14.59;;;0;1;0;0;0;1;0;0;0;1;0;268;42;163;55;0;
378.44;807;31;31;0;5.96;83;0;65;50;20;0;0;0.0;0.0;1.0;0;0;20;3.88;0.3;2.8;4.0;345;128;14.59;;;0;1;0;0;0;1;0;0;0;1;0;266;42;164;55;0;
378.84;807;31;31;0;5.96;83;0;65;50;20;0;0;0.0;0.0;1.0;0;0;20;3.88;0.3;2.8;4.0;345;128;14.59;;;0;1;0;0;0;1;0;0;0;1;0;265;42;163;55;0;
379.25;768;31;31;0;5.95;82;0;65;50;20;0;0;0.0;0.0;1.0;0;0;20;3.88;0.3;2.79;3.8;345;128;14.59;;;0;1;0;0;0;1;0;0;0;1;0;267;42;165;55;0;
379.47;756;32;32;0;6.1;82;0;65;50;20;0;0;0.0;0.0;1.0;0;0;20;4.0;0.3;2.85;3.8;345;128;14.59;;;0;1;0;0;0;1;0;0;0;1;0;267;42;164;54;0;
379.87;832;31;31;0;5.97;82;0;65;50;20;0;0;0.0;0.0;1.0;0;0;20;3.88;0.3;2.8;4.1;345;128;14.59;;;0;1;0;0;0;1;0;0;0;1;0;269;42;164;54;0;
380.29;807;31;31;0;5.92;82;0;65;50;20;0;0;0.0;0.0;1.0;0;0;20;3.88;0.3;2.78;4.0;345;128;14.59;;;0;1;0;0;0;1;0;0;0;1;0;268;42;164;54;0;
380.69;884;31;31;0;5.97;82;0;65;50;20;0;0;0.0;0.0;1.0;0;0;20;3.88;0.3;2.8;4.4;345;128;14.59;;;0;1;0;0;0;1;0;0;0;1;0;269;42;164;54;0;
381.09;820;30;30;0;5.83;83;0;65;50;20;0;0;0.0;0.0;1.0;0;0;20;3.75;0.3;2.75;4.0;345;128;14.47;;;0;1;0;0;0;1;0;0;0;1;0;265;42;163;54;0;
381.53;756;32;32;0;6.13;83;0;65;50;20;0;0;0.0;0.0;1.0;0;0;20;4.0;0.3;2.87;3.9;345;128;14.59;;;0;1;0;0;0;1;0;0;0;1;0;268;42;163;54;0;
381.73;820;31;31;0;6.02;82;0;65;50;20;0;0;0.0;0.0;1.0;0;0;20;3.88;0.3;2.82;4.1;345;128;14.59;;;0;1;0;0;0;1;0;0;0;1;0;269;42;165;54;0;
382.14;781;31;31;0;5.97;82;0;65;50;20;0;0;0.0;0.0;1.0;0;0;20;3.88;0.3;2.8;3.9;345;128;14.59;;;0;1;0;0;0;1;0;0;0;1;0;268;42;164;54;0;
382.52;768;32;32;0;6.17;82;0;65;50;20;0;0;0.0;0.0;1.0;0;0;20;4.0;0.3;2.88;3.9;345;128;14.59;;;0;1;0;0;0;1;0;0;0;1;0;269;42;164;54;0;
382.96;807;31;31;0;5.92;82;0;65;50;20;0;0;0.0;0.0;1.0;0;0;20;3.88;0.3;2.78;4.0;345;128;14.59;;;0;1;0;0;0;1;0;0;0;1;0;267;42;164;54;0;
383.37;781;32;32;0;6.05;82;0;65;50;20;0;0;0.0;0.0;1.0;0;0;20;4.0;0.3;2.83;3.9;345;128;14.59;;;0;1;0;0;0;1;0;0;0;1;0;268;42;164;54;0;
383.77;871;31;31;0;6.02;82;0;65;50;20;0;0;0.0;0.0;1.0;0;0;20;3.88;0.3;2.82;4.4;345;128;14.59;;;0;1;0;0;0;1;0;0;0;1;0;270;42;164;54;0;
384.2;768;32;32;0;6.17;82;0;65;50;20;0;0;0.0;0.0;1.0;0;0;20;4.0;0.3;2.88;3.9;345;128;14.59;;;0;1;0;0;0;1;0;0;0;1;0;272;42;165;54;0;
384.38;832;31;31;0;6.0;82;0;65;50;20;0;0;0.0;0.0;1.0;0;0;20;3.88;0.3;2.81;4.2;345;128;14.59;;;0;1;0;0;0;1;0;0;0;1;0;268;42;164;54;0;
384.8;781;32;32;0;6.15;82;0;65;50;20;0;0;0.0;0.0;1.0;0;0;20;4.0;0.3;2.87;4.0;345;128;14.59;;;0;1;0;0;0;1;0;0;0;1;0;271;42;164;54;0;
385.22;884;31;31;0;5.95;82;0;65;50;20;0;0;0.0;0.0;1.0;0;0;20;3.88;0.3;2.79;4.4;345;128;14.59;;;0;1;0;0;0;1;0;0;0;1;0;269;42;164;54;0;
385.61;768;32;32;0;6.12;82;0;65;50;20;0;0;0.0;0.0;1.0;0;0;20;4.0;0.3;2.86;3.9;345;128;14.59;;;0;1;0;0;0;1;0;0;0;1;0;269;42;164;54;0;
386.04;781;32;32;0;6.05;82;0;65;50;20;0;0;0.0;0.0;1.0;0;0;20;4.0;0.3;2.83;3.9;345;128;14.59;;;0;1;0;0;0;1;0;0;0;1;0;269;42;164;54;0;
