время_с;Обороты;Нагрузка (сглаж.);Расход мгновенный;ALPHA;Впрыск расчёт;Впрыск РЕАЛ (форс);Указатель карты hi;Указатель карты lo;Карта топлива вернула;TPS дроссель;TPS открытие;Обогащ. ускорения;Флаг TPS;VE выбранное;Ktps выбранное;Флаг ХХ/газ;Банк концевиков;Флаги угла;Замкнутый цикл;УОЗ финал сырьё;УОЗ карта;Цель ХХ;АЦП ch0 MAF;АЦП ch1 напряжение;АЦП ch2 темп ОЖ;АЦП ch3 O2;peek ($1600);УОЗ_°BTDC;TP_%8;AFR_цель;AFR_факт;поправка_VE;давление_кПа;Загрузка_форс_%;Газ_%;K_форс;КМ
244.27;832;21;21;1.0;1.12;2.27;22;0;70;42;0;0;0;0.0;0.0;140;127;69;56;55;15;86;232;166;59;1;;15;2.62;14.7;;;;1.6;0.0;345;63
244.66;756;21;21;1.0;1.13;2.29;22;0;69;42;0;0;0;0.0;0.0;140;127;69;8;55;15;86;232;165;59;1;;15;2.62;14.7;;;;1.4;0.0;345;63
245.07;781;21;21;1.0;1.12;2.27;22;0;68;42;0;0;0;0.0;0.0;140;127;69;8;55;15;86;231;166;59;1;;15;2.62;14.7;;;;1.5;0.0;345;63
245.46;807;21;21;1.0;1.12;2.27;22;0;71;42;0;0;0;0.0;0.0;140;127;69;56;55;15;86;232;166;59;1;;15;2.62;14.7;;;;1.5;0.0;345;63
245.87;807;21;21;1.0;1.1;2.21;22;0;67;42;0;0;0;0.0;0.0;140;127;69;56;55;15;86;230;166;59;1;;15;2.62;14.7;;;;1.5;0.0;345;63
246.26;807;21;21;1.0;1.11;2.25;22;0;70;42;0;0;0;0.0;0.0;140;127;69;56;55;15;86;232;165;59;1;;15;2.62;14.7;;;;1.5;0.0;345;63
246.67;807;21;21;1.0;1.13;2.29;22;0;69;43;0;0;0;0.0;0.0;140;127;69;56;55;15;86;232;165;59;1;;15;2.62;14.7;;;;1.5;0.3;345;63
247.07;768;21;21;1.0;1.13;2.29;22;0;71;42;0;0;0;0.0;0.0;140;127;69;24;55;15;86;231;166;59;1;;15;2.62;14.7;;;;1.5;0.0;345;63
247.48;756;21;21;1.0;1.13;2.29;22;0;68;43;0;0;0;0.0;0.0;140;127;69;8;55;15;86;232;166;59;1;;15;2.62;14.7;;;;1.4;0.3;345;63
247.88;807;21;21;1.0;1.12;2.26;22;0;70;43;0;0;0;0.0;0.0;140;127;69;24;55;15;86;231;166;59;1;;15;2.62;14.7;;;;1.5;0.3;345;63
248.29;820;20;20;1.0;1.09;2.2;22;0;67;42;0;0;0;0.0;0.0;140;127;69;56;55;15;86;231;166;59;1;;15;2.5;14.7;;;;1.5;0.0;345;63
248.69;807;21;21;1.0;1.12;2.26;22;0;70;43;0;0;0;0.0;0.0;140;127;69;8;55;15;86;231;166;59;1;;15;2.62;14.7;;;;1.5;0.3;345;63
248.88;807;21;21;1.0;1.1;2.21;22;0;67;43;0;0;0;0.0;0.0;140;127;69;24;55;15;86;231;166;59;1;;15;2.62;14.7;;;;1.5;0.3;345;63
249.29;820;20;20;1.0;1.09;2.2;22;0;68;42;0;0;0;0.0;0.0;140;127;69;56;55;15;86;231;166;59;1;;15;2.5;14.7;;;;1.5;0.0;345;63
249.69;756;20;20;1.0;1.09;2.19;22;0;66;43;0;0;0;0.0;0.0;140;127;69;8;55;15;86;228;166;59;1;;15;2.5;14.7;;;;1.4;0.3;345;63
250.3;807;21;21;1.0;1.11;2.23;22;0;64;42;0;0;0;0.0;0.0;140;127;69;8;55;15;86;233;166;59;1;;15;2.62;14.7;;;;1.5;0.0;345;63
250.69;781;21;21;1.0;1.1;2.21;22;0;64;42;0;0;0;0.0;0.0;140;127;69;40;55;15;86;235;166;59;1;;15;2.62;14.7;;;;1.4;0.0;345;63
251.1;820;22;22;1.0;1.12;2.26;22;0;64;42;0;0;0;0.0;0.0;140;127;69;24;55;15;86;235;166;59;1;;15;2.75;14.7;;;;1.5;0.0;345;63
251.5;756;21;21;1.0;1.11;2.24;22;0;64;42;0;0;0;0.0;0.0;140;127;69;40;55;15;87;234;165;59;1;;15;2.62;14.7;;;;1.4;0.0;345;63
251.9;845;21;21;1.0;1.1;2.21;22;0;64;42;0;0;0;0.0;0.0;140;127;69;24;55;15;86;234;166;59;1;;15;2.62;14.7;;;;1.6;0.0;345;63
252.3;768;21;21;1.0;1.11;2.24;22;0;64;42;0;0;0;0.0;0.0;140;127;69;40;55;15;87;234;164;59;1;;15;2.62;14.7;;;;1.4;0.0;345;63
252.7;832;21;21;1.0;1.12;2.25;22;0;64;43;0;0;0;0.0;0.0;140;127;69;40;55;15;87;234;165;59;1;;15;2.62;14.7;;;;1.6;0.3;345;63
253.11;781;21;21;1.0;1.11;2.23;22;0;64;43;0;0;0;0.0;0.0;140;127;69;24;55;15;87;234;165;59;1;;15;2.62;14.7;;;;1.5;0.3;345;63
253.51;781;22;22;1.0;1.11;2.25;22;0;64;43;0;0;0;0.0;0.0;140;127;69;8;55;15;86;234;166;59;1;;15;2.75;14.7;;;;1.5;0.3;345;63
253.71;781;21;21;1.0;1.09;2.2;22;0;64;43;0;0;0;0.0;0.0;140;127;69;56;55;15;86;233;166;59;1;;15;2.62;14.7;;;;1.4;0.3;345;63
254.1;845;21;21;1.0;1.09;2.2;22;0;64;42;0;0;0;0.0;0.0;140;127;69;40;55;15;86;234;166;59;1;;15;2.62;14.7;;;;1.5;0.0;345;63
254.52;768;21;21;1.0;1.1;2.21;22;0;64;42;0;0;0;0.0;0.0;140;127;69;56;55;15;86;233;166;59;1;;15;2.62;14.7;;;;1.4;0.0;345;63
254.91;781;21;21;1.0;1.11;2.23;22;0;64;43;0;0;0;0.0;0.0;140;127;69;8;55;15;86;233;166;59;1;;15;2.62;14.7;;;;1.5;0.3;345;63
255.32;768;21;21;1.0;1.09;2.19;22;0;64;42;0;0;0;0.0;0.0;140;127;69;40;55;15;87;231;164;59;1;;15;2.62;14.7;;;;1.4;0.0;345;63
255.72;756;22;22;1.0;1.15;2.33;22;0;64;42;0;0;0;0.0;0.0;140;127;69;40;55;15;86;235;165;59;1;;15;2.75;14.7;;;;1.5;0.0;345;63
256.13;807;21;21;1.0;1.09;2.2;22;0;64;43;0;0;0;0.0;0.0;140;127;69;8;55;15;86;235;165;59;1;;15;2.62;14.7;;;;1.5;0.3;345;63
256.53;820;21;21;1.0;1.11;2.23;22;0;64;43;0;0;0;0.0;0.0;140;127;69;40;55;15;87;235;165;59;1;;15;2.62;14.7;;;;1.5;0.3;345;63
256.93;768;21;21;1.0;1.1;2.23;22;0;64;43;0;0;0;0.0;0.0;140;127;69;56;55;15;86;234;166;59;1;;15;2.62;14.7;;;;1.4;0.3;345;63
257.32;807;21;21;1.0;1.11;2.23;22;0;64;43;0;0;0;0.0;0.0;140;127;69;40;55;15;86;234;166;59;1;;15;2.62;14.7;;;;1.5;0.3;345;63
257.72;768;22;22;1.0;1.11;2.25;22;0;64;42;0;0;0;0.0;0.0;140;127;69;56;55;15;86;234;166;59;1;;15;2.75;14.7;;;;1.4;0.0;345;63
258.14;756;21;21;1.0;1.09;2.19;22;0;64;42;0;0;0;0.0;0.0;140;127;69;8;55;15;86;232;166;59;1;;15;2.62;14.7;;;;1.4;0.0;345;63
258.53;717;23;23;1.0;1.17;2.37;22;0;64;42;0;0;0;0.0;0.0;140;127;69;24;55;15;87;235;164;59;1;;15;2.88;14.47;;;;1.4;0.0;345;63
258.93;832;21;21;1.0;1.11;2.23;22;0;64;42;0;0;0;0.0;0.0;140;127;69;40;55;15;86;237;166;59;1;;15;2.62;14.7;;;;1.5;0.0;345;63
259.35;832;21;21;1.0;1.09;2.2;22;0;64;42;0;0;0;0.0;0.0;140;127;69;24;55;15;86;235;166;59;1;;15;2.62;14.7;;;;1.5;0.0;345;63
259.54;781;21;21;1.0;1.11;2.23;22;0;64;43;0;0;0;0.0;0.0;140;127;69;8;55;15;86;235;166;59;1;;15;2.62;14.7;;;;1.5;0.3;345;63
259.94;832;22;22;1.0;1.12;2.26;22;0;64;42;0;0;0;0.0;0.0;140;127;69;40;55;15;86;235;166;59;1;;15;2.75;14.7;;;;1.6;0.0;345;63
260.35;768;22;22;1.0;1.12;2.25;22;0;64;42;0;0;0;0.0;0.0;140;127;69;24;55;15;87;236;165;59;1;;15;2.75;14.7;;;;1.4;0.0;345;63
260.75;820;21;21;1.0;1.1;2.21;22;0;64;42;0;0;0;0.0;0.0;140;127;69;40;55;15;86;235;166;59;1;;15;2.62;14.7;;;;1.5;0.0;345;63
261.15;756;22;22;1.0;1.12;2.27;22;0;64;43;0;0;0;0.0;0.0;140;127;69;24;55;15;86;234;166;59;1;;15;2.75;14.7;;;;1.4;0.3;345;63
261.55;807;21;21;1.0;1.1;2.23;22;0;64;42;0;0;0;0.0;0.0;140;127;69;40;55;15;86;234;166;59;1;;15;2.62;14.7;;;;1.5;0.0;345;63
261.94;768;22;22;1.0;1.12;2.25;22;0;64;42;0;0;0;0.0;0.0;140;127;69;24;55;15;87;235;165;59;1;;15;2.75;14.7;;;;1.4;0.0;345;63
262.35;807;21;21;1.0;1.1;2.23;22;0;64;43;0;0;0;0.0;0.0;140;127;69;40;55;15;86;235;166;59;1;;15;2.62;14.7;;;;1.5;0.3;345;63
262.74;820;21;21;1.0;1.11;2.23;22;0;64;42;0;0;0;0.0;0.0;140;127;69;24;55;15;86;235;166;59;1;;15;2.62;14.7;;;;1.5;0.0;345;63
263.15;768;21;21;1.0;1.09;2.2;22;0;64;42;0;0;0;0.0;0.0;140;127;69;24;55;15;86;234;166;59;1;;15;2.62;14.7;;;;1.4;0.0;345;63
263.55;1345;16;16;1.0;0.96;1.85;22;0;64;43;0;0;0;0.0;0.0;140;127;69;40;51;18;86;262;166;59;1;;19;2.0;14.7;;;;2.1;0.3;345;63
263.97;1063;19;19;1.0;1.03;2.04;22;0;64;43;0;0;0;0.0;0.0;140;127;69;40;54;15;86;255;166;59;1;;16;2.38;14.7;;;;1.8;0.3;345;63
264.35;922;21;21;1.0;1.1;2.23;22;0;64;43;0;0;0;0.0;0.0;140;127;69;40;55;15;86;251;166;59;1;;15;2.62;14.7;;;;1.7;0.3;345;63
264.76;922;20;20;1.0;1.08;2.16;22;0;64;43;0;0;0;0.0;0.0;140;127;69;8;55;15;87;244;164;59;1;;15;2.5;14.7;;;;1.7;0.3;345;63
265.17;820;21;21;1.0;1.11;2.23;22;0;64;43;0;0;0;0.0;0.0;140;127;69;56;55;15;86;241;166;59;1;;15;2.62;14.7;;;;1.5;0.3;345;63
265.57;820;21;21;1.0;1.1;2.23;22;0;64;43;0;0;0;0.0;0.0;140;127;69;24;55;15;86;238;166;59;1;;15;2.62;14.7;;;;1.5;0.3;345;63
265.77;922;22;22;1.0;1.12;2.26;22;0;64;43;0;0;0;0.0;0.0;140;127;69;56;55;15;86;244;166;59;1;;15;2.75;14.7;;;;1.7;0.3;345;63
266.18;896;21;21;1.0;1.09;2.2;22;0;64;43;0;0;0;0.0;0.0;140;127;69;40;55;15;86;242;166;59;1;;15;2.62;14.7;;;;1.6;0.3;345;63
266.58;845;21;21;1.0;1.11;2.23;22;0;64;43;0;0;0;0.0;0.0;140;127;69;40;55;15;88;242;163;59;1;;15;2.62;14.7;;;;1.6;0.3;345;63
266.98;820;21;21;1.0;1.1;2.21;22;0;64;43;0;0;0;0.0;0.0;140;127;69;56;55;15;87;239;165;59;1;;15;2.62;14.7;;;;1.5;0.3;345;63
267.38;781;22;22;1.0;1.13;2.28;22;0;64;43;0;0;0;0.0;0.0;140;127;69;8;55;15;87;239;165;59;1;;15;2.75;14.7;;;;1.5;0.3;345;63
267.78;820;21;21;1.0;1.11;2.23;22;0;64;43;0;0;0;0.0;0.0;140;127;69;24;55;15;87;239;165;59;1;;15;2.62;14.7;;;;1.5;0.3;345;63
268.17;807;21;21;1.0;1.11;2.23;22;0;64;43;0;0;0;0.0;0.0;140;127;69;40;55;15;86;239;166;59;1;;15;2.62;14.7;;;;1.5;0.3;345;63
268.57;845;21;21;1.0;1.09;2.19;22;0;64;43;0;0;0;0.0;0.0;140;127;69;40;55;15;86;238;166;59;1;;15;2.62;14.7;;;;1.5;0.3;345;63
268.99;845;21;21;1.0;1.1;2.21;22;0;64;43;0;0;0;0.0;0.0;140;127;69;8;55;15;87;238;165;59;1;;15;2.62;14.7;;;;1.6;0.3;345;63
269.38;845;20;20;1.0;1.08;2.17;22;0;64;43;0;0;0;0.0;0.0;140;127;69;24;55;15;87;237;165;59;1;;15;2.5;14.7;;;;1.5;0.3;345;63
269.79;871;21;21;1.0;1.09;2.19;22;0;64;43;0;0;0;0.0;0.0;140;127;69;24;55;15;87;236;165;59;1;;15;2.62;14.7;;;;1.6;0.3;345;63
270.2;845;21;21;1.0;1.1;2.21;22;0;64;43;0;0;0;0.0;0.0;140;127;69;24;55;15;86;237;166;59;1;;15;2.62;14.7;;;;1.6;0.3;345;63
270.59;781;22;22;1.0;1.12;2.27;22;0;64;43;0;0;0;0.0;0.0;140;127;69;56;55;15;86;237;166;59;1;;15;2.75;14.7;;;;1.5;0.3;345;63
270.99;820;21;21;1.0;1.09;2.2;22;0;64;43;0;0;0;0.0;0.0;140;127;69;8;55;15;86;236;166;59;1;;15;2.62;14.7;;;;1.5;0.3;345;63
271.39;871;21;21;1.0;1.11;2.23;22;0;64;43;0;0;0;0.0;0.0;140;127;69;40;55;15;86;237;166;59;1;;15;2.62;14.7;;;;1.6;0.3;345;63
271.8;781;21;21;1.0;1.1;2.21;22;0;64;43;0;0;0;0.0;0.0;140;127;69;24;55;15;86;235;166;59;1;;15;2.62;14.7;;;;1.4;0.3;345;63
272.0;807;21;21;1.0;1.1;2.21;22;0;64;43;0;0;0;0.0;0.0;140;127;69;8;55;15;86;236;166;59;1;;15;2.62;14.7;;;;1.5;0.3;345;63
272.39;884;21;21;1.0;1.09;2.19;22;0;64;43;0;0;0;0.0;0.0;140;127;69;24;55;15;86;236;166;59;1;;15;2.62;14.7;;;;1.6;0.3;345;63
272.8;807;21;21;1.0;1.09;2.2;22;0;64;43;0;0;0;0.0;0.0;140;127;69;24;55;15;86;235;166;59;1;;15;2.62;14.7;;;;1.5;0.3;345;63
273.19;781;21;21;1.0;1.11;2.25;22;0;64;43;0;0;0;0.0;0.0;140;127;69;56;55;15;86;236;166;59;1;;15;2.62;14.7;;;;1.5;0.3;345;63
273.59;820;21;21;1.0;1.11;2.25;22;0;64;43;0;0;0;0.0;0.0;140;127;69;56;55;15;86;236;166;59;1;;15;2.62;14.7;;;;1.5;0.3;345;63
274.01;807;22;22;1.0;1.11;2.25;22;0;64;43;0;0;0;0.0;0.0;140;127;69;56;55;15;86;235;166;59;1;;15;2.75;14.7;;;;1.5;0.3;345;63
274.41;781;21;21;1.0;1.11;2.23;22;0;64;43;0;0;0;0.0;0.0;140;127;69;56;55;15;86;233;166;59;1;;15;2.62;14.7;;;;1.5;0.3;345;63
274.8;756;22;22;1.0;1.14;2.29;22;0;64;43;0;0;0;0.0;0.0;140;127;69;56;55;15;87;236;165;59;1;;15;2.75;14.7;;;;1.4;0.3;345;63
275.2;615;29;29;1.0;1.36;2.83;22;0;65;43;0;0;0;0.0;0.0;140;127;69;56;55;15;90;242;161;59;1;;15;3.62;14.7;;;;1.5;0.3;345;63
275.6;730;27;27;1.0;1.31;2.73;22;0;65;43;0;0;0;0.0;0.0;140;127;69;8;55;15;90;247;161;59;1;;15;3.38;14.47;;;;1.7;0.3;345;63
276.02;730;26;26;1.0;1.27;2.61;22;0;65;43;0;0;0;0.0;0.0;140;127;69;8;55;15;88;244;162;59;1;;15;3.25;14.47;;;;1.6;0.3;345;63
276.42;679;27;27;1.0;1.31;2.73;22;0;65;43;0;0;0;0.0;0.0;140;127;69;40;55;15;88;245;162;59;1;;15;3.38;14.47;;;;1.5;0.3;345;63
276.81;717;26;26;1.0;1.29;2.67;22;0;65;43;0;0;0;0.0;0.0;140;127;69;40;55;15;89;246;162;59;1;;15;3.25;14.47;;;;1.6;0.3;345;63
277.23;704;27;27;1.0;1.3;2.71;22;0;65;43;0;0;0;0.0;0.0;140;127;69;8;55;15;88;248;163;59;1;;15;3.38;14.47;;;;1.6;0.3;345;63
277.62;756;26;26;1.0;1.28;2.66;22;0;65;43;0;0;0;0.0;0.0;140;127;69;8;55;15;88;251;163;59;1;;15;3.25;14.47;;;;1.7;0.3;345;63
278.02;845;28;28;1.0;1.33;2.77;22;0;66;43;0;0;0;0.0;0.0;140;127;69;8;55;15;88;259;163;59;1;;15;3.5;14.47;;;;2.0;0.3;345;63
278.21;807;27;27;1.0;1.3;2.71;22;0;66;43;0;0;0;0.0;0.0;140;127;69;8;55;15;87;261;164;59;1;;15;3.38;14.47;;;;1.8;0.3;345;63
278.61;884;26;26;1.0;1.27;2.61;22;0;65;43;0;0;0;0.0;0.0;140;127;69;56;55;15;88;260;163;59;1;;15;3.25;14.47;;;;1.9;0.3;345;63
279.02;832;27;27;1.0;1.32;2.75;22;0;66;43;0;0;0;0.0;0.0;140;127;69;56;55;15;88;261;163;59;1;;15;3.38;14.47;;;;1.9;0.3;345;63
279.42;896;26;26;1.0;1.26;2.6;22;0;65;43;0;0;0;0.0;0.0;140;127;69;56;55;15;88;259;163;59;1;;15;3.25;14.47;;;;1.9;0.3;345;63
279.83;845;26;26;1.0;1.28;2.66;22;0;66;43;0;0;0;0.0;0.0;140;127;69;56;55;15;88;260;163;59;1;;15;3.25;14.47;;;;1.9;0.3;345;63
280.22;922;25;25;1.0;1.24;2.54;22;0;65;43;0;0;0;0.0;0.0;140;127;69;24;55;15;88;258;163;59;1;;15;3.12;14.47;;;;1.9;0.3;345;63
280.62;871;26;26;1.0;1.28;2.66;22;0;66;43;0;0;0;0.0;0.0;140;127;69;56;55;15;88;259;163;59;1;;15;3.25;14.47;;;;1.9;0.3;345;63
281.04;768;27;27;1.0;1.31;2.73;22;0;66;43;0;0;0;0.0;0.0;140;127;69;40;55;15;88;259;163;59;1;;15;3.38;14.47;;;;1.8;0.3;345;63
281.45;807;27;27;1.0;1.3;2.7;22;0;66;43;0;0;0;0.0;0.0;140;127;69;40;55;15;88;258;163;59;1;;15;3.38;14.47;;;;1.8;0.3;345;63
281.84;832;25;25;1.0;1.25;2.58;22;0;65;43;0;0;0;0.0;0.0;140;127;69;40;55;15;88;255;163;59;1;;15;3.12;14.47;;;;1.8;0.3;345;63
282.23;845;26;26;1.0;1.29;2.68;22;0;66;43;0;0;0;0.0;0.0;140;127;69;24;55;15;88;257;163;59;1;;15;3.25;14.47;;;;1.9;0.3;345;63
282.64;768;27;27;1.0;1.29;2.71;22;0;66;43;0;0;0;0.0;0.0;140;127;69;56;55;15;85;257;167;59;1;;15;3.38;14.47;;;;1.7;0.3;345;63
283.04;807;26;26;1.0;1.26;2.62;22;0;65;43;0;0;0;0.0;0.0;140;127;69;24;55;15;85;256;167;59;1;;15;3.25;14.47;;;;1.8;0.3;345;63
283.44;871;27;27;1.0;1.29;2.69;22;0;66;43;0;0;0;0.0;0.0;140;127;69;24;55;15;85;258;167;59;1;;15;3.38;14.47;;;;2.0;0.3;345;63
283.84;781;26;27;1.0;1.27;2.64;22;0;65;43;0;0;0;0.0;0.0;140;127;69;56;55;15;85;257;167;59;1;;15;3.25;14.47;;;;1.7;0.3;345;63
284.24;768;27;27;1.0;1.3;2.71;22;0;66;43;0;0;0;0.0;0.0;140;127;69;8;55;15;85;258;168;59;1;;15;3.38;14.47;;;;1.7;0.3;345;63
284.46;845;27;27;1.0;1.28;2.67;22;0;66;43;0;0;0;0.0;0.0;140;127;69;40;55;15;85;259;167;59;1;;15;3.38;14.47;;;;1.9;0.3;345;63
284.83;768;28;28;1.0;1.31;2.74;22;0;66;43;0;0;0;0.0;0.0;140;127;69;56;55;15;85;257;167;59;1;;15;3.5;14.47;;;;1.8;0.3;345;63
285.24;807;26;26;1.0;1.28;2.65;22;0;65;43;0;0;0;0.0;0.0;140;127;69;8;55;15;88;256;163;59;1;;15;3.25;14.47;;;;1.8;0.3;345;63
285.64;730;28;28;1.0;1.35;2.83;22;0;65;43;0;0;0;0.0;0.0;140;127;69;56;55;15;89;257;162;59;1;;15;3.5;14.47;;;;1.7;0.3;345;63
286.04;820;27;27;1.0;1.3;2.71;22;0;66;43;0;0;0;0.0;0.0;140;127;69;56;55;15;88;258;163;59;1;;15;3.38;14.47;;;;1.9;0.3;345;63
286.44;832;27;27;1.0;1.32;2.73;22;0;66;43;0;0;0;0.0;0.0;140;127;69;8;55;15;90;259;160;59;1;;15;3.38;14.47;;;;1.9;0.3;345;63
286.86;807;27;27;1.0;1.3;2.69;22;0;65;43;0;0;0;0.0;0.0;140;127;69;24;55;15;90;258;161;59;1;;15;3.38;14.47;;;;1.8;0.3;345;63
287.26;832;25;25;1.0;1.26;2.58;22;0;65;43;0;0;0;0.0;0.0;140;127;69;40;55;15;90;254;161;59;1;;15;3.12;14.47;;;;1.8;0.3;345;63
287.66;845;26;26;1.0;1.3;2.7;22;0;66;43;0;0;0;0.0;0.0;140;127;69;24;55;15;90;258;161;59;1;;15;3.25;14.47;;;;1.9;0.3;345;63
288.06;845;25;25;1.0;1.25;2.56;22;0;65;43;0;0;0;0.0;0.0;140;127;69;8;55;15;90;255;161;59;1;;15;3.12;14.47;;;;1.8;0.3;345;63
288.46;781;26;26;1.0;1.28;2.64;22;0;65;43;0;0;0;0.0;0.0;140;127;69;56;55;15;90;253;161;59;1;;15;3.25;14.47;;;;1.7;0.3;345;63
288.85;807;26;26;1.0;1.29;2.68;22;0;65;43;0;0;0;0.0;0.0;140;127;69;56;55;15;90;256;160;59;1;;15;3.25;14.47;;;;1.8;0.3;345;63
289.26;845;25;25;1.0;1.25;2.56;22;0;65;43;0;0;0;0.0;0.0;140;127;69;56;55;15;90;252;161;59;1;;15;3.12;14.47;;;;1.8;0.3;345;63
289.68;807;26;26;1.0;1.28;2.65;22;0;65;43;0;0;0;0.0;0.0;140;127;69;56;55;15;90;256;161;59;1;;15;3.25;14.47;;;;1.8;0.3;345;63
290.06;781;27;27;1.0;1.3;2.7;22;0;65;43;0;0;0;0.0;0.0;140;127;69;24;55;15;90;256;160;59;1;;15;3.38;14.47;;;;1.8;0.3;345;63
290.48;871;26;26;1.0;1.27;2.61;22;0;65;43;0;0;0;0.0;0.0;140;127;69;24;55;15;90;255;161;59;1;;15;3.25;14.47;;;;1.9;0.3;345;63
290.86;756;27;27;1.0;1.32;2.75;22;0;66;43;0;0;0;0.0;0.0;140;127;69;8;55;15;90;256;160;59;1;;15;3.38;14.47;;;;1.7;0.3;345;63
291.08;845;27;27;1.0;1.3;2.7;22;0;66;43;0;0;0;0.0;0.0;140;127;69;8;55;15;90;258;161;59;1;;15;3.38;14.47;;;;1.9;0.3;345;63
291.48;768;27;27;1.0;1.32;2.75;22;0;66;43;0;0;0;0.0;0.0;140;127;69;40;55;15;90;258;161;59;1;;15;3.38;14.47;;;;1.8;0.3;345;63
291.87;807;27;27;1.0;1.31;2.71;22;0;66;43;0;0;0;0.0;0.0;140;127;69;8;55;15;90;257;161;59;1;;15;3.38;14.47;;;;1.8;0.3;345;63
292.28;820;28;28;1.0;1.34;2.79;22;0;66;43;0;0;0;0.0;0.0;140;127;69;56;55;15;92;258;158;59;1;;15;3.5;14.47;;;;1.9;0.3;345;63
292.66;768;27;27;1.0;1.31;2.73;22;0;66;43;0;0;0;0.0;0.0;140;127;69;8;55;15;90;256;161;59;1;;15;3.38;14.47;;;;1.7;0.3;345;63
293.07;807;27;27;1.0;1.3;2.71;22;0;66;43;0;0;0;0.0;0.0;140;127;69;40;55;15;89;257;162;59;1;;15;3.38;14.47;;;;1.8;0.3;345;63
293.48;756;27;27;1.0;1.32;2.75;22;0;66;43;0;0;0;0.0;0.0;140;127;69;40;55;15;90;256;160;59;1;;15;3.38;14.47;;;;1.7;0.3;345;63
293.87;730;28;28;1.0;1.34;2.81;22;0;66;43;0;0;0;0.0;0.0;140;127;69;8;55;15;88;259;164;59;1;;15;3.5;14.47;;;;1.7;0.3;345;63
294.27;768;27;27;1.0;1.31;2.73;22;0;66;43;0;0;0;0.0;0.0;140;127;69;8;55;15;87;258;164;59;1;;15;3.38;14.47;;;;1.7;0.3;345;63
294.68;781;27;27;1.0;1.29;2.68;22;0;66;43;0;0;0;0.0;0.0;140;127;69;8;55;15;87;256;164;59;1;;15;3.38;14.47;;;;1.7;0.3;345;63
295.09;781;27;27;1.0;1.3;2.71;22;0;66;43;0;0;0;0.0;0.0;140;127;69;40;55;15;87;256;165;59;1;;15;3.38;14.47;;;;1.8;0.3;345;63
295.5;768;28;28;1.0;1.33;2.8;22;0;66;43;0;0;0;0.0;0.0;140;127;69;8;55;15;86;259;165;59;1;;15;3.5;14.47;;;;1.8;0.3;345;63
295.89;781;27;27;1.0;1.28;2.67;22;0;65;43;0;0;0;0.0;0.0;140;127;69;40;55;15;87;257;165;59;1;;15;3.38;14.47;;;;1.7;0.3;345;63
296.28;820;27;27;1.0;1.3;2.71;22;0;66;43;0;0;0;0.0;0.0;140;127;69;40;55;15;86;258;166;59;1;;15;3.38;14.47;;;;1.9;0.3;345;63
296.69;781;27;27;1.0;1.31;2.73;22;0;66;43;0;0;0;0.0;0.0;140;127;69;8;55;15;88;257;163;59;1;;15;3.38;14.47;;;;1.8;0.3;345;63
297.1;730;29;29;1.0;1.36;2.88;22;0;65;43;0;0;0;0.0;0.0;140;127;69;8;55;15;86;260;163;59;1;;15;3.62;14.47;;;;1.7;0.3;345;63
297.3;807;27;27;1.0;1.3;2.71;22;0;66;43;0;0;0;0.0;0.0;140;127;69;40;55;15;87;260;164;59;1;;15;3.38;14.47;;;;1.8;0.3;345;63
297.69;845;26;26;1.0;1.27;2.63;22;0;65;43;0;0;0;0.0;0.0;140;127;69;40;55;15;87;256;165;59;1;;15;3.25;14.47;;;;1.9;0.3;345;63
298.11;807;27;27;1.0;1.31;2.74;22;0;66;43;0;0;0;0.0;0.0;140;127;69;8;55;15;87;259;164;59;0;;15;3.38;14.47;;;;1.8;0.3;345;63
298.5;820;27;27;1.0;1.3;2.71;22;0;66;43;0;0;0;0.0;0.0;140;127;69;8;55;15;88;260;163;59;1;;15;3.38;14.47;;;;1.9;0.3;345;63
298.9;807;27;27;1.0;1.3;2.7;22;0;66;43;0;0;0;0.0;0.0;140;127;69;56;55;15;88;260;163;59;0;;15;3.38;14.47;;;;1.8;0.3;345;63
299.3;820;27;27;1.0;1.3;2.7;22;0;66;43;0;0;0;0.0;0.0;140;127;69;40;55;15;88;260;163;59;1;;15;3.38;14.47;;;;1.8;0.3;345;63
299.7;871;26;26;1.0;1.28;2.63;22;0;65;43;0;0;0;0.0;0.0;140;127;69;56;55;15;89;259;162;59;1;;15;3.25;14.47;;;;1.9;0.3;345;63
300.11;884;26;26;1.0;1.29;2.68;22;0;66;43;0;0;0;0.0;0.0;140;127;69;56;55;15;89;260;162;59;1;;15;3.25;14.47;;;;2.0;0.3;345;63
300.51;884;26;26;1.0;1.27;2.61;22;0;65;43;0;0;0;0.0;0.0;140;127;69;8;55;15;90;258;161;59;1;;15;3.25;14.47;;;;1.9;0.3;345;63
300.9;871;26;26;1.0;1.28;2.63;22;0;65;43;0;0;0;0.0;0.0;140;127;69;56;55;15;89;257;162;59;1;;15;3.25;14.47;;;;1.9;0.3;345;63
301.31;768;27;27;1.0;1.32;2.74;22;0;66;43;0;0;0;0.0;0.0;140;127;69;56;55;15;89;257;162;59;1;;15;3.38;14.47;;;;1.8;0.3;345;63
301.72;820;27;27;1.0;1.3;2.71;22;0;66;43;0;0;0;0.0;0.0;140;127;69;40;55;15;89;256;162;59;0;;15;3.38;14.47;;;;1.8;0.3;345;63
