время_с;Обороты;Нагрузка (сглаж.);Расход мгновенный;ALPHA;Впрыск РЕАЛ (форс);Карта в тени;Вердикт указателя;XOR тени;Сумма тени;Карта топлива вернула;TPS дроссель;TPS открытие;Обогащ. ускорения;Флаг TPS;VE выбранное;Ktps выбранное;Флаг ХХ/газ;Банк концевиков;Флаги угла;Замкнутый цикл;УОЗ финал сырьё;УОЗ карта;Цель ХХ;АЦП ch0 (МАФ/ДАД);Давление;АЦП ch1 напряжение;АЦП ch2 темп ОЖ;АЦП ch3 O2;peek ($1600);УОЗ_°BTDC;TP_%8;AFR_цель;AFR_факт;поправка_VE;давление_кПа;Загрузка_форс_%;Газ_%;K_форс;КМ;Впрыск расчёт
174.49;922;24;24;1.0;4.9;1;1;123;241;64;42;0;0;0;0.0;0.0;140;127;69;8;48;22;104;1;1;169;109;0;;22;3.0;13.73;;;;3.8;0.0;345;63;2.48
174.88;871;25;25;1.0;5.03;1;1;123;241;64;42;0;0;0;0.0;0.0;140;127;69;8;48;22;103;1;3;170;109;0;;22;3.12;13.73;;;;3.7;0.0;345;63;2.53
175.29;922;24;24;1.0;4.88;1;1;123;241;64;42;0;0;0;0.0;0.0;140;127;69;56;48;22;103;1;1;170;109;0;;22;3.0;13.73;;;;3.7;0.0;345;63;2.47
175.7;884;24;24;1.0;4.96;1;1;123;241;64;42;0;0;0;0.0;0.0;140;127;69;8;48;22;103;1;3;170;109;0;;22;3.0;13.73;;;;3.7;0.0;345;63;2.5
176.11;884;24;24;1.0;4.96;1;1;123;241;64;42;0;0;0;0.0;0.0;140;127;69;24;48;22;103;1;2;170;109;0;;22;3.0;13.73;;;;3.7;0.0;345;63;2.5
176.52;871;24;24;1.0;4.86;1;1;123;241;64;42;0;0;0;0.0;0.0;140;127;69;56;48;22;103;1;0;170;109;0;;22;3.0;13.73;;;;3.5;0.0;345;63;2.46
176.74;948;24;24;1.0;5.01;1;1;123;241;64;42;0;0;0;0.0;0.0;140;127;69;8;48;22;105;1;4;167;109;0;;22;3.0;13.73;;;;4.0;0.0;345;63;2.53
177.15;896;24;24;1.0;4.87;1;1;123;241;64;42;0;0;0;0.0;0.0;140;127;69;56;48;22;103;1;2;170;109;0;;22;3.0;13.73;;;;3.6;0.0;345;63;2.46
177.53;871;24;24;1.0;4.93;1;1;123;241;64;42;0;0;0;0.0;0.0;140;127;69;8;48;22;103;1;1;170;109;0;;22;3.0;13.73;;;;3.6;0.0;345;63;2.49
177.94;845;25;25;1.0;5.07;1;1;123;241;64;42;0;0;0;0.0;0.0;140;127;69;8;49;21;104;1;2;169;109;0;;21;3.12;13.73;;;;3.6;0.0;345;63;2.55
178.34;922;24;24;1.0;4.93;1;1;123;241;64;42;0;0;0;0.0;0.0;140;127;69;24;49;21;103;1;1;170;108;0;;21;3.0;13.73;;;;3.8;0.0;345;63;2.49
178.77;884;24;24;1.0;4.9;1;1;123;241;64;42;0;0;0;0.0;0.0;140;127;69;8;49;21;104;1;0;169;108;0;;21;3.0;13.73;;;;3.6;0.0;345;63;2.48
179.17;832;24;24;1.0;4.91;1;1;123;241;64;42;0;0;0;0.0;0.0;140;127;69;56;49;21;103;1;0;170;108;0;;21;3.0;13.73;;;;3.4;0.0;345;63;2.48
179.6;922;24;24;1.0;4.96;1;1;123;241;64;42;0;0;0;0.0;0.0;140;127;69;56;49;21;103;1;2;170;108;0;;21;3.0;13.73;;;;3.8;0.0;345;63;2.5
180.0;871;24;24;1.0;4.83;1;1;123;241;64;42;0;0;0;0.0;0.0;140;127;69;40;49;21;103;0;254;170;108;0;;21;3.0;13.73;;;;3.5;0.0;345;63;2.45
180.23;845;25;25;1.0;5.1;1;1;123;241;64;42;0;0;0;0.0;0.0;140;127;69;56;49;21;104;1;1;169;108;0;;21;3.12;13.73;;;;3.6;0.0;345;63;2.56
180.6;922;24;24;1.0;4.88;1;1;123;241;64;42;0;0;0;0.0;0.0;140;127;69;8;49;21;103;1;0;170;108;0;;21;3.0;13.73;;;;3.7;0.0;345;63;2.47
181.03;871;24;24;1.0;4.78;1;1;123;241;64;42;0;0;0;0.0;0.0;140;127;69;56;49;21;103;0;254;170;108;0;;21;3.0;13.73;;;;3.5;0.0;345;63;2.43
181.46;896;23;23;1.0;4.81;1;1;123;241;64;42;0;0;0;0.0;0.0;140;127;69;8;49;21;103;1;0;170;108;0;;21;2.88;13.73;;;;3.6;0.0;345;63;2.44
181.87;884;24;24;1.0;4.93;1;1;123;241;64;42;0;0;0;0.0;0.0;140;127;69;8;49;21;103;1;0;170;108;0;;21;3.0;13.73;;;;3.6;0.0;345;63;2.49
182.28;871;24;24;1.0;4.91;1;1;123;241;64;42;0;0;0;0.0;0.0;140;127;69;56;49;21;103;1;0;170;108;0;;21;3.0;13.73;;;;3.6;0.0;345;63;2.48
182.68;871;24;24;1.0;4.83;1;1;123;241;64;42;0;0;0;0.0;0.0;140;127;69;56;49;21;103;0;252;170;108;0;;21;3.0;13.73;;;;3.5;0.0;345;63;2.45
183.1;845;25;25;1.0;5.03;1;1;123;241;64;42;0;0;0;0.0;0.0;140;127;69;8;49;21;103;0;255;170;107;0;;21;3.12;13.73;;;;3.5;0.0;345;63;2.53
183.51;896;23;23;1.0;4.73;1;1;123;241;64;42;0;0;0;0.0;0.0;140;127;69;8;49;21;103;0;253;170;107;0;;21;2.88;13.73;;;;3.5;0.0;345;63;2.41
183.91;832;25;25;1.0;5.03;1;1;123;241;64;42;0;0;0;0.0;0.0;140;127;69;56;49;21;103;0;254;170;107;0;;21;3.12;13.73;;;;3.5;0.0;345;63;2.53
184.1;832;25;25;1.0;4.96;1;1;123;241;64;42;0;0;0;0.0;0.0;140;127;69;56;49;21;103;0;255;170;107;0;;21;3.12;13.73;;;;3.4;0.0;345;63;2.5
184.5;845;24;24;1.0;4.91;1;1;123;241;64;42;0;0;0;0.0;0.0;140;127;69;8;49;21;103;0;254;170;107;0;;21;3.0;13.73;;;;3.5;0.0;345;63;2.48
184.91;884;24;24;1.0;4.88;1;1;123;241;64;42;0;0;0;0.0;0.0;140;127;69;24;49;21;103;0;255;170;107;0;;21;3.0;13.73;;;;3.6;0.0;345;63;2.47
185.31;832;25;25;1.0;5.03;1;1;123;241;64;42;0;0;0;0.0;0.0;140;127;69;8;49;21;103;1;0;170;107;0;;21;3.12;13.73;;;;3.5;0.0;345;63;2.53
185.75;871;23;23;1.0;4.76;1;1;123;241;64;42;0;0;0;0.0;0.0;140;127;69;56;49;21;103;0;251;170;107;0;;21;2.88;13.73;;;;3.5;0.0;345;63;2.42
186.17;896;24;24;1.0;4.82;1;1;123;241;64;42;0;0;0;0.0;0.0;140;127;69;56;49;21;104;0;253;169;107;0;;21;3.0;13.73;;;;3.6;0.0;345;63;2.45
186.55;884;24;24;1.0;4.98;1;1;123;241;64;42;0;0;0;0.0;0.0;140;127;69;8;49;21;103;0;254;170;107;0;;21;3.0;13.73;;;;3.7;0.0;345;63;2.51
186.99;871;24;24;1.0;4.88;1;1;123;241;64;42;0;0;0;0.0;0.0;140;127;69;24;49;21;103;0;253;170;107;0;;21;3.0;13.73;;;;3.5;0.0;345;63;2.47
187.39;884;24;24;1.0;4.9;1;1;123;241;64;42;0;0;0;0.0;0.0;140;127;69;24;49;21;104;0;253;169;107;0;;21;3.0;13.73;;;;3.6;0.0;345;63;2.48
187.6;820;24;24;1.0;4.97;1;1;123;241;64;42;0;0;0;0.0;0.0;140;127;69;8;49;21;104;0;251;169;106;0;;21;3.0;13.73;;;;3.4;0.0;345;63;2.51
188.01;832;24;24;1.0;4.88;1;1;123;241;64;42;0;0;0;0.0;0.0;140;127;69;8;49;21;103;0;249;170;106;0;;21;3.0;13.73;;;;3.4;0.0;345;63;2.47
188.42;820;25;25;1.0;5.15;1;1;123;241;64;42;0;0;0;0.0;0.0;140;127;69;8;49;21;104;0;255;169;106;0;;21;3.12;13.73;;;;3.5;0.0;345;63;2.58
188.82;896;24;24;1.0;4.88;1;1;123;241;64;42;0;0;0;0.0;0.0;140;127;69;56;49;21;103;0;254;170;106;0;;21;3.0;13.73;;;;3.6;0.0;345;63;2.47
189.23;896;24;24;1.0;4.8;1;1;123;241;64;42;0;0;0;0.0;0.0;140;127;69;24;49;21;104;0;251;169;106;0;;21;3.0;13.73;;;;3.6;0.0;345;63;2.44
189.63;896;23;23;1.0;4.66;1;1;123;241;64;42;0;0;0;0.0;0.0;140;127;69;56;49;21;103;0;249;170;106;0;;21;2.88;13.73;;;;3.5;0.0;345;63;2.38
190.04;845;24;24;1.0;4.83;1;1;123;241;64;42;0;0;0;0.0;0.0;140;127;69;8;49;21;103;0;253;170;106;0;;21;3.0;13.73;;;;3.4;0.0;345;63;2.45
190.44;820;25;25;1.0;5.06;1;1;123;241;64;42;0;0;0;0.0;0.0;140;127;69;8;49;21;103;0;254;170;106;0;;21;3.12;13.73;;;;3.5;0.0;345;63;2.54
190.85;832;24;24;1.0;4.91;1;1;123;241;64;42;0;0;0;0.0;0.0;140;127;69;56;49;21;103;0;252;170;106;0;;21;3.0;13.73;;;;3.4;0.0;345;63;2.48
191.25;845;24;24;1.0;4.86;1;1;123;241;64;42;0;0;0;0.0;0.0;140;127;69;8;49;21;104;0;253;169;106;0;;21;3.0;13.73;;;;3.4;0.0;345;63;2.46
191.66;845;24;24;1.0;4.92;1;1;123;241;64;42;0;0;0;0.0;0.0;140;127;69;56;49;21;104;0;252;169;106;0;;21;3.0;13.73;;;;3.5;0.0;345;63;2.49
192.06;832;24;24;1.0;4.88;1;1;123;241;64;42;0;0;0;0.0;0.0;140;127;69;8;49;21;103;0;252;170;106;0;;21;3.0;13.73;;;;3.4;0.0;345;63;2.47
192.47;820;24;24;1.0;4.86;1;1;123;241;64;42;0;0;0;0.0;0.0;140;127;69;24;49;21;103;0;250;170;106;0;;21;3.0;13.73;;;;3.3;0.0;345;63;2.46
192.65;820;25;25;1.0;4.98;1;1;123;241;64;42;0;0;0;0.0;0.0;156;127;69;8;49;21;103;0;251;170;105;0;;21;3.12;13.73;;;;3.4;0.0;345;63;2.51
193.06;820;24;24;1.0;4.93;1;1;123;241;64;42;0;0;0;0.0;0.0;140;127;69;8;49;21;103;0;251;170;105;0;;21;3.0;13.73;;;;3.4;0.0;345;63;2.49
193.49;820;24;24;1.0;4.93;1;1;123;241;64;42;0;0;0;0.0;0.0;140;127;69;56;49;21;105;0;253;167;105;0;;21;3.0;13.73;;;;3.4;0.0;345;63;2.5
193.87;884;24;24;1.0;4.83;1;1;123;241;64;42;0;0;0;0.0;0.0;140;127;69;24;49;21;103;0;253;170;105;0;;21;3.0;13.73;;;;3.6;0.0;345;63;2.45
194.3;896;23;23;1.0;4.73;1;1;123;241;64;42;0;0;0;0.0;0.0;140;127;69;24;49;21;103;0;249;170;105;0;;21;2.88;13.73;;;;3.5;0.0;345;63;2.41
194.71;871;24;24;1.0;4.9;1;1;123;241;64;42;0;0;0;0.0;0.0;140;127;69;40;49;21;104;0;253;169;105;0;;21;3.0;13.73;;;;3.6;0.0;345;63;2.48
195.13;896;23;23;1.0;4.71;1;1;123;241;64;42;0;0;0;0.0;0.0;140;127;69;8;49;21;103;0;251;170;105;0;;21;2.88;13.73;;;;3.5;0.0;345;63;2.4
195.53;871;23;23;1.0;4.76;1;1;123;241;64;42;0;0;0;0.0;0.0;140;127;69;8;49;21;103;0;251;170;105;0;;21;2.88;13.73;;;;3.5;0.0;345;63;2.42
195.94;832;24;24;1.0;4.93;1;1;123;241;64;42;0;0;0;0.0;0.0;140;127;69;8;49;21;103;0;252;170;105;0;;21;3.0;13.73;;;;3.4;0.0;345;63;2.49
196.31;832;24;24;1.0;4.97;1;1;123;241;64;42;0;0;0;0.0;0.0;140;127;69;8;49;21;104;0;252;170;105;0;;21;3.0;13.73;;;;3.4;0.0;345;63;2.51
196.72;845;24;24;1.0;4.93;1;1;123;241;64;42;0;0;0;0.0;0.0;140;127;69;8;49;21;103;0;253;170;105;0;;21;3.0;13.73;;;;3.5;0.0;345;63;2.49
196.93;807;24;24;1.0;4.87;1;1;123;241;64;42;0;0;0;0.0;0.0;140;127;69;56;49;21;104;0;251;169;105;0;;21;3.0;13.73;;;;3.3;0.0;345;63;2.47
197.37;832;24;24;1.0;4.95;1;1;123;241;64;42;0;0;0;0.0;0.0;140;127;69;8;49;21;104;0;253;169;105;0;;21;3.0;13.73;;;;3.4;0.0;345;63;2.5
197.74;845;24;24;1.0;4.83;1;1;123;241;64;42;0;0;0;0.0;0.0;140;127;69;56;49;21;103;0;252;170;105;0;;21;3.0;13.73;;;;3.4;0.0;345;63;2.45
198.17;832;24;24;1.0;4.83;1;1;123;241;64;42;0;0;0;0.0;0.0;140;127;69;56;49;21;103;0;250;170;105;0;;21;3.0;13.73;;;;3.3;0.0;345;63;2.45
198.58;832;24;24;1.0;4.81;1;1;123;241;64;42;0;0;0;0.0;0.0;140;127;69;40;49;21;103;0;250;170;105;0;;21;3.0;13.73;;;;3.3;0.0;345;63;2.44
198.96;820;25;25;1.0;5.1;1;1;123;241;64;42;0;0;0;0.0;0.0;140;127;69;8;50;20;104;0;253;169;105;0;;20;3.12;13.73;;;;3.5;0.0;345;63;2.56
199.39;820;24;24;1.0;4.93;1;1;123;241;64;42;0;0;0;0.0;0.0;140;127;69;8;50;20;103;0;252;170;104;0;;20;3.0;13.73;;;;3.4;0.0;345;63;2.49
199.79;820;24;24;1.0;4.9;1;1;123;241;64;42;0;0;0;0.0;0.0;140;127;69;40;50;20;104;0;253;169;104;0;;20;3.0;13.73;;;;3.3;0.0;345;63;2.48
200.2;832;25;25;1.0;5.06;1;1;123;241;64;42;0;0;0;0.0;0.0;140;127;69;56;50;20;103;0;254;170;104;0;;20;3.12;13.73;;;;3.5;0.0;345;63;2.54
200.59;820;25;25;1.0;5.03;1;1;123;241;64;42;0;0;0;0.0;0.0;140;127;69;56;50;20;103;0;255;170;104;0;;20;3.12;13.73;;;;3.4;0.0;345;63;2.53
201.02;807;25;25;1.0;5.13;1;1;123;241;64;42;0;0;0;0.0;0.0;140;127;69;8;50;20;103;0;253;170;104;0;;20;3.12;13.73;;;;3.4;0.0;345;63;2.57
201.24;871;24;24;1.0;4.81;1;1;123;241;64;42;0;0;0;0.0;0.0;140;127;69;40;50;20;103;0;255;170;104;0;;20;3.0;13.73;;;;3.5;0.0;345;63;2.44
201.66;871;24;24;1.0;4.95;1;1;123;241;64;42;0;0;0;0.0;0.0;140;127;69;56;50;20;104;0;255;169;104;0;;20;3.0;13.73;;;;3.6;0.0;345;63;2.5
202.05;884;24;24;1.0;4.9;1;1;123;241;64;42;0;0;0;0.0;0.0;140;127;69;8;50;20;104;0;255;169;104;0;;20;3.0;13.73;;;;3.6;0.0;345;63;2.48
202.47;832;24;24;1.0;4.91;1;1;123;241;64;42;0;0;0;0.0;0.0;140;127;69;56;50;20;103;0;253;170;104;0;;20;3.0;13.73;;;;3.4;0.0;345;63;2.48
202.9;845;24;24;1.0;4.91;1;1;123;241;64;42;0;0;0;0.0;0.0;140;127;69;8;50;20;103;0;253;170;104;0;;20;3.0;13.73;;;;3.5;0.0;345;63;2.48
203.29;845;24;24;1.0;4.83;1;1;123;241;64;42;0;0;0;0.0;0.0;140;127;69;56;50;20;103;0;253;170;104;0;;20;3.0;13.73;;;;3.4;0.0;345;63;2.45
203.72;832;24;24;1.0;4.85;1;1;123;241;64;42;0;0;0;0.0;0.0;140;127;69;8;50;20;104;0;253;169;104;0;;20;3.0;13.73;;;;3.4;0.0;345;63;2.46
204.14;922;23;23;1.0;4.77;1;1;123;241;64;42;0;0;0;0.0;0.0;140;127;69;24;50;20;104;0;252;169;104;0;;20;2.88;13.73;;;;3.7;0.0;345;63;2.43
204.32;884;24;24;1.0;4.88;1;1;123;241;64;42;0;0;0;0.0;0.0;140;127;69;8;50;20;103;0;252;170;104;0;;20;3.0;13.73;;;;3.6;0.0;345;63;2.47
204.76;871;23;23;1.0;4.77;1;1;123;241;64;42;0;0;0;0.0;0.0;140;127;69;56;50;20;104;0;250;170;104;0;;20;2.88;13.73;;;;3.5;0.0;345;63;2.43
205.15;845;24;24;1.0;4.82;1;1;123;241;64;42;0;0;0;0.0;0.0;140;127;69;8;50;20;104;0;252;169;104;0;;20;3.0;13.73;;;;3.4;0.0;345;63;2.45
205.57;845;23;23;1.0;4.73;1;1;123;241;64;42;0;0;0;0.0;0.0;140;127;69;56;50;20;103;0;247;170;104;0;;20;2.88;13.73;;;;3.3;0.0;345;63;2.41
205.99;820;24;24;1.0;4.91;1;1;123;241;64;42;0;0;0;0.0;0.0;140;127;69;40;50;20;103;0;250;170;104;0;;20;3.0;13.73;;;;3.4;0.0;345;63;2.48
206.4;832;25;25;1.0;5.06;1;1;123;241;64;42;0;0;0;0.0;0.0;140;127;69;8;50;20;103;0;252;170;103;0;;20;3.12;13.73;;;;3.5;0.0;345;63;2.54
206.81;832;25;25;1.0;4.98;1;1;123;241;64;42;0;0;0;0.0;0.0;140;127;69;24;50;20;103;0;253;170;103;0;;20;3.12;13.73;;;;3.5;0.0;345;63;2.51
207.22;820;24;24;1.0;4.93;1;1;123;241;64;42;0;0;0;0.0;0.0;140;127;69;56;50;20;103;0;252;170;103;0;;20;3.0;13.73;;;;3.4;0.0;345;63;2.49
207.64;871;24;24;1.0;4.86;1;1;123;241;64;42;0;0;0;0.0;0.0;140;127;69;8;50;20;104;0;252;169;103;0;;20;3.0;13.73;;;;3.5;0.0;345;63;2.46
207.84;884;24;24;1.0;4.85;1;1;123;241;64;42;0;0;0;0.0;0.0;140;127;69;56;50;20;104;0;252;170;103;0;;20;3.0;13.73;;;;3.6;0.0;345;63;2.46
208.29;845;24;24;1.0;4.95;1;1;123;241;64;42;0;0;0;0.0;0.0;140;127;69;56;50;20;104;0;251;169;103;0;;20;3.0;13.73;;;;3.5;0.0;345;63;2.5
208.67;871;24;24;1.0;5.0;1;1;123;241;64;42;0;0;0;0.0;0.0;140;127;69;8;50;20;104;0;252;169;103;0;;20;3.0;13.73;;;;3.6;0.0;345;63;2.52
209.09;884;23;23;1.0;4.73;1;1;123;241;64;42;0;0;0;0.0;0.0;140;127;69;56;50;20;103;0;250;170;103;0;;20;2.88;13.73;;;;3.5;0.0;345;63;2.41
209.51;884;23;23;1.0;4.75;1;1;123;241;64;42;0;0;0;0.0;0.0;140;127;69;56;50;20;104;0;250;169;103;0;;20;2.88;13.73;;;;3.5;0.0;345;63;2.42
209.9;871;24;24;1.0;4.88;1;1;123;241;64;42;0;0;0;0.0;0.0;140;127;69;24;50;20;103;0;253;170;103;0;;20;3.0;13.73;;;;3.5;0.0;345;63;2.47
210.32;832;23;23;1.0;4.76;1;1;123;241;64;42;0;0;0;0.0;0.0;140;127;69;40;50;20;104;0;249;169;103;0;;20;2.88;13.73;;;;3.3;0.0;345;63;2.42
210.74;820;24;24;1.0;4.83;1;1;123;241;64;42;0;0;0;0.0;0.0;140;127;69;40;50;20;103;0;250;169;103;0;;20;3.0;13.73;;;;3.3;0.0;345;63;2.45
211.17;807;24;24;1.0;4.83;1;1;123;241;64;42;0;0;0;0.0;0.0;140;127;69;56;50;20;103;0;249;169;103;0;;20;3.0;13.73;;;;3.2;0.0;345;63;2.45
211.36;832;25;25;1.0;4.98;1;1;123;241;64;42;0;0;0;0.0;0.0;140;127;69;56;50;20;105;0;251;167;102;0;;20;3.12;13.73;;;;3.5;0.0;345;63;2.52
211.79;871;24;24;1.0;4.82;1;1;123;241;64;42;0;0;0;0.0;0.0;140;127;69;24;50;20;104;0;250;169;102;0;;20;3.0;13.73;;;;3.5;0.0;345;63;2.45
212.17;845;23;23;1.0;4.71;1;1;123;241;64;42;0;0;0;0.0;0.0;140;127;69;8;50;20;103;0;248;170;102;0;;20;2.88;13.73;;;;3.3;0.0;345;63;2.4
212.61;820;24;24;1.0;4.8;1;1;123;241;64;42;0;0;0;0.0;0.0;140;127;69;8;50;20;104;0;248;170;102;0;;20;3.0;13.73;;;;3.3;0.0;345;63;2.44
213.0;807;25;25;1.0;4.92;1;1;123;241;64;42;0;0;0;0.0;0.0;140;127;69;40;50;20;104;0;250;169;102;0;;20;3.12;13.73;;;;3.3;0.0;345;63;2.49
213.4;832;25;25;1.0;4.98;1;1;123;241;64;42;0;0;0;0.0;0.0;140;127;69;24;50;20;103;0;252;170;102;0;;20;3.12;13.73;;;;3.5;0.0;345;63;2.51
213.82;871;23;23;1.0;4.68;1;1;123;241;64;42;0;0;0;0.0;0.0;140;127;69;24;50;20;105;0;247;168;102;0;;20;2.88;13.73;;;;3.4;0.0;345;63;2.4
214.24;832;24;24;1.0;4.88;1;1;123;241;64;42;0;0;0;0.0;0.0;140;127;69;8;50;20;103;0;251;170;102;0;;20;3.0;13.73;;;;3.4;0.0;345;63;2.47
214.66;820;24;24;1.0;4.87;1;1;123;241;64;42;0;0;0;0.0;0.0;140;127;69;8;50;20;103;0;251;170;102;0;;20;3.0;13.73;;;;3.3;0.0;345;63;2.46
214.85;781;25;25;1.0;4.88;1;1;123;241;64;42;0;0;0;0.0;0.0;140;127;69;40;50;20;103;0;250;170;102;0;;20;3.12;13.73;;;;3.2;0.0;345;63;2.47
215.25;807;25;25;1.0;5.02;1;1;123;241;64;42;0;0;0;0.0;0.0;140;127;69;40;50;20;104;0;252;169;102;0;;20;3.12;13.73;;;;3.4;0.0;345;63;2.53
215.68;807;25;25;1.0;4.9;1;1;123;241;64;42;0;0;0;0.0;0.0;140;127;69;40;50;20;104;0;251;169;102;0;;20;3.12;13.73;;;;3.3;0.0;345;63;2.48
216.1;820;25;25;1.0;4.95;1;1;123;241;64;42;0;0;0;0.0;0.0;140;127;69;56;50;20;104;0;251;169;102;0;;20;3.12;13.73;;;;3.4;0.0;345;63;2.5
216.5;871;24;24;1.0;4.81;1;1;123;241;64;42;0;0;0;0.0;0.0;140;127;69;40;50;20;103;0;252;170;102;0;;20;3.0;13.73;;;;3.5;0.0;345;63;2.44
216.92;884;23;23;1.0;4.66;1;1;123;241;64;42;0;0;0;0.0;0.0;140;127;69;56;50;20;103;0;250;170;102;0;;20;2.88;13.73;;;;3.4;0.0;345;63;2.38
217.32;832;24;24;1.0;4.87;1;1;123;241;64;42;0;0;0;0.0;0.0;140;127;69;8;50;20;104;0;251;170;102;0;;20;3.0;13.73;;;;3.4;0.0;345;63;2.47
217.75;820;25;25;1.0;4.9;1;1;123;241;64;42;0;0;0;0.0;0.0;140;127;69;56;50;20;104;0;252;169;102;0;;20;3.12;13.73;;;;3.3;0.0;345;63;2.48
217.95;832;24;24;1.0;4.85;1;1;123;241;64;42;0;0;0;0.0;0.0;140;127;69;56;50;20;104;0;249;169;102;0;;20;3.0;13.73;;;;3.4;0.0;345;63;2.46
218.35;871;23;23;1.0;4.73;1;1;123;241;64;42;0;0;0;0.0;0.0;140;127;69;8;50;20;105;0;249;167;102;0;;20;2.88;13.73;;;;3.4;0.0;345;63;2.42
218.78;807;24;24;1.0;4.86;1;1;123;241;64;42;0;0;0;0.0;0.0;140;127;69;56;50;20;103;0;250;170;102;0;;20;3.0;13.73;;;;3.3;0.0;345;63;2.46
219.2;820;25;25;1.0;5.01;1;1;123;241;64;42;0;0;0;0.0;0.0;140;127;69;8;50;20;103;0;252;169;102;0;;20;3.12;13.73;;;;3.4;0.0;345;63;2.52
219.6;871;24;24;1.0;4.86;1;1;123;241;64;42;0;0;0;0.0;0.0;140;127;69;40;50;20;105;0;253;167;101;0;;20;3.0;13.73;;;;3.5;0.0;345;63;2.47
220.01;896;24;24;1.0;4.76;1;1;123;241;64;42;0;0;0;0.0;0.0;140;127;69;24;50;20;103;0;253;169;101;0;;20;3.0;13.73;;;;3.6;0.0;345;63;2.42
220.41;884;23;23;1.0;4.66;1;1;123;241;64;42;0;0;0;0.0;0.0;140;127;69;56;50;20;103;0;250;170;101;0;;20;2.88;13.73;;;;3.4;0.0;345;63;2.38
220.83;832;24;24;1.0;4.77;1;1;123;241;64;42;0;0;0;0.0;0.0;140;127;69;8;50;20;104;0;252;167;101;0;;20;3.0;13.73;;;;3.3;0.0;345;63;2.43
221.23;845;23;23;1.0;4.66;1;1;123;241;64;42;0;0;0;0.0;0.0;140;127;69;8;50;20;103;0;249;170;101;0;;20;2.88;13.73;;;;3.3;0.0;345;63;2.38
221.66;820;24;24;1.0;4.83;1;1;123;241;64;42;0;0;0;0.0;0.0;140;127;69;56;50;20;103;0;252;170;101;0;;20;3.0;13.73;;;;3.3;0.0;345;63;2.45
221.87;807;24;24;1.0;4.78;1;1;123;241;64;42;0;0;0;0.0;0.0;140;127;69;56;50;20;103;0;250;170;101;0;;20;3.0;13.73;;;;3.2;0.0;345;63;2.43
222.27;832;24;24;1.0;4.88;1;1;123;241;64;42;0;0;0;0.0;0.0;140;127;69;56;50;20;104;0;252;169;101;0;;20;3.0;13.73;;;;3.4;0.0;345;63;2.47
222.67;807;25;25;1.0;4.9;1;1;123;241;64;42;0;0;0;0.0;0.0;140;127;69;56;50;20;104;0;252;169;101;0;;20;3.12;13.73;;;;3.3;0.0;345;63;2.48
223.08;807;24;24;1.0;4.87;1;1;123;241;64;42;0;0;0;0.0;0.0;140;127;69;8;50;20;104;0;249;169;101;0;;20;3.0;13.73;;;;3.3;0.0;345;63;2.47
223.49;820;25;25;1.0;5.08;1;1;123;241;64;42;0;0;0;0.0;0.0;140;127;69;56;50;20;105;0;251;167;101;0;;20;3.12;13.73;;;;3.5;0.0;345;63;2.56
223.88;845;24;24;1.0;4.81;1;1;123;241;64;42;0;0;0;0.0;0.0;140;127;69;56;50;20;103;0;250;170;101;0;;20;3.0;13.73;;;;3.4;0.0;345;63;2.44
224.31;884;23;23;1.0;4.63;1;1;123;241;64;42;0;0;0;0.0;0.0;140;127;69;8;50;20;103;0;249;170;101;0;;20;2.88;13.73;;;;3.4;0.0;345;63;2.37
224.71;884;24;24;1.0;4.81;1;1;123;241;64;42;0;0;0;0.0;0.0;140;127;69;24;50;20;103;0;252;170;101;0;;20;3.0;13.73;;;;3.5;0.0;345;63;2.44
225.12;845;24;24;1.0;4.81;1;1;123;241;64;42;0;0;0;0.0;0.0;140;127;69;56;51;19;103;0;249;170;101;0;;19;3.0;13.73;;;;3.4;0.0;345;63;2.44
225.34;871;24;24;1.0;4.73;1;1;123;241;64;42;0;0;0;0.0;0.0;140;127;69;24;51;19;103;0;249;170;100;0;;19;3.0;13.73;;;;3.4;0.0;345;63;2.41
225.77;807;25;25;1.0;5.0;1;1;123;241;64;42;0;0;0;0.0;0.0;140;127;69;56;51;19;104;0;252;169;100;0;;19;3.12;13.73;;;;3.4;0.0;345;63;2.52
226.15;820;24;24;1.0;4.87;1;1;123;241;64;42;0;0;0;0.0;0.0;140;127;69;8;51;19;104;0;251;169;100;0;;19;3.0;13.73;;;;3.3;0.0;345;63;2.47
226.59;845;24;24;1.0;4.76;1;1;123;241;64;42;0;0;0;0.0;0.0;140;127;69;56;51;19;103;0;251;170;100;0;;19;3.0;13.73;;;;3.4;0.0;345;63;2.42
226.96;832;24;24;1.0;4.82;1;1;123;241;64;42;0;0;0;0.0;0.0;140;127;69;56;51;19;104;0;251;169;100;0;;19;3.0;13.73;;;;3.3;0.0;345;63;2.45
227.4;768;25;25;1.0;5.06;1;1;123;241;64;42;0;0;0;0.0;0.0;140;127;69;8;51;19;103;0;251;170;100;0;;19;3.12;13.73;;;;3.2;0.0;345;63;2.54
227.77;845;23;23;1.0;4.73;1;1;123;241;64;42;0;0;0;0.0;0.0;140;127;69;40;51;19;105;0;251;168;100;0;;19;2.88;13.73;;;;3.3;0.0;345;63;2.42
228.21;820;24;24;1.0;4.86;1;1;123;241;64;42;0;0;0;0.0;0.0;140;127;69;56;51;19;103;0;251;170;100;0;;19;3.0;13.73;;;;3.3;0.0;345;63;2.46
