Время, с;Обороты;Нагрузка (ось карт);Наполнение мгновенное;Дроссель открытие;Впрыск, мс;Мёртвое время форсунки;Обогащение ускорения;УОЗ сырьё;УОЗ из карты;Поправка угла по детонации, °;Давление, кПа;Расход (прослойка);VE (ДАД);Ktps (ДАД);Коррекция по лямбде;Живая карта;Состояние указателя;УОЗ, градусы;Нагрузка TP;Газ, %;Впрыск расчётный, мс;Загрузка форсунок, %;K форсунок;КМ (ДАД);AFR цель;AFR факт (ШДК);Поправка VE (факт/цель);ФЛАГ Отсечка;ФЛАГ Впрыск разрешён;ФЛАГ Замкнутый цикл;ФЛАГ Крэнк;ФЛАГ Нейтраль;ФЛАГ Холостой ход;ФЛАГ Стартер;ФЛАГ Неисправность TPS;ФЛАГ $0053.08 гейт наката;ФЛАГ $0053.40 гейт наката;ФЛАГ $0053.80 не разобран;АЦП Расходомер/ДАД;АЦП Дроссель;АЦП Напряжение борта;АЦП Температура ОЖ;АЦП Лямбда;АЦП канал 9 (свободный)
1244.19;1063;25;25;1;5.18;89;0;50;20;0;53;6;0.48;1.0;1.0;0;0;20;3.12;0.6;2.52;4.6;345;128;14.7;13.01;0.885;0;1;0;0;0;1;0;0;0;1;0;271;42;162;75;0;39
1244.59;948;27;27;1;5.5;90;0;50;20;0;55;6;0.5;1.0;1.0;0;0;20;3.38;0.6;2.65;4.3;345;128;14.47;13.01;0.899;0;1;0;0;0;1;0;0;0;1;0;291;42;160;76;0;82
1244.78;1050;31;31;1;6.1;88;0;50;20;0;56;7;0.55;1.0;1.0;0;0;20;3.88;0.6;2.88;5.3;345;128;14.7;14.31;0.973;0;1;0;0;0;1;0;0;0;1;0;297;42;163;76;0;83
1245.19;1063;30;30;1;6.07;90;0;50;20;0;56;7;0.55;1.0;1.0;0;0;20;3.75;0.6;2.88;5.4;345;128;14.7;14.31;0.973;0;1;0;0;0;1;0;0;0;1;0;298;42;161;76;0;83
1245.59;1089;34;34;3;6.62;90;0;38;38;0;60;8;0.56;1.0;1.0;0;0;32;4.25;1.7;3.1;6.0;345;128;14.7;14.31;0.973;0;1;0;0;0;0;0;0;0;1;0;322;46;160;76;0;85
1246.0;1268;42;42;6;7.88;89;0;32;38;0;68;12;0.62;1.0;1.0;0;0;38;5.25;3.5;3.6;8.3;345;128;14.7;16.42;1.117;0;1;0;0;0;0;0;0;0;1;0;380;52;162;76;0;90
1246.39;1537;44;44;13;8.15;90;0;30;40;0;68;15;0.65;1.0;1.0;0;0;40;5.5;7.6;3.71;10.4;345;128;14.7;16.42;1.117;0;1;0;0;0;0;0;0;0;1;0;385;66;160;76;0;91
1246.8;1755;55;55;15;9.86;89;0;32;38;0;77;22;0.7;1.0;1.0;0;0;38;6.88;8.7;4.39;14.4;345;128;14.7;17.42;1.185;0;1;0;0;0;0;0;0;0;1;0;452;70;162;75;0;105
1247.2;1883;51;51;15;9.16;89;0;28;42;0;75;21;0.69;1.0;1.0;0;0;42;6.38;8.7;4.11;14.4;345;128;14.82;17.42;1.175;0;1;0;0;0;0;0;0;0;1;0;440;70;162;76;0;104
1247.6;1831;51;51;15;9.32;90;0;28;42;0;75;21;0.69;1.0;1.0;0;0;42;6.38;8.7;4.18;14.2;345;128;14.7;17.42;1.185;0;1;0;0;0;0;0;0;0;1;0;439;70;161;75;0;91
1248.0;1767;51;51;15;9.27;90;0;28;42;0;75;21;0.69;1.0;1.0;0;0;42;6.38;8.7;4.16;13.7;345;128;14.7;16.32;1.11;0;1;0;0;0;0;0;0;0;1;0;437;70;161;75;0;102
1248.41;1729;49;49;15;8.92;90;0;26;43;0;73;20;0.67;1.0;1.0;0;0;44;6.12;8.7;4.02;12.9;345;128;14.7;16.32;1.11;0;1;0;0;0;0;0;0;0;1;0;420;70;160;75;0;101
1248.8;1703;44;44;12;8.15;90;0;27;43;0;67;17;0.66;1.0;1.0;0;0;43;5.5;7.0;3.71;11.6;345;128;14.7;13.61;0.926;0;1;0;0;0;0;0;0;0;1;0;377;64;160;75;0;90
1249.22;1165;17;17;1;3.87;90;0;44;20;0;48;4;0.38;1.0;1.0;0;0;26;2.12;0.6;2.0;3.8;345;128;14.7;13.61;0.926;0;1;0;0;0;1;0;0;0;1;0;238;42;160;75;0;73
1249.62;999;21;21;1;4.51;91;0;50;20;0;51;4;0.42;1.0;1.0;0;0;20;2.62;0.6;2.26;3.8;345;128;14.7;13.61;0.926;0;1;0;0;0;1;0;0;0;1;0;256;42;159;75;0;76
1250.0;986;21;21;1;4.55;90;0;50;20;0;51;5;0.42;1.0;1.0;0;0;20;2.62;0.6;2.27;3.7;345;128;14.7;15.21;1.035;0;1;0;0;0;1;0;0;0;1;0;255;42;160;75;0;76
1250.41;1037;23;23;1;4.8;90;0;50;20;0;52;5;0.45;1.0;1.0;0;0;20;2.88;0.6;2.37;4.1;345;128;14.7;15.21;1.035;0;1;0;0;0;1;0;0;0;1;0;263;42;160;75;0;77
1250.8;986;23;23;1;4.9;90;0;50;20;0;53;5;0.46;1.0;1.0;0;0;20;2.88;0.6;2.41;4.0;345;128;14.47;14.01;0.968;0;1;0;0;0;1;0;0;0;1;0;269;42;161;75;0;77
1251.01;832;23;23;1;4.81;89;0;50;20;0;53;4;0.44;1.0;1.0;0;0;20;2.88;0.6;2.37;3.3;345;128;14.47;14.01;0.968;0;1;0;0;0;1;0;0;0;1;0;273;42;162;75;0;81
1251.41;832;22;22;1;4.8;90;0;50;20;0;53;4;0.44;1.0;1.0;0;0;20;2.75;0.6;2.37;3.3;345;128;14.7;14.01;0.953;0;1;0;0;0;1;0;0;0;1;0;275;42;161;75;0;81
1251.81;781;24;24;1;5.05;88;0;50;20;0;54;4;0.47;1.0;1.0;0;0;20;3.0;0.6;2.46;3.3;345;128;14.47;13.91;0.961;0;1;0;0;0;1;0;0;0;1;0;278;42;163;75;0;81
1252.22;807;26;26;1;5.38;89;0;50;20;0;55;4;0.48;1.0;1.0;0;0;20;3.25;0.6;2.6;3.6;345;128;14.47;13.91;0.961;0;1;0;0;0;1;0;0;0;1;0;290;42;162;75;0;82
1252.63;896;30;30;1;5.95;88;0;50;20;0;57;6;0.52;1.0;1.0;0;0;20;3.75;0.6;2.82;4.4;345;128;14.47;13.91;0.961;0;1;0;0;0;1;0;0;0;1;0;304;42;163;76;0;84
1253.02;973;27;27;1;5.47;90;0;50;20;0;55;5;0.5;1.0;1.0;0;0;20;3.38;0.6;2.64;4.4;345;128;14.47;14.11;0.975;0;1;0;0;0;1;0;0;0;1;0;285;42;161;76;0;81
1253.42;1037;21;21;1;4.53;89;0;50;20;0;51;5;0.43;1.0;1.0;0;0;20;2.62;0.6;2.26;3.9;345;128;14.7;14.11;0.96;0;1;0;0;0;1;0;0;0;1;0;257;42;162;76;0;76
1253.82;1089;20;20;1;4.26;87;0;50;20;0;50;4;0.41;1.0;1.0;0;0;20;2.5;0.6;2.14;3.9;345;128;14.7;12.91;0.878;0;1;0;0;0;1;0;0;0;1;0;250;42;164;76;0;73
1254.24;1255;47;47;10;8.62;88;0;33;35;0;72;13;0.63;1.0;1.0;0;0;37;5.88;5.8;3.89;9.0;345;128;14.7;12.91;0.878;0;1;0;0;0;0;0;0;0;1;0;413;60;163;76;0;101
1254.63;1447;35;35;5;6.68;87;0;26;43;0;58;11;0.6;1.0;1.0;0;0;44;4.38;2.9;3.11;8.1;345;128;14.7;12.91;0.878;0;1;0;0;0;0;0;0;0;1;0;315;50;164;76;0;84
1255.04;1550;35;35;5;6.61;87;0;25;44;0;58;11;0.6;1.0;1.0;0;0;45;4.38;2.9;3.08;8.5;345;128;14.7;14.31;0.973;0;1;0;0;0;0;0;0;0;1;0;308;50;163;76;0;84
1255.43;1550;30;30;4;6.0;88;0;24;46;0;55;10;0.55;1.0;1.0;0;0;46;3.75;2.3;2.84;7.8;345;128;14.7;14.31;0.973;0;1;0;0;0;0;0;0;0;1;0;288;49;163;76;0;82
1255.85;1716;30;30;5;5.95;88;0;23;46;0;55;11;0.56;1.0;1.0;0;0;47;3.75;2.9;2.82;8.5;345;128;14.7;13.71;0.933;0;1;0;0;0;0;0;0;0;1;0;288;50;163;76;0;82
1256.25;1434;33;33;5;6.4;88;0;26;45;0;56;11;0.59;1.0;1.0;0;0;44;4.12;2.9;3.0;7.6;345;128;14.7;13.71;0.933;0;1;0;0;0;0;0;0;0;1;0;299;50;163;76;0;83
1256.64;1345;35;35;4;6.71;89;0;29;42;0;58;10;0.59;1.0;1.0;0;0;41;4.38;2.3;3.13;7.5;345;128;14.7;13.71;0.933;0;1;0;0;0;0;0;0;0;1;0;315;49;162;76;0;85
1257.05;1370;35;35;4;6.76;89;0;27;43;0;59;11;0.59;1.0;1.0;0;0;43;4.38;2.3;3.15;7.7;345;128;14.7;13.31;0.905;0;1;0;0;0;0;0;0;0;1;0;317;49;162;76;0;85
1257.23;1332;34;34;4;6.58;89;0;29;41;0;58;10;0.59;1.0;1.0;0;0;41;4.25;2.3;3.08;7.3;345;128;14.7;13.31;0.905;0;1;0;0;0;0;0;0;0;1;0;313;49;162;75;0;84
1257.64;1268;34;34;2;6.51;89;0;30;42;0;57;9;0.59;1.0;1.0;0;0;40;4.25;1.2;3.05;6.9;345;128;14.7;13.31;0.905;0;1;0;0;0;0;0;0;0;1;0;305;44;162;76;0;84
1258.04;1089;27;27;1;5.42;90;0;50;20;0;54;6;0.5;1.0;1.0;0;0;20;3.38;0.6;2.62;4.9;345;128;14.7;12.31;0.837;0;1;0;0;0;1;0;0;0;1;0;281;42;161;76;0;82
1258.44;1089;28;28;1;5.6;88;0;50;20;0;55;6;0.52;1.0;1.0;0;0;20;3.5;0.6;2.68;5.1;345;128;14.7;12.31;0.837;0;1;0;0;0;1;0;0;0;1;0;286;42;163;75;0;82
1258.85;1089;28;28;1;5.62;88;0;50;20;0;54;7;0.5;1.0;1.0;0;0;20;3.5;0.6;2.69;5.1;345;128;14.7;13.91;0.946;0;1;0;0;0;1;0;0;0;1;0;283;42;163;75;0;82
1259.25;1050;25;25;1;5.2;88;0;50;20;0;53;6;0.48;1.0;1.0;0;0;20;3.12;0.6;2.52;4.5;345;128;14.7;13.91;0.946;0;1;0;0;0;1;0;0;0;1;0;275;42;163;75;0;81
1259.66;1153;26;26;1;5.25;88;0;50;20;0;53;6;0.49;1.0;1.0;0;0;20;3.25;0.6;2.54;5.0;345;128;14.7;13.91;0.946;0;1;0;0;0;1;0;0;0;1;0;274;42;163;75;0;81
1260.06;1089;26;26;1;5.23;89;0;50;20;0;53;6;0.48;1.0;1.0;0;0;20;3.25;0.6;2.54;4.7;345;128;14.7;12.71;0.865;0;1;0;0;0;1;0;0;0;1;0;269;42;162;75;0;81
1260.46;1012;23;23;1;4.76;87;0;50;20;0;52;5;0.45;1.0;1.0;0;0;20;2.88;0.6;2.34;4.0;345;128;14.47;12.71;0.878;0;1;0;0;0;1;0;0;0;1;0;262;42;164;75;0;77
1260.87;1050;26;26;1;5.38;89;0;50;20;0;54;6;0.5;1.0;1.0;0;0;20;3.25;0.6;2.6;4.7;345;128;14.7;13.41;0.912;0;1;0;0;0;1;0;0;0;1;0;278;42;162;75;0;77
1261.25;1165;32;32;1;6.21;87;0;50;20;0;56;8;0.56;1.0;1.0;0;0;20;4.0;0.6;2.92;6.0;345;128;14.7;13.41;0.912;0;1;0;0;0;1;0;0;0;1;0;296;43;164;75;0;83
1261.67;1178;37;37;6;7.0;90;0;31;40;0;61;10;0.59;1.0;1.0;0;0;39;4.62;3.5;3.25;6.9;345;128;14.7;13.41;0.912;0;1;0;0;0;0;0;0;0;1;0;331;53;161;75;0;50
1262.07;1498;50;50;12;9.02;88;0;31;39;0;74;17;0.66;1.0;1.0;0;0;39;6.25;7.0;4.05;11.3;345;128;14.7;16.92;1.151;0;1;0;0;0;0;0;0;0;1;0;434;65;163;75;0;102
1262.47;1780;50;50;13;9.02;88;0;28;42;0;74;20;0.68;1.0;1.0;0;0;42;6.25;7.6;4.05;13.4;345;128;14.7;16.92;1.151;0;1;0;0;0;0;0;0;0;1;0;435;67;163;75;0;102
1262.86;1665;45;45;13;8.36;87;0;25;45;0;70;17;0.66;1.0;1.0;0;0;45;5.62;7.6;3.78;11.6;345;128;14.7;17.21;1.171;0;1;0;0;0;0;0;0;0;1;0;403;67;164;75;0;106
1263.28;1819;47;47;13;8.57;88;0;26;44;0;71;18;0.66;1.0;1.0;0;0;44;5.88;7.6;3.87;13.0;345;128;14.7;17.21;1.171;0;1;0;0;0;0;0;0;0;1;0;407;67;163;75;0;42
1263.48;1652;42;42;8;7.78;89;0;27;43;0;64;16;0.66;1.0;1.0;0;0;43;5.25;4.7;3.56;10.7;345;128;14.7;17.21;1.171;0;1;0;0;0;0;0;0;0;1;0;355;56;162;75;0;89
1263.87;1511;35;35;6;6.7;90;0;27;43;0;59;12;0.61;1.0;1.0;0;0;43;4.38;3.5;3.13;8.4;345;128;14.7;13.01;0.885;0;1;0;0;0;0;0;0;0;1;0;319;52;161;75;0;85
1264.27;1434;22;22;1;4.76;91;0;41;20;0;51;7;0.46;1.0;1.0;0;0;29;2.75;0.6;2.36;5.7;345;128;14.7;13.01;0.885;0;1;0;0;0;1;0;0;0;1;0;257;42;159;75;0;76
1264.68;1370;24;24;2;4.92;90;0;50;42;0;51;7;0.46;1.0;1.0;0;0;20;3.0;1.2;2.42;5.6;345;128;14.7;13.01;0.885;0;1;0;0;0;0;0;0;0;1;0;252;44;160;74;0;76
1265.07;1345;19;19;1;4.2;90;0;50;20;0;49;6;0.41;1.0;1.0;0;0;20;2.38;0.6;2.13;4.7;345;128;14.7;14.01;0.953;0;1;0;0;0;1;0;0;0;1;0;245;42;160;75;0;75
1265.47;1332;20;20;1;4.3;90;0;50;20;0;49;6;0.41;1.0;1.0;0;0;20;2.5;0.6;2.17;4.8;345;128;14.7;14.01;0.953;0;1;0;0;0;1;0;0;0;1;0;245;42;161;75;0;75
1265.88;1281;19;19;1;4.15;90;0;50;20;0;48;5;0.39;1.0;1.0;0;0;20;2.38;0.6;2.11;4.4;345;128;14.7;16.51;1.123;0;1;0;0;0;1;0;0;0;1;0;239;42;159;75;0;74
1266.28;1319;19;19;1;4.11;89;0;50;20;0;48;5;0.39;1.0;1.0;0;0;20;2.38;0.6;2.09;4.5;345;128;14.7;16.51;1.123;0;1;0;0;0;1;0;0;0;1;0;236;42;163;75;0;73
1266.68;1447;20;20;2;4.32;90;0;35;20;0;49;6;0.41;1.0;1.0;0;0;35;2.5;1.2;2.18;5.2;345;128;14.7;16.51;1.123;0;1;0;0;0;1;0;0;0;1;0;243;44;161;74;0;75
1267.09;1370;20;20;1;4.22;88;0;50;20;0;49;6;0.41;1.0;1.0;0;0;20;2.5;0.6;2.13;4.8;345;128;14.7;13.81;0.939;0;1;0;0;0;1;0;0;0;1;0;242;42;163;74;0;75
1267.5;1434;20;20;1;4.27;88;0;50;20;0;49;6;0.41;1.0;1.0;0;0;20;2.5;0.6;2.15;5.1;345;128;14.7;13.81;0.939;0;1;0;0;0;1;0;0;0;1;0;245;42;163;74;0;75
1267.9;1486;21;21;1;4.51;89;0;50;20;0;50;7;0.44;1.0;1.0;0;0;20;2.62;0.6;2.25;5.6;345;128;14.7;14.31;0.973;0;1;0;0;0;1;0;0;0;1;0;248;42;161;74;0;76
1268.3;1422;19;19;3;4.05;88;0;42;20;0;48;6;0.39;1.0;1.0;0;0;28;2.38;1.7;2.06;4.8;345;128;14.7;14.31;0.973;0;1;0;0;0;0;0;0;0;1;0;239;47;163;74;0;70
1268.71;1767;17;17;1;3.82;90;0;51;20;0;46;6;0.38;1.0;1.0;0;0;19;2.12;0.6;1.98;5.6;345;128;14.7;24.52;1.668;0;1;0;0;0;1;0;0;0;1;0;223;42;161;74;0;74
1269.1;1562;18;18;2;4.01;89;0;43;37;0;48;6;0.39;1.0;1.0;0;0;27;2.25;1.2;2.05;5.2;345;128;14.7;24.52;1.668;0;1;0;0;0;0;0;0;0;1;0;238;45;164;74;0;74
1269.5;1831;18;18;4;3.97;90;0;45;20;0;47;7;0.38;1.0;1.0;0;0;25;2.25;2.3;2.04;6.1;345;128;14.7;24.52;1.668;0;1;0;0;0;0;0;0;0;1;0;224;48;161;74;0;83
1269.7;1870;17;17;1;3.73;87;0;32;38;0;45;7;0.37;1.0;1.0;0;0;38;2.12;0.6;1.93;5.8;345;128;14.82;24.52;1.655;0;1;0;0;0;1;0;0;0;1;0;214;43;164;74;0;73
1270.12;1998;16;16;23;8.21;89;181;34;36;0;45;7;0.37;1.0;1.0;0;0;36;2.0;13.4;3.73;13.7;345;128;14.82;14.21;0.959;0;1;0;0;0;0;0;0;0;1;0;210;86;162;74;0;74
1270.51;2024;15;15;18;3.47;88;0;30;40;0;43;7;0.35;1.0;1.0;0;0;40;1.88;10.5;1.83;5.9;345;128;14.82;14.21;0.959;0;1;0;0;0;0;0;0;0;1;0;199;76;163;74;0;56
1270.92;2088;15;15;16;3.51;89;0;31;39;0;43;7;0.35;1.0;1.0;0;0;39;1.88;9.3;1.85;6.1;345;128;14.82;14.21;0.959;0;1;0;0;0;0;0;0;0;1;0;199;72;162;74;0;56
1271.32;2049;15;15;32;3.52;90;0;32;39;0;43;7;0.35;1.0;1.0;0;0;38;1.88;18.6;1.86;6.0;345;128;14.82;14.21;0.959;0;1;0;0;0;0;0;0;0;1;0;199;104;161;74;0;57
1271.71;2024;15;15;26;3.47;90;0;30;40;0;43;6;0.35;1.0;1.0;0;0;40;1.88;15.1;1.84;5.9;345;128;14.82;14.21;0.959;0;1;0;0;0;0;0;0;0;1;0;198;93;161;74;0;70
1272.12;1921;15;15;4;3.57;90;0;32;38;0;44;7;0.36;1.0;1.0;0;0;38;1.88;2.3;1.88;5.7;345;128;14.82;14.81;0.999;0;1;0;0;0;0;0;0;0;1;0;201;48;161;74;0;37
1272.52;2049;15;15;10;3.47;90;0;29;41;0;43;7;0.35;1.0;1.0;0;0;41;1.88;5.8;1.84;5.9;345;128;14.82;14.81;0.999;0;1;0;0;0;0;0;0;0;1;0;195;61;161;74;0;54
1272.92;2049;15;15;34;3.47;90;0;29;40;0;43;7;0.35;1.0;1.0;0;0;41;1.88;19.8;1.84;5.9;345;128;14.82;11.31;0.763;0;1;0;0;0;0;0;0;0;1;0;194;108;161;74;0;53
1273.32;1972;15;15;17;3.47;90;0;29;41;0;43;7;0.35;1.0;1.0;0;0;41;1.88;9.9;1.84;5.7;345;128;14.82;11.31;0.763;0;1;0;0;0;0;0;0;0;1;0;195;74;161;74;0;53
1273.72;1985;15;15;15;3.47;90;0;29;41;0;43;6;0.35;1.0;1.0;0;0;41;1.88;8.7;1.84;5.7;345;128;14.82;11.41;0.77;0;1;0;0;0;0;0;0;0;1;0;194;71;161;74;0;70
1274.11;2100;14;14;39;3.4;90;0;29;41;0;42;6;0.34;1.0;1.0;0;0;41;1.75;22.7;1.81;6.0;345;128;14.82;11.41;0.77;0;1;0;0;0;0;0;0;0;1;0;190;118;161;74;0;54
1274.52;1972;14;14;2;3.3;90;0;31;39;0;42;6;0.34;1.0;1.0;0;0;39;1.75;1.2;1.77;5.4;345;128;14.82;11.41;0.77;0;1;0;0;0;0;0;0;0;1;0;190;45;161;76;0;54
1274.91;1947;15;15;10;8.01;91;181;35;41;0;43;6;0.35;1.0;1.0;0;0;35;1.88;5.8;3.66;13.0;345;128;14.82;12.71;0.858;0;1;0;0;0;0;0;0;0;1;0;196;61;161;75;0;57
1275.33;2139;14;14;9;7.87;90;181;29;41;0;42;6;0.34;1.0;1.0;0;0;41;1.75;5.2;3.6;14.0;345;128;14.82;12.71;0.858;0;1;0;0;0;0;0;0;0;1;0;188;58;160;74;0;70
1275.52;1972;15;15;19;3.45;90;0;29;40;0;43;6;0.35;1.0;1.0;0;0;41;1.88;11.0;1.83;5.7;345;128;14.82;12.71;0.858;0;1;0;0;0;0;0;0;0;1;0;193;78;161;74;0;54
1275.92;1857;15;15;3;3.41;89;0;35;22;0;43;6;0.35;1.0;1.0;0;0;35;1.88;1.7;1.81;5.3;345;128;14.82;12.31;0.831;0;1;0;0;0;0;0;0;0;1;0;196;47;161;74;0;56
1276.33;1422;18;18;3;4.03;89;0;33;37;0;48;5;0.39;1.0;1.0;0;0;37;2.25;1.7;2.06;4.8;345;128;14.7;12.31;0.837;0;1;0;0;0;0;0;0;0;1;0;237;46;162;75;0;74
1276.73;1434;18;18;1;3.96;89;0;32;38;0;48;6;0.39;1.0;1.0;0;0;38;2.25;0.6;2.03;4.7;345;128;14.7;15.41;1.048;0;1;0;0;0;1;0;0;0;1;0;234;43;162;76;0;74
1277.12;1422;18;18;19;8.53;89;181;33;38;0;48;6;0.39;1.0;1.0;0;0;37;2.25;11.0;3.86;10.1;345;128;14.7;15.41;1.048;0;1;0;0;0;0;0;0;0;1;0;236;78;162;75;0;75
1277.55;1396;18;18;4;4.03;89;0;44;39;0;48;6;0.39;1.0;1.0;0;0;26;2.25;2.3;2.06;4.7;345;128;14.7;15.41;1.048;0;1;0;0;0;0;0;0;0;1;0;237;48;162;75;0;74
1277.95;1473;20;20;30;4.32;90;0;31;40;0;49;6;0.41;1.0;1.0;0;0;39;2.5;17.4;2.18;5.3;345;128;14.7;12.81;0.871;0;1;0;0;0;0;0;0;0;1;0;244;100;163;75;0;75
1278.33;1473;20;20;2;4.22;88;0;31;39;0;49;6;0.41;1.0;1.0;0;0;39;2.5;1.2;2.13;5.2;345;128;14.7;12.81;0.871;0;1;0;0;0;0;0;0;0;1;0;247;44;163;75;0;76
1278.74;1447;20;20;2;4.31;89;0;31;20;0;49;6;0.41;1.0;1.0;0;0;39;2.5;1.2;2.17;5.2;345;128;14.7;11.11;0.756;0;1;0;0;0;1;0;0;0;1;0;244;45;160;75;0;76
1279.16;1383;24;24;8;9.37;88;181;30;42;0;51;7;0.46;1.0;1.0;0;0;40;3.0;4.7;4.19;10.8;345;128;14.7;11.11;0.756;0;1;0;0;0;0;0;0;0;1;0;256;57;163;75;0;76
1279.55;1370;22;22;21;4.53;89;0;30;40;0;50;7;0.44;1.0;1.0;0;0;40;2.75;12.2;2.26;5.2;345;128;14.7;11.11;0.756;0;1;0;0;0;0;0;0;0;1;0;250;83;162;75;0;76
1279.96;1486;20;20;15;4.3;88;0;31;39;0;49;6;0.41;1.0;1.0;0;0;39;2.5;8.7;2.16;5.3;345;128;14.7;12.41;0.844;0;1;0;0;0;0;0;0;0;1;0;246;71;164;75;0;76
1280.36;1370;21;21;18;4.52;88;0;29;41;0;50;6;0.44;1.0;1.0;0;0;41;2.62;10.5;2.25;5.2;345;128;14.7;12.41;0.844;0;1;0;0;0;0;0;0;0;1;0;251;77;163;75;0;75
1280.76;1319;22;22;7;9.07;88;181;30;40;0;50;6;0.44;1.0;1.0;0;0;40;2.75;4.1;4.07;10.0;345;128;14.7;12.71;0.865;0;1;0;0;0;0;0;0;0;1;0;249;55;163;76;0;75
1281.16;1281;24;24;2;4.86;87;0;32;20;0;51;7;0.46;1.0;1.0;0;0;38;3.0;1.2;2.38;5.2;345;128;14.7;12.71;0.865;0;1;0;0;0;1;0;0;0;1;0;259;44;164;76;0;76
1281.57;1306;23;23;10;4.82;88;0;29;41;0;51;7;0.46;1.0;1.0;0;0;41;2.88;5.8;2.37;5.2;345;128;14.7;12.71;0.865;0;1;0;0;0;0;0;0;0;1;0;258;61;163;76;0;76
1281.77;1281;23;23;13;9.32;88;181;29;40;0;51;7;0.46;1.0;1.0;0;0;41;2.88;7.6;4.17;9.9;345;128;14.7;11.41;0.776;0;1;0;0;0;0;0;0;0;1;0;259;66;163;75;0;76
1282.17;1370;25;25;13;5.05;88;0;30;40;0;52;7;0.48;1.0;1.0;0;0;40;3.12;7.6;2.46;5.8;345;128;14.7;11.41;0.776;0;1;0;0;0;0;0;0;0;1;0;264;66;163;75;0;77
1282.56;1255;25;25;3;5.05;88;0;32;20;0;52;7;0.48;1.0;1.0;0;0;38;3.12;1.7;2.46;5.3;345;128;14.7;11.41;0.776;0;1;0;0;0;0;0;0;0;1;0;260;47;163;75;0;38
1282.96;1370;25;25;2;5.07;90;0;29;20;0;52;7;0.48;1.0;1.0;0;0;41;3.12;1.2;2.48;5.8;345;128;14.7;11.31;0.769;0;1;0;0;0;1;0;0;0;1;0;265;45;161;75;0;88
1283.38;1268;25;25;27;5.02;88;0;28;41;0;52;7;0.48;1.0;1.0;0;0;42;3.12;15.7;2.45;5.3;345;128;14.7;11.31;0.769;0;1;0;0;0;0;0;0;0;1;0;264;95;163;75;0;77
1283.76;1306;25;25;22;5.13;89;0;29;41;0;52;7;0.48;1.0;1.0;0;0;41;3.12;12.8;2.5;5.6;345;128;14.7;11.61;0.79;0;1;0;0;0;0;0;0;0;1;0;267;84;162;74;0;77
1284.18;1345;25;25;20;5.05;88;0;29;41;0;52;7;0.48;1.0;1.0;0;0;41;3.12;11.6;2.46;5.7;345;128;14.7;11.61;0.79;0;1;0;0;0;0;0;0;0;1;0;267;81;163;75;0;38
1284.57;1255;25;25;27;5.07;88;0;28;41;0;52;7;0.48;1.0;1.0;0;0;42;3.12;15.7;2.47;5.3;345;128;14.7;11.61;0.79;0;1;0;0;0;0;0;0;0;1;0;266;95;163;75;0;77
1284.98;1255;25;25;13;5.02;88;0;29;41;0;52;7;0.48;1.0;1.0;0;0;41;3.12;7.6;2.45;5.3;345;128;14.7;12.21;0.831;0;1;0;0;0;0;0;0;0;1;0;264;66;163;75;0;77
1285.37;1268;25;25;1;5.02;88;0;30;20;0;52;7;0.48;1.0;1.0;0;0;40;3.12;0.6;2.45;5.3;345;128;14.7;12.21;0.831;0;1;0;0;0;1;0;0;0;1;0;266;42;163;75;0;77
1285.79;1229;26;26;13;5.22;88;0;29;41;0;53;7;0.51;1.0;1.0;0;0;41;3.25;7.6;2.53;5.3;345;128;14.7;12.91;0.878;0;1;0;0;0;0;0;0;0;1;0;268;66;163;74;0;77
1286.19;1204;26;26;14;5.13;87;0;29;41;0;53;7;0.5;1.0;1.0;0;0;41;3.25;8.1;2.49;5.1;345;128;14.7;12.91;0.878;0;1;0;0;0;0;0;0;0;1;0;270;69;164;74;0;77
1286.59;1178;26;26;17;5.18;87;0;29;41;0;53;7;0.49;1.0;1.0;0;0;41;3.25;9.9;2.51;5.1;345;128;14.7;12.91;0.878;0;1;0;0;0;0;0;0;0;1;0;272;74;164;74;0;74
1286.98;1229;28;28;23;5.58;87;0;29;41;0;54;8;0.53;1.0;1.0;0;0;41;3.5;13.4;2.67;5.7;345;128;14.7;12.71;0.865;0;1;0;0;0;0;0;0;0;1;0;278;86;164;74;0;81
1287.39;1281;26;26;8;9.77;88;181;27;39;0;53;7;0.51;1.0;1.0;0;0;43;3.25;4.7;4.35;10.4;345;128;14.7;12.71;0.865;0;1;0;0;0;0;0;0;0;1;0;273;56;163;75;0;77
1287.6;1165;28;28;1;5.47;88;0;29;20;0;54;7;0.52;1.0;1.0;0;0;41;3.5;0.6;2.63;5.3;345;128;14.7;12.71;0.865;0;1;0;0;0;1;0;0;0;1;0;276;42;163;74;0;81
1287.98;1204;27;27;1;5.41;87;0;28;20;0;54;7;0.52;1.0;1.0;0;0;42;3.38;0.6;2.6;5.4;345;128;14.7;13.61;0.926;0;1;0;0;0;1;0;0;0;1;0;281;42;164;75;0;82
1288.39;1255;30;30;6;5.82;88;0;29;42;0;55;8;0.55;1.0;1.0;0;0;41;3.75;3.5;2.77;6.1;345;128;14.7;13.61;0.926;0;1;0;0;0;0;0;0;0;1;0;287;52;163;74;0;75
1288.8;1165;28;28;23;5.47;88;0;31;42;0;54;7;0.52;1.0;1.0;0;0;39;3.5;13.4;2.63;5.3;345;128;14.7;12.11;0.824;0;1;0;0;0;0;0;0;0;1;0;279;86;163;75;0;82
