Время, с;Обороты;Нагрузка (ось карт);Наполнение мгновенное;Дроссель открытие;Впрыск, мс;Мёртвое время форсунки;Обогащение ускорения;УОЗ сырьё;УОЗ из карты;Поправка угла по детонации, °;Давление, кПа;Расход (прослойка);VE (ДАД);Ktps (ДАД);Коррекция по лямбде;Живая карта;Состояние указателя;Индекс температурных таблиц;РХХ / контур холостого;УОЗ, градусы;Нагрузка TP;Газ, %;Впрыск расчётный, мс;Загрузка форсунок, %;K форсунок;КМ (ДАД);AFR цель;AFR факт (ШДК);AFR возраст, с;Поправка VE (факт/цель);ФЛАГ Отсечка;ФЛАГ Впрыск разрешён;ФЛАГ Замкнутый цикл;ФЛАГ Крэнк;ФЛАГ Нейтраль;ФЛАГ Холостой ход;ФЛАГ Стартер;ФЛАГ Неисправность TPS;ФЛАГ $0053.08 гейт наката;ФЛАГ $0053.40 гейт наката;ФЛАГ $0053.80 не разобран;АЦП Расходомер/ДАД;АЦП Дроссель;АЦП Напряжение борта;АЦП Температура ОЖ;АЦП Лямбда;АЦП канал 9 (свободный)
207.45;1140;19;19;0;2.97;64;0;34;36;0;47;5;0.41;1.0;1.0;0;0;119;0;36;2.38;0.0;1.51;2.8;345;128;14.7;12.6;0.08;0.857;0;1;0;0;1;1;0;0;0;1;0;302;;174;147;14;83
207.85;1140;19;19;0;2.97;64;0;36;34;0;47;5;0.41;1.0;1.0;0;0;120;0;34;2.38;0.0;1.51;2.8;345;128;14.7;12.8;0.01;0.871;0;1;0;0;1;1;0;0;0;1;0;303;;174;147;14;76
208.25;1153;19;19;0;2.97;64;0;36;34;0;47;5;0.41;1.0;1.0;0;0;120;0;34;2.38;0.0;1.51;2.9;345;128;14.7;13.4;0.09;0.912;0;1;0;0;1;1;0;0;0;1;0;305;;174;146;14;84
208.65;1165;19;19;0;2.98;65;0;36;34;0;47;5;0.41;1.0;1.0;0;0;120;0;34;2.38;0.0;1.52;2.9;345;128;14.7;13.3;0.01;0.905;0;1;0;0;1;1;0;0;0;1;0;306;;173;146;14;84
209.06;1165;19;19;0;2.95;64;0;36;34;0;47;4;0.41;1.0;1.0;0;0;120;0;34;2.38;0.0;1.5;2.9;345;128;14.7;14.0;0.0;0.952;0;1;0;0;1;1;0;0;0;1;0;303;;174;146;14;83
209.46;1140;19;19;0;2.92;64;0;36;34;0;47;4;0.41;1.0;1.0;0;0;120;0;34;2.38;0.0;1.49;2.8;345;128;14.7;14.4;0.08;0.98;0;1;0;0;1;1;0;0;0;1;0;302;;174;146;14;83
209.86;1114;18;18;0;2.87;64;0;36;34;0;46;4;0.4;1.0;1.0;0;0;120;0;34;2.25;0.0;1.47;2.7;345;128;14.7;13.8;0.01;0.939;0;1;0;0;1;1;0;0;0;1;0;301;;174;146;14;82
210.26;1101;19;19;0;2.95;64;0;36;34;0;47;4;0.41;1.0;1.0;0;0;120;0;34;2.38;0.0;1.5;2.7;345;128;14.7;13.4;0.1;0.912;0;1;0;0;1;1;0;0;0;1;0;305;;174;146;14;84
210.66;1165;19;19;0;2.97;64;0;37;33;0;47;4;0.41;1.0;1.0;0;0;120;0;33;2.38;0.0;1.51;2.9;345;128;14.7;14.5;0.08;0.986;0;1;0;0;1;1;0;0;0;1;0;308;;174;146;14;84
210.86;1114;18;18;0;2.92;64;0;37;33;0;47;4;0.41;1.0;1.0;0;0;120;0;33;2.25;0.0;1.49;2.7;345;128;14.7;14.2;0.01;0.966;0;1;0;0;1;1;0;0;0;1;0;304;;174;146;14;84
211.26;1140;19;19;0;2.97;64;0;36;34;0;47;5;0.41;1.0;1.0;0;0;120;0;34;2.38;0.0;1.51;2.8;345;128;14.7;13.4;0.1;0.912;0;1;0;0;1;1;0;0;0;1;0;302;;174;146;14;83
211.67;1140;19;19;0;2.92;64;0;36;34;0;46;4;0.41;1.0;1.0;0;0;120;0;34;2.38;0.0;1.49;2.8;345;128;14.7;13.1;0.08;0.891;0;1;0;0;1;1;0;0;0;1;0;301;;174;146;14;83
212.06;1101;19;19;0;2.95;64;0;37;33;0;47;4;0.41;1.0;1.0;0;0;120;0;33;2.38;0.0;1.5;2.7;345;128;14.7;14.0;0.0;0.952;0;1;0;0;1;1;0;0;0;1;0;305;;174;146;14;84
212.48;1165;19;19;0;2.95;64;0;37;33;0;47;4;0.41;1.0;1.0;0;0;120;0;33;2.38;0.0;1.5;2.9;345;128;14.7;12.8;0.1;0.871;0;1;0;0;1;1;0;0;0;1;0;307;;174;145;14;84
212.86;1114;18;18;0;2.92;64;0;37;33;0;47;4;0.41;1.0;1.0;0;0;120;0;33;2.25;0.0;1.49;2.7;345;128;14.7;13.0;0.01;0.884;0;1;0;0;1;1;0;0;0;1;0;305;;173;145;14;140
213.28;1140;19;19;0;2.97;64;0;36;34;0;47;5;0.41;1.0;1.0;0;0;120;0;34;2.38;0.0;1.51;2.8;345;128;14.7;14.0;0.0;0.952;0;1;0;0;1;1;0;0;0;1;0;304;;174;145;14;45
213.68;1140;19;19;0;2.97;64;0;37;34;0;47;5;0.41;1.0;1.0;0;0;120;0;33;2.38;0.0;1.51;2.8;345;128;14.7;13.0;0.03;0.884;0;1;0;0;1;1;0;0;0;1;0;304;;174;145;14;84
214.07;1140;19;19;0;3.0;64;0;36;34;0;47;5;0.41;1.0;1.0;0;0;120;0;34;2.38;0.0;1.52;2.9;345;128;14.7;14.2;0.0;0.966;0;1;0;0;1;1;0;0;0;1;0;305;;174;145;14;84
214.47;1178;19;19;0;3.02;64;0;36;34;0;47;5;0.42;1.0;1.0;0;0;120;0;34;2.38;0.0;1.53;3.0;345;128;14.7;12.5;0.03;0.85;0;1;0;0;1;1;0;0;0;1;0;307;;174;145;14;84
214.89;1165;19;19;0;2.97;64;0;36;34;0;47;5;0.41;1.0;1.0;0;0;120;0;34;2.38;0.0;1.51;2.9;345;128;14.7;12.9;0.02;0.878;0;1;0;0;1;1;0;0;0;1;0;306;;174;145;14;84
215.29;1178;19;19;0;2.95;64;0;37;33;0;47;5;0.42;1.0;1.0;0;0;122;0;33;2.38;0.0;1.5;2.9;345;128;14.7;14.6;0.05;0.993;0;1;0;0;1;1;0;0;0;1;0;307;;174;144;15;84
215.69;1101;19;19;0;2.9;64;0;37;33;0;47;4;0.41;1.0;1.0;0;0;122;0;33;2.38;0.0;1.48;2.7;345;128;14.7;13.1;0.03;0.891;0;1;0;0;1;1;0;0;0;1;0;304;;174;144;14;41
216.07;1101;19;19;0;2.95;64;0;37;33;0;47;4;0.41;1.0;1.0;0;0;122;0;33;2.38;0.0;1.5;2.7;345;128;14.7;14.7;0.09;1.0;0;1;0;0;1;1;0;0;0;1;0;307;;174;144;14;84
216.48;1101;19;19;0;2.91;65;0;38;32;0;47;4;0.41;1.0;1.0;0;0;122;0;32;2.38;0.0;1.49;2.7;345;128;14.7;14.2;0.02;0.966;0;1;0;0;1;1;0;0;0;1;0;308;;173;144;13;84
216.69;1114;18;18;0;2.87;64;0;37;32;0;47;4;0.41;1.0;1.0;0;0;122;0;33;2.25;0.0;1.47;2.7;345;128;14.7;14.5;0.02;0.986;0;1;0;0;1;1;0;0;0;1;0;304;;174;144;14;84
217.09;1140;19;19;0;2.92;64;0;38;33;0;47;4;0.41;1.0;1.0;0;0;122;0;32;2.38;0.0;1.49;2.8;345;128;14.7;13.1;0.05;0.891;0;1;0;0;1;1;0;0;0;1;0;305;;174;144;14;84
217.5;1153;19;19;0;2.95;64;0;38;32;0;47;5;0.41;1.0;1.0;0;0;122;0;32;2.38;0.0;1.5;2.8;345;128;14.7;14.7;0.04;1.0;0;1;0;0;1;1;0;0;0;1;0;308;;174;144;14;84
217.88;1114;18;18;0;2.87;64;0;37;33;0;47;4;0.41;1.0;1.0;0;0;122;0;33;2.25;0.0;1.47;2.7;345;128;14.7;13.4;0.01;0.912;0;1;0;0;1;1;0;0;0;1;0;305;;174;144;14;77
218.29;1101;19;19;0;2.92;64;0;38;32;0;47;4;0.41;1.0;1.0;0;0;122;0;32;2.38;0.0;1.49;2.7;345;128;14.7;13.6;0.05;0.925;0;1;0;0;1;1;0;0;0;1;0;307;;174;144;14;84
218.69;1101;19;19;0;2.95;64;0;38;32;0;48;4;0.41;1.0;1.0;0;0;122;0;32;2.38;0.0;1.5;2.7;345;128;14.7;14.5;0.02;0.986;0;1;0;0;1;1;0;0;0;1;0;309;;174;144;14;84
219.09;1101;19;19;0;2.9;64;0;38;32;0;47;4;0.41;1.0;1.0;0;0;122;0;32;2.38;0.0;1.48;2.7;345;128;14.7;13.6;0.01;0.925;0;1;0;0;1;1;0;0;0;1;0;306;;174;143;14;84
219.51;1165;19;19;0;2.92;64;0;37;33;0;47;5;0.41;1.0;1.0;0;0;122;0;33;2.38;0.0;1.49;2.8;345;128;14.7;14.0;0.06;0.952;0;1;0;0;1;1;0;0;0;1;0;307;;174;143;14;84
219.92;1101;19;19;0;2.88;65;0;38;32;0;47;4;0.41;1.0;1.0;0;0;122;0;32;2.38;0.0;1.48;2.6;345;128;14.7;13.3;0.04;0.905;0;1;0;0;1;1;0;0;0;1;0;306;;173;143;14;84
220.31;1089;18;18;0;2.85;64;0;38;32;0;47;4;0.41;1.0;1.0;0;0;122;0;32;2.25;0.0;1.46;2.6;345;128;14.7;15.1;0.07;1.027;0;1;0;0;1;1;0;0;0;1;0;305;;174;143;14;84
220.72;1089;18;18;0;2.88;65;0;38;32;0;47;4;0.41;1.0;1.0;0;0;122;0;32;2.25;0.0;1.48;2.6;345;128;14.7;13.2;0.07;0.898;0;1;0;0;1;1;0;0;0;1;0;308;;173;143;14;84
221.11;1089;18;18;0;2.87;64;0;38;32;0;47;4;0.41;1.0;1.0;0;0;122;0;32;2.25;0.0;1.47;2.6;345;128;14.7;14.4;0.05;0.98;0;1;0;0;1;1;0;0;0;1;0;305;;174;143;14;84
221.51;1101;19;19;0;2.95;64;0;38;32;0;48;4;0.41;1.0;1.0;0;0;122;0;32;2.38;0.0;1.5;2.7;345;128;14.7;13.3;0.03;0.905;0;1;0;0;1;1;0;0;0;1;0;309;;174;143;14;84
221.91;1101;19;19;0;2.92;64;0;38;32;0;47;4;0.41;1.0;1.0;0;0;122;0;32;2.38;0.0;1.49;2.7;345;128;14.7;14.3;0.07;0.973;0;1;0;0;1;1;0;0;0;1;0;305;;174;143;14;84
222.32;1063;18;18;0;2.87;66;0;38;32;0;48;4;0.41;1.0;1.0;0;0;122;0;32;2.25;0.0;1.48;2.5;345;128;14.7;13.7;0.05;0.932;0;1;0;0;1;1;0;0;0;1;0;309;;171;143;14;84
222.71;1101;19;19;0;3.01;67;0;38;32;0;48;4;0.41;1.0;1.0;0;0;122;0;32;2.38;0.0;1.54;2.8;345;128;14.7;13.6;0.07;0.925;0;1;0;0;1;1;0;0;0;1;0;311;;170;143;14;84
222.91;1101;19;19;0;2.9;64;0;37;33;0;47;4;0.41;1.0;1.0;0;0;122;0;33;2.38;0.0;1.48;2.7;345;128;14.7;13.6;0.05;0.925;0;1;0;0;1;1;0;0;0;1;0;306;;174;143;14;84
223.33;1114;18;18;0;2.85;64;0;38;32;0;47;4;0.41;1.0;1.0;0;0;123;0;32;2.25;0.0;1.46;2.6;345;128;14.7;13.8;0.05;0.939;0;1;0;0;1;1;0;0;0;1;0;305;;174;142;14;83
223.71;1089;18;18;0;2.85;64;0;39;31;0;47;4;0.41;1.0;1.0;0;0;123;0;31;2.25;0.0;1.46;2.6;345;128;14.7;14.4;0.06;0.98;0;1;0;0;1;1;0;0;0;1;0;307;;174;142;14;84
224.12;1101;19;19;0;2.9;64;0;38;32;0;47;4;0.41;1.0;1.0;0;0;123;0;32;2.38;0.0;1.48;2.7;345;128;14.7;13.5;0.05;0.918;0;1;0;0;1;1;0;0;0;1;0;307;;174;142;14;83
224.52;1114;19;19;0;2.92;64;0;38;32;0;48;4;0.41;1.0;1.0;0;0;123;0;32;2.38;0.0;1.49;2.7;345;128;14.7;13.9;0.03;0.946;0;1;0;0;1;1;0;0;0;1;0;309;;174;142;14;84
224.91;1089;19;19;0;2.85;64;0;39;31;0;47;4;0.41;1.0;1.0;0;0;123;0;31;2.38;0.0;1.46;2.6;345;128;14.7;13.6;0.06;0.925;0;1;0;0;1;1;0;0;0;1;0;307;;174;142;14;84
225.33;1140;19;19;0;2.95;64;0;39;31;0;48;5;0.42;1.0;1.0;0;0;123;0;31;2.38;0.0;1.5;2.8;345;128;14.7;15.2;0.05;1.034;0;1;0;0;1;1;0;0;0;1;0;311;;174;142;13;84
225.72;1153;19;19;0;2.87;64;0;39;31;0;47;4;0.41;1.0;1.0;0;0;123;0;31;2.38;0.0;1.47;2.8;345;128;14.7;13.7;0.08;0.932;0;1;0;0;1;1;0;0;0;1;0;306;;174;142;14;84
226.12;1101;19;19;0;2.87;64;0;38;32;0;47;4;0.41;1.0;1.0;0;0;123;0;32;2.38;0.0;1.47;2.6;345;128;14.7;13.4;0.05;0.912;0;1;0;0;1;1;0;0;0;1;0;306;;174;142;14;84
226.53;1140;19;19;0;2.9;64;0;38;32;0;47;5;0.41;1.0;1.0;0;0;123;0;32;2.38;0.0;1.48;2.8;345;128;14.7;14.9;0.08;1.014;0;1;0;0;1;1;0;0;0;1;0;306;;174;142;14;77
226.94;1114;19;19;0;2.85;64;0;39;31;0;47;4;0.41;1.0;1.0;0;0;123;0;31;2.38;0.0;1.46;2.6;345;128;14.7;13.6;0.08;0.925;0;1;0;0;1;1;0;0;0;1;0;307;;174;142;14;84
227.33;1101;19;19;0;2.9;64;0;38;32;0;47;4;0.41;1.0;1.0;0;0;123;0;32;2.38;0.0;1.48;2.7;345;128;14.7;14.6;0.06;0.993;0;1;0;0;1;1;0;0;0;1;0;307;;174;142;14;84
227.73;1140;19;19;0;2.92;64;0;39;31;0;48;5;0.42;1.0;1.0;0;0;123;0;31;2.38;0.0;1.49;2.8;345;128;14.7;13.2;0.09;0.898;0;1;0;0;1;1;0;0;0;1;0;310;;174;141;14;84
228.13;1101;19;19;0;2.87;64;0;39;31;0;47;4;0.41;1.0;1.0;0;0;123;0;31;2.38;0.0;1.47;2.6;345;128;14.7;13.8;0.07;0.939;0;1;0;0;1;1;0;0;0;1;0;305;;174;141;14;83
228.53;1101;19;19;0;2.92;64;0;38;32;0;47;5;0.41;1.0;1.0;0;0;123;0;32;2.38;0.0;1.49;2.7;345;128;14.7;14.7;0.04;1.0;0;1;0;0;1;1;0;0;0;1;0;308;;174;141;14;84
228.93;1140;19;19;0;2.88;65;0;39;31;0;47;4;0.41;1.0;1.0;0;0;123;0;31;2.38;0.0;1.48;2.7;345;128;14.7;12.9;0.08;0.878;0;1;0;0;1;1;0;0;0;1;0;307;;173;141;14;148
229.14;1089;19;19;0;2.85;64;0;39;31;0;47;4;0.41;1.0;1.0;0;0;123;0;31;2.38;0.0;1.46;2.6;345;128;14.7;14.8;0.08;1.007;0;1;0;0;1;1;0;0;0;1;0;307;;174;141;14;148
229.54;1140;19;19;0;2.92;64;0;39;31;0;48;4;0.42;1.0;1.0;0;0;123;0;31;2.38;0.0;1.49;2.8;345;128;14.7;13.3;0.06;0.905;0;1;0;0;1;1;0;0;0;1;0;309;;174;141;14;84
229.94;1089;19;19;0;2.95;64;0;39;31;0;48;4;0.41;1.0;1.0;0;0;123;0;31;2.38;0.0;1.5;2.7;345;128;14.7;14.8;0.09;1.007;0;1;0;0;1;1;0;0;0;1;0;311;;174;141;14;84
230.34;1063;19;19;0;2.9;64;0;39;31;0;48;4;0.41;1.0;1.0;0;0;123;0;31;2.38;0.0;1.48;2.6;345;128;14.7;14.0;0.06;0.952;0;1;0;0;1;1;0;0;0;1;0;311;;174;141;13;83
230.74;1114;19;19;0;2.96;65;0;39;31;0;48;5;0.41;1.0;1.0;0;0;123;0;31;2.38;0.0;1.51;2.7;345;128;14.7;13.9;0.1;0.946;0;1;0;0;1;1;0;0;0;1;0;312;;173;141;13;84
231.14;1153;19;19;0;2.87;64;0;39;31;0;47;4;0.41;1.0;1.0;0;0;125;0;31;2.38;0.0;1.47;2.8;345;128;14.7;14.0;0.08;0.952;0;1;0;0;1;1;0;0;0;1;0;306;;174;141;14;83
231.54;1101;19;19;0;2.85;64;0;39;31;0;47;4;0.41;1.0;1.0;0;0;125;0;31;2.38;0.0;1.46;2.6;345;128;14.7;13.7;0.0;0.932;0;1;0;0;1;1;0;0;0;1;0;307;;174;140;14;84
231.96;1101;19;19;0;2.87;64;0;39;31;0;48;4;0.41;1.0;1.0;0;0;125;0;31;2.38;0.0;1.47;2.6;345;128;14.7;15.5;0.1;1.054;0;1;0;0;1;1;0;0;0;1;0;310;;173;140;14;84
232.36;1089;20;20;0;2.95;64;0;39;31;0;48;5;0.41;1.0;1.0;0;0;125;0;31;2.5;0.0;1.5;2.7;345;128;14.7;13.5;0.08;0.918;0;1;0;0;1;1;0;0;0;1;0;313;;174;140;13;41
232.75;1089;19;19;0;2.82;64;0;39;31;0;47;4;0.41;1.0;1.0;0;0;125;0;31;2.38;0.0;1.45;2.6;345;128;14.7;14.1;0.1;0.959;0;1;0;0;1;1;0;0;0;1;0;307;;174;140;13;84
233.16;1101;20;20;0;2.92;64;0;38;32;0;48;5;0.41;1.0;1.0;0;0;125;0;32;2.5;0.0;1.49;2.7;345;128;14.7;14.7;0.09;1.0;0;1;0;0;1;1;0;0;0;1;0;312;;174;140;13;84
233.56;1089;19;19;0;2.82;64;0;39;31;0;47;4;0.41;1.0;1.0;0;0;125;0;31;2.38;0.0;1.45;2.6;345;128;14.7;13.5;0.01;0.918;0;1;0;0;1;1;0;0;0;1;0;306;;174;140;14;83
233.96;1114;19;19;0;2.93;65;0;38;32;0;48;5;0.41;1.0;1.0;0;0;125;0;32;2.38;0.0;1.5;2.7;345;128;14.7;14.5;0.09;0.986;0;1;0;0;1;1;0;0;0;1;0;311;;173;140;14;83
234.37;1140;19;19;0;2.85;64;0;39;32;0;47;4;0.41;1.0;1.0;0;0;125;0;31;2.38;0.0;1.46;2.7;345;128;14.7;14.1;0.02;0.959;0;1;0;0;1;1;0;0;0;1;0;305;;174;140;14;84
234.76;1063;19;19;0;2.87;64;0;39;31;0;48;4;0.41;1.0;1.0;0;0;125;0;31;2.38;0.0;1.47;2.5;345;128;14.7;15.6;0.1;1.061;0;1;0;0;1;1;0;0;0;1;0;310;;174;140;14;84
235.17;1063;18;18;0;2.82;64;0;39;31;0;47;4;0.4;1.0;1.0;0;0;125;0;31;2.25;0.0;1.45;2.5;345;128;14.7;14.4;0.02;0.98;0;1;0;0;1;1;0;0;0;1;0;308;;174;140;13;83
235.38;1114;19;19;0;2.87;64;0;39;31;0;48;4;0.41;1.0;1.0;0;0;125;0;31;2.38;0.0;1.47;2.7;345;128;14.7;14.8;0.03;1.007;0;1;0;0;1;1;0;0;0;1;0;311;;174;140;13;84
235.75;1089;20;20;0;2.97;64;0;39;31;0;49;4;0.42;1.0;1.0;0;0;125;0;31;2.5;0.0;1.51;2.7;345;128;14.7;14.2;0.08;0.966;0;1;0;0;1;1;0;0;0;1;0;318;;174;140;13;85
236.17;1101;19;19;0;2.92;64;0;39;31;0;48;4;0.41;1.0;1.0;0;0;125;0;31;2.38;0.0;1.49;2.7;345;128;14.7;15.2;0.03;1.034;0;1;0;0;1;1;0;0;0;1;0;316;;174;140;1;85
236.57;1089;19;19;0;2.9;64;0;39;31;0;48;4;0.41;1.0;1.0;0;0;125;0;31;2.38;0.0;1.48;2.6;345;128;14.7;14.4;0.0;0.98;0;1;0;0;1;1;0;0;0;1;0;314;;175;140;1;84
236.96;1101;19;19;0;2.85;64;0;39;31;0;47;4;0.41;1.0;1.0;0;0;125;0;31;2.38;0.0;1.46;2.6;345;128;14.7;14.6;0.07;0.993;0;1;0;0;1;1;0;0;0;1;0;307;;174;139;10;84
237.38;1089;19;19;0;2.92;64;0;39;31;0;48;4;0.41;1.0;1.0;0;0;125;0;31;2.38;0.0;1.49;2.6;345;128;14.7;13.4;0.02;0.912;0;1;0;0;1;1;0;0;0;1;0;309;;174;139;14;84
237.78;1089;19;19;0;2.82;64;0;39;31;0;47;4;0.41;1.0;1.0;0;0;125;0;31;2.38;0.0;1.45;2.6;345;128;14.7;14.7;0.1;1.0;0;1;0;0;1;1;0;0;0;1;0;306;;174;139;14;40
238.18;1101;19;19;0;2.93;65;0;39;31;0;48;4;0.41;1.0;1.0;0;0;125;0;31;2.38;0.0;1.5;2.7;345;128;14.7;13.9;0.02;0.946;0;1;0;0;1;1;0;0;0;1;0;312;;173;139;15;83
238.57;1101;19;19;0;2.92;64;0;39;31;0;48;4;0.41;1.0;1.0;0;0;125;0;31;2.38;0.0;1.49;2.7;345;128;14.7;15.3;0.09;1.041;0;1;0;0;1;1;0;0;0;1;0;309;;174;139;14;83
238.98;1140;19;19;0;2.85;64;0;39;31;0;47;4;0.41;1.0;1.0;0;0;125;0;31;2.38;0.0;1.46;2.7;345;128;14.7;14.0;0.03;0.952;0;1;0;0;1;1;0;0;0;1;0;308;;174;139;14;83
239.37;1101;19;19;0;2.92;64;0;39;31;0;48;4;0.41;1.0;1.0;0;0;125;0;31;2.38;0.0;1.49;2.7;345;128;14.7;14.6;0.1;0.993;0;1;0;0;1;1;0;0;0;1;0;309;;174;139;15;77
239.78;1101;19;19;0;2.82;64;0;39;31;0;47;4;0.41;1.0;1.0;0;0;125;0;31;2.38;0.0;1.45;2.6;345;128;14.7;14.0;0.03;0.952;0;1;0;0;1;1;0;0;0;1;0;307;;174;139;15;77
240.18;1089;19;19;0;2.92;64;0;38;32;0;48;4;0.41;1.0;1.0;0;0;125;0;32;2.38;0.0;1.49;2.6;345;128;14.7;13.4;0.01;0.912;0;1;0;0;1;1;0;0;0;1;0;309;;174;139;14;84
240.58;1089;19;19;0;2.82;64;0;39;31;0;47;4;0.41;1.0;1.0;0;0;125;0;31;2.38;0.0;1.45;2.6;345;128;14.7;14.3;0.09;0.973;0;1;0;0;1;1;0;0;0;1;0;306;;174;139;15;84
241.0;1089;19;19;0;2.85;64;0;40;30;0;48;4;0.41;1.0;1.0;0;0;127;0;30;2.38;0.0;1.46;2.6;345;128;14.7;14.1;0.04;0.959;0;1;0;0;1;1;0;0;0;1;0;312;;174;138;14;84
241.39;1101;19;19;0;2.85;64;0;40;30;0;48;4;0.41;1.0;1.0;0;0;127;0;30;2.38;0.0;1.46;2.6;345;128;14.7;14.8;0.01;1.007;0;1;0;0;1;1;0;0;0;1;0;315;;174;138;12;40
241.79;1050;19;19;0;2.86;65;0;40;30;0;48;4;0.41;1.0;1.0;0;0;127;0;30;2.38;0.0;1.47;2.5;345;128;14.7;15.1;0.04;1.027;0;1;0;0;1;1;0;0;0;1;0;315;;173;138;6;85
241.99;1050;20;20;0;2.92;64;0;40;30;0;49;4;0.42;1.0;1.0;0;0;127;0;30;2.5;0.0;1.49;2.6;345;128;14.7;14.7;0.03;1.0;0;1;0;0;1;1;0;0;0;1;0;319;;174;138;0;41
242.39;1089;20;20;0;2.95;64;0;40;30;0;49;5;0.42;1.0;1.0;0;0;127;0;30;2.5;0.0;1.5;2.7;345;128;14.7;14.6;0.01;0.993;0;1;0;0;1;1;0;0;0;1;0;317;;175;138;0;84
242.8;1050;19;19;0;2.82;64;0;40;30;0;48;4;0.41;1.0;1.0;0;0;127;0;30;2.38;0.0;1.45;2.5;345;128;14.7;14.1;0.06;0.959;0;1;0;0;1;1;0;0;0;1;0;310;;175;138;0;84
243.19;1050;19;19;0;2.8;64;0;40;30;0;48;4;0.41;1.0;1.0;0;0;127;0;30;2.38;0.0;1.44;2.5;345;128;14.7;15.6;0.04;1.061;0;1;0;0;1;1;0;0;0;1;0;310;;175;138;0;84
243.58;1050;19;19;0;2.8;64;0;40;30;0;48;4;0.41;1.0;1.0;0;0;127;0;30;2.38;0.0;1.44;2.5;345;128;14.7;13.8;0.01;0.939;0;1;0;0;1;1;0;0;0;1;0;312;;174;138;1;77
244.0;1050;19;19;0;2.8;64;0;40;30;0;48;4;0.41;1.0;1.0;0;0;127;0;30;2.38;0.0;1.44;2.5;345;128;14.7;15.5;0.06;1.054;0;1;0;0;1;1;0;0;0;1;0;314;;174;138;0;84
244.39;1050;19;19;0;2.82;66;0;40;30;0;48;4;0.41;1.0;1.0;0;0;127;0;30;2.38;0.0;1.46;2.5;345;128;14.7;14.7;0.03;1.0;0;1;0;0;1;1;0;0;0;1;0;313;;171;137;0;84
244.79;1037;19;19;0;2.82;64;0;40;30;0;48;4;0.41;1.0;1.0;0;0;127;0;30;2.38;0.0;1.45;2.4;345;128;14.7;15.4;0.01;1.048;0;1;0;0;1;1;0;0;0;1;0;316;;175;137;0;84
245.2;1089;19;19;0;2.85;64;0;40;30;0;48;4;0.41;1.0;1.0;0;0;127;0;30;2.38;0.0;1.46;2.6;345;128;14.7;14.8;0.05;1.007;0;1;0;0;1;1;0;0;0;1;0;315;;174;137;0;84
245.61;1101;20;20;0;2.92;64;0;40;30;0;49;4;0.43;1.0;1.0;0;0;127;0;30;2.5;0.0;1.49;2.7;345;128;14.7;15.4;0.03;1.048;0;1;0;0;1;1;0;0;0;1;0;317;;175;137;0;84
246.0;1089;19;19;0;2.85;64;0;40;30;0;48;4;0.41;1.0;1.0;0;0;127;0;30;2.38;0.0;1.46;2.6;345;128;14.7;14.9;0.05;1.014;0;1;0;0;1;1;0;0;0;1;0;315;;174;137;0;84
246.4;1063;19;19;0;2.8;64;0;40;30;0;48;4;0.41;1.0;1.0;0;0;127;0;30;2.38;0.0;1.44;2.5;345;128;14.7;14.8;0.04;1.007;0;1;0;0;1;1;0;0;0;1;0;310;;174;137;0;83
246.8;1063;19;19;0;2.8;64;0;40;30;0;48;4;0.41;1.0;1.0;0;0;127;0;30;2.38;0.0;1.44;2.5;345;128;14.7;15.1;0.06;1.027;0;1;0;0;1;1;0;0;0;1;0;313;;174;137;0;77
247.22;1101;20;20;0;2.88;65;0;40;30;0;48;4;0.41;1.0;1.0;0;0;127;0;30;2.5;0.0;1.48;2.6;345;128;14.7;14.6;0.06;0.993;0;1;0;0;1;1;0;0;0;1;0;315;;173;137;0;41
247.61;1063;19;19;0;2.82;64;0;40;30;0;48;4;0.41;1.0;1.0;0;0;127;0;30;2.38;0.0;1.45;2.5;345;128;14.7;14.3;0.03;0.973;0;1;0;0;1;1;0;0;0;1;0;310;;174;137;0;84
248.01;1140;20;20;0;2.88;65;0;40;30;0;48;5;0.42;1.0;1.0;0;0;128;0;30;2.5;0.0;1.48;2.7;345;128;14.7;14.4;0.05;0.98;0;1;0;0;1;1;0;0;0;1;0;311;;173;136;0;84
248.21;1101;19;20;0;2.88;65;0;40;30;0;48;4;0.41;1.0;1.0;0;0;128;0;30;2.38;0.0;1.48;2.6;345;128;14.7;13.9;0.04;0.946;0;1;0;0;1;1;0;0;0;1;0;312;;173;136;6;84
248.61;1037;19;19;0;2.82;66;0;40;30;0;48;4;0.41;1.0;1.0;0;0;128;0;30;2.38;0.0;1.46;2.4;345;128;14.7;14.6;0.07;0.993;0;1;0;0;1;1;0;0;0;1;0;312;;172;136;13;84
249.02;1037;19;19;0;2.81;65;0;40;30;0;48;4;0.41;1.0;1.0;0;0;128;0;30;2.38;0.0;1.45;2.4;345;128;14.7;16.0;0.06;1.088;0;1;0;0;1;1;0;0;0;1;0;313;;173;136;9;84
249.42;1037;19;19;0;2.86;65;0;40;30;0;48;4;0.41;1.0;1.0;0;0;128;0;30;2.38;0.0;1.47;2.5;345;128;14.7;15.5;0.06;1.054;0;1;0;0;1;1;0;0;0;1;0;314;;173;136;3;85
249.81;1063;19;19;0;2.8;64;0;40;30;0;48;4;0.41;1.0;1.0;0;0;128;0;30;2.38;0.0;1.44;2.5;345;128;14.7;15.1;0.07;1.027;0;1;0;0;1;1;0;0;0;1;0;311;;174;136;0;84
