время_с;Обороты;Нагрузка (сглаж.);Расход мгновенный;ALPHA;Впрыск РЕАЛ (форс);Карта в тени;Вердикт указателя;XOR тени;Сумма тени;Карта топлива вернула;TPS дроссель;TPS открытие;Обогащ. ускорения;Флаг TPS;VE выбранное;Ktps выбранное;Флаг ХХ/газ;Банк концевиков;Флаги угла;Замкнутый цикл;УОЗ финал сырьё;УОЗ карта;Цель ХХ;АЦП ch0 (МАФ/ДАД);Давление;АЦП ch1 напряжение;АЦП ch2 темп ОЖ;АЦП ch3 O2;peek ($1600);УОЗ_°BTDC;TP_%8;AFR_цель;AFR_факт;поправка_VE;давление_кПа;Загрузка_форс_%;Газ_%;K_форс;КМ;Впрыск расчёт
1085.95;2164;33;33;1.0;6.26;2;1;38;168;63;61;9;0;0;0.0;0.0;140;95;64;24;22;48;87;1;0;164;54;1;;48;4.12;14.82;;;;11.3;5.8;345;63;2.94
1086.33;2113;32;32;1.0;6.16;2;1;38;168;63;61;9;0;0;0.0;0.0;140;95;64;24;23;47;87;1;0;164;54;1;;47;4.0;14.82;;;;10.8;5.8;345;63;2.9
1086.75;2190;35;35;1.0;6.62;2;1;38;168;63;64;11;0;0;0.0;0.0;140;95;64;24;22;48;87;1;0;164;54;1;;48;4.38;14.82;;;;12.1;6.7;345;63;3.08
1087.15;2254;41;41;1.0;7.48;2;1;38;168;62;68;13;0;0;0.0;0.0;140;95;64;24;25;45;87;1;0;164;54;1;;45;5.12;14.82;;;;14.0;7.8;345;63;3.43
1087.57;2267;41;41;1.0;7.42;2;1;38;168;62;68;13;0;0;0.0;0.0;140;95;64;40;24;46;88;1;0;163;54;1;;46;5.12;14.93;;;;14.0;7.8;345;63;3.41
1087.98;2305;29;29;1.0;5.63;2;1;38;168;63;54;6;0;0;0.0;0.0;140;95;64;56;21;49;87;1;0;164;54;1;;49;3.62;14.82;;;;10.8;3.8;345;63;2.69
1088.39;2024;21;21;1.0;4.43;2;1;38;168;63;53;5;0;0;0.0;0.0;140;95;64;24;27;43;87;1;0;164;54;1;;43;2.62;14.82;;;;7.5;3.5;345;63;2.21
1088.61;2100;21;21;1.0;4.41;2;1;38;168;63;53;5;0;0;0.0;0.0;140;95;64;40;27;43;87;1;0;164;54;1;;43;2.62;14.82;;;;7.7;3.5;345;63;2.2
1089.03;2088;12;12;1.0;2.98;2;1;38;168;63;42;0;0;0;0.0;0.0;140;95;65;40;38;25;87;1;0;164;54;1;;32;1.5;14.82;;;;5.2;0.3;345;63;1.63
1089.44;1652;13;13;1.0;3.15;2;1;38;168;64;42;0;0;0;0.0;0.0;140;95;65;56;64;20;88;1;0;163;54;1;;6;1.62;14.7;;;;4.3;0.3;345;63;1.7
1089.85;1498;13;13;1.0;3.23;2;1;38;168;64;42;0;0;0;0.0;0.0;140;95;65;24;70;20;87;1;0;165;54;1;;0;1.62;14.7;;;;4.0;0.3;345;63;1.73
1090.26;1498;13;13;1.0;3.2;2;1;38;168;64;42;0;0;0;0.0;0.0;140;95;65;24;70;20;86;0;0;166;54;1;;0;1.62;14.7;;;;4.0;0.3;345;63;1.71
1090.68;1498;13;13;1.0;3.17;2;1;38;168;64;42;0;0;0;0.0;0.0;140;95;65;8;70;20;86;0;0;166;54;1;;0;1.62;14.7;;;;4.0;0.3;345;63;1.7
1091.09;1511;13;13;1.0;3.12;2;1;38;168;64;42;0;0;0;0.0;0.0;140;95;65;56;70;20;86;0;0;166;54;1;;0;1.62;14.7;;;;3.9;0.3;345;63;1.68
1091.5;1447;12;12;1.0;3.03;2;1;38;168;64;42;0;0;0;0.0;0.0;140;95;65;40;70;20;87;0;0;166;54;1;;0;1.5;14.7;;;;3.7;0.3;345;63;1.65
1091.92;1473;12;12;1.0;3.02;2;1;38;168;64;42;0;0;0;0.0;0.0;140;95;65;56;70;20;86;0;0;166;54;1;;0;1.5;14.7;;;;3.7;0.3;345;63;1.64
1092.14;1370;12;12;1.0;3.03;2;1;38;168;64;42;0;0;0;0.0;0.0;140;95;65;24;70;20;87;0;0;164;54;0;;0;1.5;14.7;;;;3.5;0.3;345;63;1.65
1092.55;1332;12;12;1.0;3.0;2;1;38;168;64;42;0;0;0;0.0;0.0;140;95;65;8;70;20;86;0;0;166;54;0;;0;1.5;14.7;;;;3.3;0.3;345;63;1.63
1092.93;1306;12;12;1.0;3.02;2;1;38;168;64;42;0;0;0;0.0;0.0;140;95;65;8;70;20;86;0;0;166;54;0;;0;1.5;14.7;;;;3.3;0.3;345;63;1.64
1093.37;1345;12;12;1.0;3.08;2;1;38;168;64;42;0;0;0;0.0;0.0;140;95;65;56;70;20;87;0;0;165;54;0;;0;1.5;14.7;;;;3.5;0.3;345;63;1.67
1093.78;1255;13;13;1.0;3.13;2;1;38;168;64;42;0;0;0;0.0;0.0;140;95;65;24;68;20;87;0;0;165;54;0;;2;1.62;14.7;;;;3.3;0.3;345;63;1.69
1094.19;1422;12;12;1.0;2.96;2;1;38;168;64;42;0;0;0;0.0;0.0;140;95;65;40;60;20;87;0;0;165;54;0;;10;1.5;14.7;;;;3.5;0.3;345;63;1.62
1094.61;1332;12;12;1.0;3.01;2;1;38;168;64;42;0;0;0;0.0;0.0;140;95;65;40;51;20;87;0;0;164;54;0;;19;1.5;14.7;;;;3.3;0.3;345;63;1.64
1095.02;1473;12;12;1.0;2.97;2;1;38;168;64;42;0;0;0;0.0;0.0;140;95;65;40;50;20;88;0;0;163;54;0;;20;1.5;14.7;;;;3.6;0.3;345;63;1.63
1095.21;1383;11;11;1.0;2.96;2;1;38;168;64;42;0;0;0;0.0;0.0;140;95;65;40;50;20;89;0;0;162;54;0;;20;1.38;14.7;;;;3.4;0.3;345;63;1.63
1095.62;1383;12;12;1.0;2.98;2;1;38;168;64;42;0;0;0;0.0;0.0;140;95;65;56;50;20;87;0;0;164;54;0;;20;1.5;14.7;;;;3.4;0.3;345;63;1.63
1096.06;1396;12;12;1.0;3.05;2;1;38;168;64;42;0;0;0;0.0;0.0;140;95;65;40;50;20;88;0;0;163;54;0;;20;1.5;14.7;;;;3.5;0.3;345;63;1.66
1096.44;1204;13;13;1.0;3.18;2;1;38;168;64;42;0;0;0;0.0;0.0;140;95;65;24;50;20;87;0;0;164;54;0;;20;1.62;14.7;;;;3.2;0.3;345;63;1.71
1096.85;1204;14;14;1.0;3.41;2;1;38;168;64;42;0;0;0;0.0;0.0;140;95;65;8;50;20;87;0;0;164;54;0;;20;1.75;14.7;;;;3.4;0.3;345;63;1.8
1097.27;1729;9;9;1.0;2.65;2;1;38;168;64;42;0;0;0;0.0;0.0;140;95;65;8;53;20;90;0;0;161;54;0;;17;1.12;14.7;;;;3.8;0.3;345;63;1.51
1097.68;1998;10;10;1.0;2.65;2;1;38;168;63;42;0;0;0;0.0;0.0;140;95;65;40;61;20;88;0;0;163;54;0;;9;1.25;14.82;;;;4.4;0.3;345;63;1.5
1098.12;1831;10;10;1.0;2.66;2;1;38;168;63;42;0;0;0;0.0;0.0;140;95;65;24;69;23;89;0;0;162;54;0;;1;1.25;14.7;;;;4.1;0.3;345;63;1.51
1098.54;1819;9;9;1.0;2.57;2;1;38;168;64;42;0;0;0;0.0;0.0;140;95;65;56;70;20;88;0;0;163;54;0;;0;1.12;14.7;;;;3.9;0.3;345;63;1.47
1098.94;1857;8;8;1.0;2.45;2;1;38;168;63;42;0;0;0;0.0;0.0;140;95;65;8;70;20;88;0;0;163;54;0;;0;1.0;14.82;;;;3.8;0.3;345;63;1.42
1099.13;1819;9;9;1.0;2.56;2;1;38;168;64;42;0;0;0;0.0;0.0;140;95;65;24;70;20;89;0;0;162;54;0;;0;1.12;14.7;;;;3.9;0.3;345;63;1.47
1099.54;1806;9;9;1.0;2.53;2;1;38;168;64;42;0;0;0;0.0;0.0;140;95;65;8;70;20;89;0;0;162;54;0;;0;1.12;14.7;;;;3.8;0.3;345;63;1.46
1099.95;1703;10;10;1.0;2.63;2;1;38;168;64;42;0;0;0;0.0;0.0;140;95;65;8;70;20;87;0;0;164;54;0;;0;1.25;14.7;;;;3.7;0.3;345;63;1.49
1100.37;1601;10;10;1.0;2.7;2;1;38;168;64;42;0;0;0;0.0;0.0;140;95;65;8;70;20;88;0;0;163;54;0;;0;1.25;14.7;;;;3.6;0.3;345;63;1.52
1100.78;1755;26;26;1.0;5.16;2;1;38;168;64;51;4;0;0;0.0;0.0;140;95;64;8;29;41;89;1;0;162;54;0;;41;3.25;14.7;;;;7.5;2.9;345;63;2.51
1101.19;1537;32;32;1.0;6.11;2;1;38;168;64;51;4;0;0;0.0;0.0;140;95;64;56;30;41;87;1;0;165;54;0;;40;4.0;14.7;;;;7.8;2.9;345;63;2.88
1101.6;1601;36;36;1.0;6.73;2;1;38;168;64;54;6;0;0;0.0;0.0;140;95;64;24;32;40;87;1;0;164;54;0;;38;4.5;14.7;;;;9.0;3.8;345;63;3.13
1102.02;1588;38;38;1.0;7.08;2;1;38;168;64;58;8;0;0;0.0;0.0;140;95;64;56;31;39;87;1;0;164;54;0;;39;4.75;14.7;;;;9.4;4.9;345;63;3.27
1102.42;1755;48;48;1.0;8.61;2;1;38;168;64;67;12;0;0;0.0;0.0;140;95;64;8;33;38;87;1;0;164;54;0;;37;6.0;14.7;;;;12.6;7.6;345;63;3.88
1102.64;1895;47;47;1.0;8.4;2;1;38;168;63;67;12;0;0;0.0;0.0;140;95;64;8;30;40;88;1;0;163;54;0;;40;5.88;14.82;;;;13.3;7.6;345;63;3.8
1103.02;1806;51;51;1.0;9.06;2;1;38;168;63;69;13;0;0;0.0;0.0;140;95;64;8;32;38;89;1;0;162;54;0;;38;6.38;14.7;;;;13.6;8.1;345;63;4.07
1103.46;1921;50;50;1.0;8.88;2;1;38;168;63;70;14;0;0;0.0;0.0;140;95;64;8;30;40;89;1;0;162;55;0;;40;6.25;14.82;;;;14.2;8.4;345;63;4.0
1103.84;1947;51;51;1.0;9.13;2;1;38;168;63;70;14;0;0;0.0;0.0;140;95;64;24;33;37;89;1;0;162;55;0;;37;6.38;14.82;;;;14.8;8.4;345;63;4.1
1104.29;1895;47;47;1.0;8.51;2;1;38;168;63;70;14;0;0;0.0;0.0;140;95;64;8;30;41;89;1;0;162;55;0;;40;5.88;14.82;;;;13.4;8.4;345;63;3.85
1104.7;1831;50;50;1.0;8.93;2;1;38;168;64;70;14;0;0;0.0;0.0;140;95;64;24;30;39;89;1;0;162;55;0;;40;6.25;14.7;;;;13.6;8.4;345;63;4.02
1105.07;1780;44;44;1.0;8.11;2;1;38;168;64;69;13;0;0;0.0;0.0;140;95;64;24;29;41;89;1;0;162;55;0;;41;5.5;14.7;;;;12.0;8.1;345;63;3.69
1105.48;1767;45;45;1.0;8.15;2;1;38;168;63;69;13;0;0;0.0;0.0;140;95;64;40;30;42;90;1;0;161;55;0;;40;5.62;14.7;;;;12.0;8.1;345;63;3.71
1105.89;1895;45;45;1.0;8.12;2;1;38;168;64;69;13;0;0;0.0;0.0;140;95;64;40;29;41;90;1;0;161;55;0;;41;5.62;14.82;;;;12.8;8.1;345;63;3.7
1106.33;1780;27;27;1.0;5.43;2;1;38;168;64;50;4;0;0;0.0;0.0;140;95;64;56;28;42;89;1;0;162;55;0;;42;3.38;14.7;;;;8.1;2.6;345;63;2.62
1106.51;1332;17;17;1.0;3.81;2;1;38;168;64;43;0;0;0;0.0;0.0;140;95;65;56;53;20;87;1;0;164;55;1;;17;2.12;14.7;;;;4.2;0.6;345;63;1.96
1106.92;1332;18;18;1.0;3.98;2;1;38;168;64;43;0;0;0;0.0;0.0;140;95;65;40;50;20;87;1;0;165;55;1;;20;2.25;14.7;;;;4.4;0.6;345;63;2.03
1107.33;1319;17;17;1.0;3.85;2;1;38;168;64;43;0;0;0;0.0;0.0;140;95;65;56;50;20;86;1;0;166;55;1;;20;2.12;14.7;;;;4.2;0.6;345;63;1.97
1107.74;1178;18;18;1.0;3.95;2;1;38;168;64;43;0;0;0;0.0;0.0;140;95;65;8;50;20;88;1;0;163;55;1;;20;2.25;14.7;;;;3.9;0.6;345;63;2.02
1108.15;1217;16;16;1.0;3.58;2;1;38;168;64;42;0;0;0;0.0;0.0;140;95;65;56;50;20;87;0;0;165;55;1;;20;2.0;14.7;;;;3.6;0.3;345;63;1.87
1108.56;1153;15;15;1.0;3.55;2;1;38;168;64;42;0;0;0;0.0;0.0;140;95;65;24;50;20;88;0;0;163;55;1;;20;1.88;14.7;;;;3.4;0.3;345;63;1.86
1108.96;1114;16;16;1.0;3.6;2;1;38;168;64;42;0;0;0;0.0;0.0;140;95;65;56;50;20;86;0;0;166;55;1;;20;2.0;14.7;;;;3.3;0.3;345;63;1.87
1109.38;1089;16;16;1.0;3.58;2;1;38;168;64;42;0;0;0;0.0;0.0;140;95;65;24;50;20;87;0;0;163;55;1;;20;2.0;14.7;;;;3.2;0.3;345;63;1.87
1109.79;1050;15;15;1.0;3.52;2;1;38;168;64;42;0;0;0;0.0;0.0;140;95;65;8;50;20;86;0;0;166;55;1;;20;1.88;14.7;;;;3.1;0.3;345;63;1.84
1110.19;1050;16;16;1.0;3.57;2;1;38;168;64;42;0;0;0;0.0;0.0;140;95;65;24;50;20;86;0;0;166;55;1;;20;2.0;14.7;;;;3.1;0.3;345;63;1.86
1110.39;1050;16;16;1.0;3.7;2;1;38;168;64;42;0;0;0;0.0;0.0;140;95;65;56;50;20;86;0;0;166;55;1;;20;2.0;14.7;;;;3.2;0.3;345;63;1.91
1110.79;948;17;17;1.0;3.73;2;1;38;168;64;42;0;0;0;0.0;0.0;140;95;65;24;50;20;85;0;0;167;55;1;;20;2.12;14.7;;;;2.9;0.3;345;63;1.92
1111.2;948;16;16;1.0;3.6;2;1;38;168;64;42;0;0;0;0.0;0.0;140;95;65;56;50;20;86;0;0;166;55;1;;20;2.0;14.7;;;;2.8;0.3;345;63;1.87
1111.62;948;17;17;1.0;3.78;2;1;38;168;64;42;0;0;0;0.0;0.0;140;95;65;56;50;20;87;0;0;164;55;1;;20;2.12;14.7;;;;3.0;0.3;345;63;1.95
1112.06;948;18;18;1.0;3.88;2;1;38;168;64;42;0;0;0;0.0;0.0;140;95;65;56;50;20;87;0;0;164;55;1;;20;2.25;14.7;;;;3.1;0.3;345;63;1.99
1112.44;948;18;18;1.0;3.87;2;1;38;168;64;42;0;0;0;0.0;0.0;140;95;65;8;50;20;86;0;0;166;55;1;;20;2.25;14.7;;;;3.1;0.3;345;63;1.98
1112.85;999;17;17;1.0;3.77;2;1;38;168;64;42;0;0;0;0.0;0.0;140;95;65;56;50;20;86;0;0;166;55;1;;20;2.12;14.7;;;;3.1;0.3;345;63;1.94
1113.29;922;18;18;1.0;3.9;2;1;38;168;64;42;0;0;0;0.0;0.0;140;95;65;40;50;20;86;0;0;166;55;1;;20;2.25;14.7;;;;3.0;0.3;345;63;1.99
1113.69;896;18;18;1.0;3.93;2;1;38;168;64;42;0;0;0;0.0;0.0;140;95;65;56;50;20;87;0;0;165;55;1;;20;2.25;14.7;;;;2.9;0.3;345;63;2.01
1114.1;845;18;18;1.0;4.0;2;1;38;168;64;42;0;0;0;0.0;0.0;140;95;65;40;50;20;86;0;0;166;55;1;;20;2.25;14.7;;;;2.8;0.3;345;63;2.03
1114.29;973;18;18;1.0;3.88;2;1;38;168;64;42;0;0;0;0.0;0.0;140;95;65;56;50;20;87;0;0;165;55;1;;20;2.25;14.7;;;;3.1;0.3;345;63;1.99
1114.73;845;18;18;1.0;4.06;2;1;38;168;64;42;0;0;0;0.0;0.0;140;95;65;56;50;20;89;0;0;162;55;1;;20;2.25;14.7;;;;2.9;0.3;345;63;2.07
1115.11;935;18;18;1.0;3.93;2;1;38;168;64;42;0;0;0;0.0;0.0;140;95;65;24;50;20;87;0;0;164;55;1;;20;2.25;14.7;;;;3.1;0.3;345;63;2.01
1115.53;871;19;19;1.0;4.13;2;1;38;168;64;42;0;0;0;0.0;0.0;140;95;65;56;50;20;87;0;0;164;54;1;;20;2.38;14.7;;;;3.0;0.3;345;63;2.09
1115.94;896;19;19;1.0;4.16;2;1;38;168;64;42;0;0;0;0.0;0.0;140;95;65;8;50;20;87;0;0;164;54;1;;20;2.38;14.7;;;;3.1;0.3;345;63;2.1
1116.38;1063;15;15;1.0;3.43;2;1;38;168;64;42;0;0;0;0.0;0.0;140;95;65;40;50;20;87;0;0;165;54;1;;20;1.88;14.7;;;;3.0;0.3;345;63;1.81
1116.79;1050;15;15;1.0;3.52;2;1;38;168;64;42;0;0;0;0.0;0.0;140;95;65;56;50;20;88;0;0;163;54;1;;20;1.88;14.7;;;;3.1;0.3;345;63;1.85
1117.17;1012;16;16;1.0;3.62;2;1;38;168;64;42;0;0;0;0.0;0.0;140;95;65;56;50;20;86;0;0;166;54;1;;20;2.0;14.7;;;;3.1;0.3;345;63;1.88
1117.61;986;16;16;1.0;3.71;2;1;38;168;64;42;0;0;0;0.0;0.0;140;95;65;8;50;20;87;0;0;164;54;1;;20;2.0;14.7;;;;3.0;0.3;345;63;1.92
1117.8;922;17;17;1.0;3.8;2;1;38;168;64;42;0;0;0;0.0;0.0;140;95;65;40;50;20;90;0;0;161;54;1;;20;2.12;14.7;;;;2.9;0.3;345;63;1.97
1118.22;922;17;17;1.0;3.87;2;1;38;168;64;42;0;0;0;0.0;0.0;140;95;65;40;50;20;90;0;0;161;54;1;;20;2.12;14.7;;;;3.0;0.3;345;63;2.0
1118.63;948;18;18;1.0;3.92;2;1;38;168;64;42;0;0;0;0.0;0.0;140;95;65;24;50;20;90;0;0;161;54;1;;20;2.25;14.7;;;;3.1;0.3;345;63;2.02
1119.04;871;18;18;1.0;3.95;2;1;38;168;64;42;0;0;0;0.0;0.0;140;95;65;56;50;20;90;0;0;161;54;1;;20;2.25;14.7;;;;2.9;0.3;345;63;2.03
1119.45;832;18;18;1.0;4.05;2;1;38;168;64;42;0;0;0;0.0;0.0;140;95;65;8;50;20;90;0;0;161;54;1;;20;2.25;14.7;;;;2.8;0.3;345;63;2.07
1119.86;820;19;19;1.0;4.18;2;1;38;168;64;42;0;0;0;0.0;0.0;140;95;65;56;50;20;89;0;0;162;54;1;;20;2.38;14.7;;;;2.9;0.3;345;63;2.12
1120.27;781;19;19;1.0;4.22;2;1;38;168;64;42;0;0;0;0.0;0.0;140;95;65;40;50;20;90;0;0;161;54;1;;20;2.38;14.7;;;;2.7;0.3;345;63;2.14
1120.69;820;20;20;1.0;4.3;2;1;38;168;64;42;0;0;0;0.0;0.0;140;95;65;56;50;20;90;0;0;161;54;1;;20;2.5;14.7;;;;2.9;0.3;345;63;2.17
1121.09;704;22;22;1.0;4.56;2;1;38;168;65;42;0;0;0;0.0;0.0;140;95;65;56;50;20;87;0;0;164;54;1;;20;2.75;14.7;;;;2.7;0.3;345;63;2.26
1121.32;666;23;23;1.0;4.85;2;1;38;168;65;42;0;0;0;0.0;0.0;140;95;65;40;50;20;90;0;0;160;54;1;;20;2.88;14.7;;;;2.7;0.3;345;63;2.39
1121.7;730;23;23;1.0;4.85;2;1;38;168;65;42;0;0;0;0.0;0.0;140;95;65;40;50;20;90;0;0;161;54;1;;20;2.88;14.47;;;;3.0;0.3;345;63;2.39
1122.11;679;23;23;1.0;4.82;2;1;38;168;65;42;0;0;0;0.0;0.0;140;95;65;40;50;20;90;0;0;160;54;1;;20;2.88;14.47;;;;2.7;0.3;345;63;2.38
1122.56;704;25;25;1.0;5.07;2;1;38;168;65;42;0;0;0;0.0;0.0;140;95;65;24;50;20;90;0;0;161;54;1;;20;3.12;14.47;;;;3.0;0.3;345;63;2.48
1122.93;628;27;27;1.0;5.42;2;1;38;168;65;42;0;0;0;0.0;0.0;140;95;65;40;50;20;90;0;0;159;54;1;;20;3.38;14.7;;;;2.8;0.3;345;63;2.62
1123.38;704;27;27;1.0;5.47;2;1;38;168;65;42;0;0;0;0.0;0.0;140;95;65;40;50;20;90;0;0;160;54;1;;20;3.38;14.47;;;;3.2;0.3;345;63;2.64
1123.76;666;27;27;1.0;5.43;2;1;38;168;66;42;0;0;0;0.0;0.0;140;95;65;8;50;20;89;0;0;162;54;1;;20;3.38;14.7;;;;3.0;0.3;345;63;2.62
1124.2;756;24;24;1.0;5.01;2;1;38;168;66;42;0;0;0;0.0;0.0;156;95;65;56;50;20;89;0;0;162;54;1;;20;3.0;14.47;;;;3.2;0.3;345;63;2.45
1124.61;756;24;24;1.0;4.96;2;1;38;168;66;42;0;0;0;0.0;0.0;140;95;65;8;50;20;87;0;0;165;54;1;;20;3.0;14.47;;;;3.1;0.3;345;63;2.42
1124.8;704;25;25;1.0;5.18;2;1;38;168;65;42;0;0;0;0.0;0.0;140;95;65;56;50;20;89;0;0;162;54;1;;20;3.12;14.47;;;;3.0;0.3;345;63;2.52
1125.21;717;25;25;1.0;5.17;2;1;38;168;65;42;0;0;0;0.0;0.0;140;95;65;8;50;20;88;0;0;163;54;1;;20;3.12;14.47;;;;3.1;0.3;345;63;2.51
1125.62;781;25;25;1.0;5.12;2;1;38;168;65;42;0;0;0;0.0;0.0;140;95;65;56;50;20;88;0;0;163;54;1;;20;3.12;14.47;;;;3.3;0.3;345;63;2.49
1126.03;628;31;31;1.0;6.0;2;1;38;168;64;42;0;0;0;0.0;0.0;140;95;65;8;50;20;90;0;0;160;54;1;;20;3.88;14.7;;;;3.1;0.3;345;63;2.85
1126.44;756;26;26;1.0;5.25;2;1;38;168;66;42;0;0;0;0.0;0.0;140;95;65;56;50;20;88;0;0;163;54;1;;20;3.25;14.47;;;;3.3;0.3;345;63;2.54
1126.85;666;29;29;1.0;5.67;2;1;38;168;65;42;0;0;0;0.0;0.0;140;95;65;40;50;20;90;0;0;161;54;1;;20;3.62;14.7;;;;3.1;0.3;345;63;2.72
1127.27;628;29;29;1.0;5.75;2;1;38;168;65;42;0;0;0;0.0;0.0;140;95;65;24;50;20;90;0;0;160;54;1;;20;3.62;14.7;;;;3.0;0.3;345;63;2.75
1127.68;807;28;28;1.0;5.55;2;1;38;168;65;42;0;0;0;0.0;0.0;140;95;65;40;50;20;90;0;0;161;54;1;;20;3.5;14.47;;;;3.7;0.3;345;63;2.67
1128.09;756;28;28;1.0;5.63;2;1;38;168;65;42;0;0;0;0.0;0.0;140;95;65;40;50;20;87;0;0;165;54;1;;20;3.5;14.47;;;;3.5;0.3;345;63;2.69
1128.5;807;30;30;1.0;5.86;2;1;38;168;65;42;0;0;0;0.0;0.0;140;95;65;56;50;20;89;1;0;162;54;1;;20;3.75;14.47;;;;3.9;0.3;345;63;2.79
1128.72;999;39;39;1.0;7.26;2;1;38;168;64;46;2;0;0;0.0;0.0;140;95;65;8;43;27;87;1;0;164;54;1;;27;4.88;14.7;;;;6.0;1.5;345;63;3.34
1129.13;1165;37;37;1.0;6.98;2;1;38;168;64;50;4;0;0;0.0;0.0;140;95;64;24;39;31;89;1;0;162;54;1;;31;4.62;14.7;;;;6.8;2.6;345;63;3.24
1129.51;1345;44;44;1.0;8.03;2;1;38;168;64;53;5;0;0;0.0;0.0;140;95;64;24;38;33;87;1;0;164;54;1;;32;5.5;14.7;;;;9.0;3.5;345;63;3.65
1129.96;1550;46;46;1.0;8.38;2;1;38;168;64;58;8;0;0;0.0;0.0;140;95;64;8;35;35;87;1;0;164;54;1;;35;5.75;14.7;;;;10.8;4.9;345;63;3.79
1130.34;1716;44;44;1.0;8.02;2;1;38;168;64;59;8;0;0;0.0;0.0;156;95;64;24;33;37;88;1;0;163;54;1;;37;5.5;14.7;;;;11.5;5.2;345;63;3.65
1130.78;1703;43;43;1.0;7.95;2;1;38;168;64;59;8;0;0;0.0;0.0;140;95;64;8;28;42;89;1;0;162;54;1;;42;5.38;14.7;;;;11.3;5.2;345;63;3.62
1131.19;1729;42;42;1.0;7.63;2;1;38;168;63;59;8;0;0;0.0;0.0;140;95;64;24;28;41;89;1;0;162;54;0;;42;5.25;14.7;;;;11.0;5.2;345;63;3.5
1131.61;1601;49;49;1.0;8.82;2;1;38;168;64;62;10;0;0;0.0;0.0;140;95;64;8;34;35;88;1;0;163;54;1;;36;6.12;14.7;;;;11.8;6.1;345;63;3.97
1132.01;1716;47;47;1.0;8.48;2;1;38;168;64;62;10;0;0;0.0;0.0;140;95;64;8;31;39;89;1;0;162;54;0;;39;5.88;14.7;;;;12.1;6.1;345;63;3.84
1132.2;1883;44;44;1.0;8.06;2;1;38;168;64;62;10;0;0;0.0;0.0;140;95;64;40;28;39;89;1;0;162;54;0;;42;5.5;14.82;;;;12.6;6.1;345;63;3.67
1132.61;1588;41;41;1.0;7.61;2;1;38;168;64;60;9;0;0;0.0;0.0;140;95;64;56;32;37;89;1;0;162;54;0;;38;5.12;14.7;;;;10.1;5.5;345;63;3.49
1133.01;1165;27;27;1.0;5.33;2;1;38;168;64;42;0;0;0;0.0;0.0;140;95;65;56;45;20;89;1;0;162;54;1;;25;3.38;14.7;;;;5.2;0.3;345;63;2.58
1133.41;973;29;29;1.0;5.8;2;1;38;168;65;42;0;0;0;0.0;0.0;140;95;65;40;50;20;88;1;0;163;54;1;;20;3.62;14.47;;;;4.7;0.3;345;63;2.76
1133.82;1204;50;50;1.0;8.97;2;1;38;168;64;54;6;0;0;0.0;0.0;140;95;64;8;45;27;90;1;0;161;54;1;;25;6.25;14.7;;;;9.0;3.8;345;63;4.04
1134.22;1511;46;46;1.0;8.3;2;1;38;168;64;58;8;0;0;0.0;0.0;140;95;64;24;35;35;88;1;0;163;54;1;;35;5.75;14.7;;;;10.5;4.9;345;63;3.76
1134.62;1511;45;45;1.0;8.23;2;1;38;168;64;58;8;0;0;0.0;0.0;140;95;64;40;34;36;87;1;0;164;54;1;;36;5.62;14.7;;;;10.4;4.9;345;63;3.73
1135.03;1614;52;52;1.0;9.33;2;1;38;168;64;64;11;0;0;0.0;0.0;140;95;64;24;37;33;87;1;0;164;54;1;;33;6.5;14.7;;;;12.5;6.7;345;63;4.17
1135.44;1665;52;52;1.0;9.26;2;1;38;168;64;65;11;0;0;0.0;0.0;140;95;64;40;34;35;87;1;0;164;55;1;;36;6.5;14.7;;;;12.8;7.0;345;63;4.14
1135.84;1870;56;56;1.0;9.95;2;1;38;168;64;70;14;0;0;0.0;0.0;140;95;64;40;38;32;88;1;0;163;55;1;;32;7.0;14.82;;;;15.5;8.4;345;63;4.42
1136.24;1819;62;62;1.0;11;2;1;38;168;64;82;20;0;0;0.0;0.0;140;95;64;24;41;29;88;1;0;163;55;1;;29;7.75;14.04;;;;17.1;11.9;345;63;4.96
1136.64;2049;52;52;1.0;9.18;2;1;38;168;63;71;14;0;0;0.0;0.0;140;95;64;40;33;37;89;1;0;162;55;1;;37;6.5;14.82;;;;15.7;8.7;345;63;4.12
1137.04;1831;51;51;1.0;9.21;2;1;38;168;64;70;14;0;0;0.0;0.0;140;95;64;40;33;37;89;1;0;162;55;1;;37;6.38;14.7;;;;14.1;8.4;345;63;4.13
1137.26;1857;52;52;1.0;9.28;2;1;38;168;64;70;14;0;0;0.0;0.0;140;95;64;24;34;37;89;1;0;162;55;1;;36;6.5;14.82;;;;14.4;8.4;345;63;4.16
1137.66;2088;63;63;1.0;11;2;1;38;168;64;82;20;0;0;0.0;0.0;140;95;64;40;39;31;90;1;0;161;55;1;;31;7.88;14.04;;;;19.9;11.9;345;63;5.03
1138.07;2036;61;61;1.0;11;2;1;38;168;64;82;20;0;0;0.0;0.0;140;95;64;24;37;33;90;1;0;160;55;1;;33;7.62;14.04;;;;18.6;11.9;345;63;4.84
1138.47;2024;52;52;1.0;9.22;2;1;38;168;63;73;15;0;0;0.0;0.0;140;95;64;56;32;38;90;1;0;161;55;1;;38;6.5;14.82;;;;15.6;9.3;345;63;4.14
